gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,bzzoiro_processed,tournament
4,2026-09-08T19:00:00,,,,,3.0,,False,26-27-champions-league-bayern-münchen-vs-arsenal-2026-09-08,/matches/bayern-munchen-vs-arsenal/36xjup#6106238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106238.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,14.0,,,,,,False,26-27-champions-league-liverpool-vs-atlético-madrid-2026-09-08,/matches/liverpool-vs-atletico-madrid/2uigag#6106246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106246.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,14.0,,,,,,False,26-27-champions-league-liverpool-vs-fc-porto-2026-09-08,/matches/liverpool-vs-fc-porto/2t1qoh#6106247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106247.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,14.0,,,,,,False,26-27-champions-league-liverpool-vs-villarreal-2026-09-08,/matches/liverpool-vs-villarreal/2xuaza#6106248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106248.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,14.0,,,,,,False,26-27-champions-league-liverpool-vs-lens-2026-09-08,/matches/lens-vs-liverpool/2ggu07#6106249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106249.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,,,,,14.0,,False,26-27-champions-league-inter-vs-liverpool-2026-09-08,/matches/inter-vs-liverpool/2gylcv#6106250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106250.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,43.0,,,,,,False,26-27-champions-league-manchester-city-vs-paris-saint-germain-2026-09-08,/matches/manchester-city-vs-paris-saint-germain/2rqiev#6106254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106254.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,43.0,,,,,,False,26-27-champions-league-manchester-city-vs-sporting-cp-2026-09-08,/matches/manchester-city-vs-sporting-cp/2qvl1c#6106255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106255.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,43.0,,,,,,False,26-27-champions-league-manchester-city-vs-napoli-2026-09-08,/matches/manchester-city-vs-napoli/2s1i6l#6106256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106256.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,43.0,,,,,,False,26-27-champions-league-manchester-city-vs-aek-athens-2026-09-08,/matches/manchester-city-vs-aek-athens/2e8fgd#6106257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106257.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,3.0,,,,,,False,26-27-champions-league-arsenal-vs-real-madrid-2026-09-08,/matches/real-madrid-vs-arsenal/2tfkqo#6106258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106258.0,False,False,,,,,,,,,,,,,,champions-league
4,2026-09-08T19:00:00,3.0,,,,,,False,26-27-champions-league-arsenal-vs-borussia-dortmund-2026-09-08,/matches/borussia-dortmund-vs-arsenal/36j8tu#6106259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106259.0,False,False,,,,,,,,,,,,,,champions-league
