match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-afc-bournemouth-vs-arsenal,6,0,0.027,0.0,0.027
25-26-prem-afc-bournemouth-vs-arsenal,8,0,0.072,0.0,0.1
25-26-prem-afc-bournemouth-vs-arsenal,10,0.728,0,0.728,0.1
25-26-prem-afc-bournemouth-vs-arsenal,13,0.022,0,0.75,0.1
25-26-prem-afc-bournemouth-vs-arsenal,16,0,0.358,0.75,0.458
25-26-prem-afc-bournemouth-vs-arsenal,18,0,0.031,0.75,0.489
25-26-prem-afc-bournemouth-vs-arsenal,23,0.114,0,0.865,0.489
25-26-prem-afc-bournemouth-vs-arsenal,25,0.034,0,0.898,0.489
25-26-prem-afc-bournemouth-vs-arsenal,30,0.028,0,0.926,0.489
25-26-prem-afc-bournemouth-vs-arsenal,31,0.116,0,1.042,0.489
25-26-prem-afc-bournemouth-vs-arsenal,35,0.035,0,1.077,0.489
25-26-prem-afc-bournemouth-vs-arsenal,41,0.062,0,1.139,0.489
25-26-prem-afc-bournemouth-vs-arsenal,53,0.038,0,1.177,0.489
25-26-prem-afc-bournemouth-vs-arsenal,54,0,0.097,1.177,0.586
25-26-prem-afc-bournemouth-vs-arsenal,58,0.099,0,1.275,0.586
25-26-prem-afc-bournemouth-vs-arsenal,59,0.022,0,1.297,0.586
25-26-prem-afc-bournemouth-vs-arsenal,71,0,0.433,1.297,1.019
25-26-prem-afc-bournemouth-vs-arsenal,76,0.028,0,1.325,1.019
25-26-prem-afc-bournemouth-vs-arsenal,78,0.025,0,1.35,1.019
25-26-prem-afc-bournemouth-vs-arsenal,86,0,0.018,1.35,1.036
25-26-prem-afc-bournemouth-vs-arsenal,87,0,0.021,1.35,1.057
25-26-prem-afc-bournemouth-vs-arsenal,88,0,0.052,1.35,1.109
25-26-prem-afc-bournemouth-vs-arsenal,90,0.014,0.021,1.364,1.13
25-26-prem-aston-villa-vs-nottingham-forest,2,0.613,0,0.613,0.0
25-26-prem-aston-villa-vs-nottingham-forest,8,0.059,0,0.672,0.0
25-26-prem-aston-villa-vs-nottingham-forest,11,0.086,0,0.758,0.0
25-26-prem-aston-villa-vs-nottingham-forest,17,0.04,0,0.798,0.0
25-26-prem-aston-villa-vs-nottingham-forest,21,0,0.015,0.798,0.015
25-26-prem-aston-villa-vs-nottingham-forest,26,0.096,0,0.894,0.015
25-26-prem-aston-villa-vs-nottingham-forest,30,0,0.03,0.894,0.045
25-26-prem-aston-villa-vs-nottingham-forest,31,0,0.011,0.894,0.056
25-26-prem-aston-villa-vs-nottingham-forest,45,0.045,0,0.939,0.056
25-26-prem-aston-villa-vs-nottingham-forest,49,0.079,0,1.017,0.056
25-26-prem-aston-villa-vs-nottingham-forest,51,0,0.012,1.017,0.068
25-26-prem-aston-villa-vs-nottingham-forest,52,0,0.013,1.017,0.081
25-26-prem-aston-villa-vs-nottingham-forest,54,0,0.211,1.017,0.292
25-26-prem-aston-villa-vs-nottingham-forest,57,0.101,0,1.119,0.292
25-26-prem-aston-villa-vs-nottingham-forest,61,0,0.397,1.119,0.69
25-26-prem-aston-villa-vs-nottingham-forest,64,0,0.011,1.119,0.701
25-26-prem-aston-villa-vs-nottingham-forest,66,0.093,0,1.211,0.701
25-26-prem-aston-villa-vs-nottingham-forest,70,0.02,0,1.231,0.701
25-26-prem-aston-villa-vs-nottingham-forest,73,0.46,0,1.692,0.701
25-26-prem-aston-villa-vs-nottingham-forest,78,0,0.096,1.692,0.797
25-26-prem-aston-villa-vs-nottingham-forest,90,0,0.089,1.692,0.887
25-26-prem-brighton-hove-albion-vs-burnley,7,0.251,0,0.251,0.0
25-26-prem-brighton-hove-albion-vs-burnley,17,0.044,0,0.294,0.0
25-26-prem-brighton-hove-albion-vs-burnley,20,0.062,0,0.356,0.0
25-26-prem-brighton-hove-albion-vs-burnley,21,0.026,0,0.382,0.0
25-26-prem-brighton-hove-albion-vs-burnley,29,0.087,0,0.469,0.0
25-26-prem-brighton-hove-albion-vs-burnley,40,0.078,0,0.546,0.0
25-26-prem-brighton-hove-albion-vs-burnley,45,0.02,0.058,0.566,0.058
25-26-prem-brighton-hove-albion-vs-burnley,47,0.12,0,0.686,0.058
25-26-prem-brighton-hove-albion-vs-burnley,49,0.033,0,0.719,0.058
25-26-prem-brighton-hove-albion-vs-burnley,50,0.143,0,0.862,0.058
25-26-prem-brighton-hove-albion-vs-burnley,55,0.466,0,1.328,0.058
25-26-prem-brighton-hove-albion-vs-burnley,56,0.019,0,1.347,0.058
25-26-prem-brighton-hove-albion-vs-burnley,59,0,0.126,1.347,0.184
25-26-prem-brighton-hove-albion-vs-burnley,67,0,0.06,1.347,0.245
25-26-prem-brighton-hove-albion-vs-burnley,79,0.047,0,1.395,0.245
25-26-prem-brighton-hove-albion-vs-burnley,84,0.055,0,1.449,0.245
25-26-prem-brighton-hove-albion-vs-burnley,90,0,0.037,1.449,0.282
25-26-prem-everton-vs-brentford,4,0.038,0,0.038,0.0
25-26-prem-everton-vs-brentford,5,0.215,0,0.253,0.0
25-26-prem-everton-vs-brentford,11,0,0.462,0.253,0.462
25-26-prem-everton-vs-brentford,24,0.1,0,0.353,0.462
25-26-prem-everton-vs-brentford,25,0,0.084,0.353,0.545
25-26-prem-everton-vs-brentford,30,0.019,0,0.372,0.545
25-26-prem-everton-vs-brentford,32,0.077,0,0.449,0.545
25-26-prem-everton-vs-brentford,37,0,0.073,0.449,0.618
25-26-prem-everton-vs-brentford,43,0,0.19,0.449,0.808
25-26-prem-everton-vs-brentford,45,0.045,0.364,0.495,1.173
25-26-prem-everton-vs-brentford,50,0,0.278,0.495,1.45
25-26-prem-everton-vs-brentford,51,0,0.406,0.495,1.856
25-26-prem-everton-vs-brentford,57,0,0.213,0.495,2.07
25-26-prem-everton-vs-brentford,60,0.031,0,0.526,2.07
25-26-prem-everton-vs-brentford,61,0.075,0,0.601,2.07
25-26-prem-everton-vs-brentford,66,0.049,0.011,0.649,2.08
25-26-prem-everton-vs-brentford,69,0,0.17,0.649,2.25
25-26-prem-everton-vs-brentford,82,0.014,0,0.663,2.25
25-26-prem-everton-vs-brentford,84,0.044,0,0.707,2.25
25-26-prem-everton-vs-brentford,85,0.032,0,0.739,2.25
25-26-prem-everton-vs-brentford,88,0.057,0.406,0.796,2.656
25-26-prem-everton-vs-brentford,90,0.094,0,0.89,2.656
25-26-prem-fulham-vs-liverpool,5,0,0.053,0.0,0.053
25-26-prem-fulham-vs-liverpool,6,0,0.035,0.0,0.087
25-26-prem-fulham-vs-liverpool,11,0,0.093,0.0,0.181
25-26-prem-fulham-vs-liverpool,17,0.15,0,0.15,0.181
25-26-prem-fulham-vs-liverpool,31,0,0.257,0.15,0.437
25-26-prem-fulham-vs-liverpool,45,0.073,0,0.223,0.437
