match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-prem-afc-bournemouth-vs-everton,1,90,4,True,82,Semenyo,block,regular,left-foot,0.024,,16.3,64.4,49.1,19,low-centre
25-26-prem-afc-bournemouth-vs-everton,2,84,,True,713,A.Jimenez,block,assisted,right-foot,0.0883,,11.6,61.3,50.1,19,low-centre
25-26-prem-afc-bournemouth-vs-everton,3,83,,False,299,Ndiaye,save,throw-in-set-piece,right-foot,0.1031,0.182,15.6,47.2,52.3,18.4,low-left
25-26-prem-afc-bournemouth-vs-everton,4,78,,False,419,Grealish,goal,fast-break,right-foot,0.0652,0.3076,19.6,37.7,46.1,9.5,low-right
25-26-prem-afc-bournemouth-vs-everton,5,69,,False,301,Alcaraz,block,throw-in-set-piece,head,0.11,,7.6,51.5,47.2,19,low-right
25-26-prem-afc-bournemouth-vs-everton,6,66,,False,310,Barry,miss,assisted,right-foot,0.1808,,8.5,56.4,38.8,77.8,high-right
25-26-prem-afc-bournemouth-vs-everton,7,65,,True,721,Milosavljević,miss,corner,head,0.1513,,7,44.2,56.3,81.9,high-left
25-26-prem-afc-bournemouth-vs-everton,8,62,,True,82,Semenyo,save,assisted,right-foot,0.119,0.2545,13,40.9,51.9,1.9,low-left
25-26-prem-afc-bournemouth-vs-everton,9,62,,False,301,Alcaraz,block,assisted,left-foot,0.1479,,15,53.2,50,19,low-centre
25-26-prem-afc-bournemouth-vs-everton,10,56,,False,310,Barry,save,assisted,left-foot,0.1828,0.1781,8.3,47.2,50.9,6.3,low-centre
25-26-prem-afc-bournemouth-vs-everton,11,47,,False,301,Alcaraz,block,assisted,right-foot,0.0158,,7.8,72.6,49.3,19,low-centre
25-26-prem-afc-bournemouth-vs-everton,12,45,,False,303,Garner,miss,set-piece,right-foot,0.0098,,20.1,67.9,50.3,91.7,high
25-26-prem-afc-bournemouth-vs-everton,13,43,,False,310,Barry,post,corner,head,0.3601,,1.8,46.8,55.3,27.8,left
25-26-prem-afc-bournemouth-vs-everton,14,23,,True,82,Semenyo,save,set-piece,left-foot,0.1209,0.2464,9.8,60.6,51.6,14.6,low-centre
