id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
21,i,0.0,0.0,4.5,384,84,0,0,0,0,0.0,523,184,0,0,0.0,389,152,0,0,0.0,389,152,0.0,0.0,0,30,30,1095,1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,157,0.0,383,156,0.0,318,129,0.0,392,158,,,,1,0.0
22,i,0.0,0.0,5.0,244,33,0,0,0,0,0.1,485,179,0,0,0.0,524,191,0,0,0.0,524,191,0.0,0.0,0,33,33,1839,1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,191,0.0,524,193,0.0,491,189,0.0,523,193,,,,1,0.0
23,a,,,7.0,27,15,0,0,0,0,2.0,135,46,1,1,1.0,286,144,0,2,1.0,286,144,0.1,0.1,0,1860,1860,20299,20299,3.5,3.5,0.0,0.0,0.0,0.15,0.0,0.0,0.0,1.35,4.2,230,105,0.3,258,142,0.0,610,275,0.5,270,132,4.0,,,1,20.0
24,a,,,6.5,47,2,0,0,0,0,10.5,40,13,6,6,6.0,52,21,0,22,6.0,52,21,0.9,0.9,0,8858,8858,21137,21137,4.6,4.6,0.07,0.06,0.13,0.47,0.07,0.06,0.13,0.47,5.8,210,84,1.3,205,58,8.0,96,17,1.5,227,77,,,,1,0.0
25,a,,,5.0,230,27,0,0,0,0,3.0,103,39,6,6,6.0,40,14,0,22,6.0,40,14,1.2,1.2,0,22279,22279,8620,8620,3.4,3.4,0.0,0.04,0.04,0.32,0.0,0.05,0.05,0.42,7.2,193,79,4.9,131,28,6.0,115,27,1.8,197,62,,,,1,0.0
578,a,,,6.0,89,8,0,0,0,0,2.4,115,44,0,0,0.0,594,201,0,0,0.0,594,201,0.0,0.0,0,2394,2394,25621,25621,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592,203,0.0,597,203,0.0,591,203,0.0,597,203,,,,1,0.0
597,a,,,4.5,493,246,0,0,0,0,0.0,556,240,0,0,0.0,461,177,0,0,0.0,461,177,0.0,0.0,0,384,384,230,230,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,172,0.0,456,179,0.0,410,146,0.0,461,175,,,,1,0.0
26,a,,,4.5,350,61,0,0,0,0,0.7,215,77,0,0,0.0,372,140,0,0,0.0,372,140,0.0,0.0,0,1929,1929,6216,6216,0.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,146,0.0,362,144,0.0,294,116,0.0,376,147,,,,1,0.0
28,a,,,6.5,52,32,0,0,0,0,3.6,93,29,1,1,1.0,280,140,0,1,1.0,280,140,0.2,0.2,0,8111,8111,22358,22358,1.3,2.3,0.21,0.21,0.42,1.39,0.26,0.26,0.52,1.71,0.0,602,271,30.5,25,22,13.0,74,48,4.2,79,53,3.0,4.0,,1,40.0
29,a,,,5.5,102,62,0,0,0,0,0.8,202,68,0,0,0.0,566,249,0,0,0.0,566,249,0.0,0.0,0,1431,1431,8349,8349,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559,246,0.0,568,250,0.0,550,238,0.0,570,249,,,,1,0.0
30,a,,,5.0,300,192,0,0,0,0,0.1,508,200,0,0,0.0,551,240,0,0,0.0,551,240,0.0,0.0,0,206,206,514,514,0.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,236,0.0,554,242,0.0,530,225,0.0,553,239,,,,1,0.0
31,a,,,5.5,126,74,0,0,0,0,0.1,410,143,0,0,0.0,572,251,0,0,0.0,572,251,0.0,0.0,0,294,294,1160,1160,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566,248,0.0,577,252,0.0,563,242,0.0,576,251,,,,1,0.0
32,a,,,4.5,388,87,0,0,0,0,3.2,101,37,2,2,2.0,105,35,0,7,2.0,105,35,0.4,0.4,0,12685,12685,10465,10465,0.9,1.9,0.0,0.01,0.01,1.41,0.0,0.01,0.01,1.57,9.0,170,68,12.4,96,18,2.0,165,46,2.3,158,43,,,,1,0.0
33,a,,,4.5,367,210,0,0,0,0,1.0,185,62,0,0,0.0,380,146,0,0,0.0,380,146,0.0,0.0,0,2813,2813,4308,4308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,141,0.0,374,148,0.0,307,112,0.0,384,144,,,,1,0.0
34,u,0.0,0.0,6.5,57,37,0,0,0,0,0.0,543,228,0,0,0.0,604,273,0,0,0.0,604,273,0.0,0.0,0,0,0,1325,1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604,273,0.0,608,273,0.0,604,271,0.0,608,273,,,,1,0.0
35,a,,,4.5,374,75,0,0,0,0,0.6,227,82,0,0,0.0,383,146,0,0,0.0,383,146,0.0,0.0,0,1638,1638,4959,4959,0.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,152,0.0,377,151,0.0,312,124,0.0,387,153,,,,1,0.0
36,a,,,4.5,347,59,0,0,0,0,2.3,124,47,2,2,2.0,95,30,0,14,2.0,95,30,0.4,0.4,0,5005,5005,5995,5995,0.9,1.9,0.0,0.13,0.13,1.39,0.0,0.16,0.16,1.71,14.4,110,45,19.2,49,5,0.0,291,114,3.4,95,16,4.0,2.0,,1,46.66666666666666
37,u,0.0,0.0,5.0,280,180,0,0,0,0,0.0,604,269,0,0,0.0,540,232,0,0,0.0,540,232,0.0,0.0,0,0,0,79,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,229,0.0,541,235,0.0,517,217,0.0,541,232,,,,1,0.0
38,a,,,6.0,91,26,0,0,0,0,0.5,248,41,6,6,6.0,50,8,1,30,6.0,50,8,1.0,1.0,0,11559,11559,2877,2877,1.0,2.0,0.38,0.0,0.38,1.17,1.22,0.0,1.22,3.76,34.4,23,6,2.1,170,16,23.0,38,10,6.0,40,7,,,,1,0.0
39,a,,,4.0,591,61,0,0,0,0,0.5,237,33,0,0,0.0,336,43,0,0,0.0,336,43,0.0,0.0,0,3021,3021,1055,1055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,42,0.0,318,23,0.0,244,23,0.0,338,42,,,,1,0.0
40,a,,,4.0,552,160,0,0,0,0,0.6,229,84,0,0,0.0,303,97,0,0,0.0,303,97,0.0,0.0,0,2355,2355,2334,2334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,103,0.0,285,98,0.0,210,63,0.0,306,104,,,,1,0.0
41,a,,,5.5,157,95,0,0,0,0,0.1,473,175,0,0,0.0,583,259,0,0,0.0,583,259,0.0,0.0,0,116,116,771,771,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579,256,0.0,587,259,0.0,577,252,0.0,587,259,,,,1,0.0
42,i,0.0,0.0,5.0,247,157,0,0,0,0,0.0,608,272,0,0,0.0,526,224,0,0,0.0,526,224,0.0,0.0,0,9,9,36,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,219,0.0,526,226,0.0,493,200,0.0,525,222,,,,1,0.0
43,u,0.0,0.0,4.0,594,185,0,0,0,0,0.0,570,191,0,0,0.0,339,116,0,0,0.0,339,116,0.0,0.0,0,0,0,341,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,121,0.0,321,117,0.0,247,83,0.0,341,122,,,,1,0.0
44,a,,,4.5,389,88,0,0,0,0,12.9,34,9,2,2,2.0,106,36,0,10,2.0,106,36,0.4,0.4,0,15136,15136,29112,29112,0.9,1.9,0.07,0.01,0.08,2.46,0.07,0.01,0.08,2.46,13.4,124,53,14.1,81,13,7.0,100,19,3.5,92,15,,,,1,0.0
45,a,,,5.0,275,38,0,0,0,0,3.6,92,36,1,1,1.0,243,87,0,5,1.0,243,87,0.2,0.2,0,6423,6423,19761,19761,1.4,2.4,0.0,0.04,0.04,1.06,0.0,0.22,0.22,5.96,8.8,174,71,10.5,110,23,0.0,514,192,1.9,190,58,,,,1,0.0
46,u,0.0,0.0,4.0,590,60,0,0,0,0,0.0,614,65,0,0,0.0,335,42,0,0,0.0,335,42,0.0,0.0,0,0,0,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,41,0.0,317,22,0.0,243,22,0.0,337,41,,,,1,0.0
47,a,,,5.0,186,7,0,0,0,0,12.9,33,6,3,3,3.0,69,12,0,11,3.0,69,12,0.6,0.6,0,15841,15841,33279,33279,2.1,3.1,0.0,0.0,0.0,2.46,0.0,0.0,0.0,2.46,25.8,45,10,0.0,495,59,0.0,454,59,2.6,142,9,,,,1,0.0
48,a,,,5.5,114,67,0,0,0,0,2.3,126,42,2,2,2.0,148,72,0,6,2.0,148,72,0.4,0.4,0,3835,3835,10123,10123,1.0,2.0,0.3,0.01,0.31,1.28,0.44,0.01,0.45,1.89,1.6,265,131,2.6,163,107,15.0,64,39,1.9,191,97,,3.0,,1,20.0
49,i,0.0,0.0,4.5,366,70,0,0,0,0,0.1,483,177,0,0,0.0,379,144,0,0,0.0,379,144,0.0,0.0,0,41,41,1178,1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,150,0.0,373,149,0.0,306,121,0.0,383,151,,,,1,0.0
50,a,,,4.0,615,202,0,0,0,0,0.4,279,105,1,1,1.0,183,57,0,6,1.0,183,57,0.2,0.2,0,3936,3936,1320,1320,0.0,1.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,11.7,4.2,226,88,0.3,248,84,0.0,268,100,0.5,267,91,,,,1,0.0
51,d,50.0,50.0,4.5,360,23,0,0,0,0,0.1,450,60,0,0,0.0,376,55,0,0,0.0,376,55,0.0,0.0,0,23,23,645,645,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,55,0.0,368,41,0.0,301,41,0.0,380,55,,,,1,0.0
52,a,,,4.5,436,123,0,0,0,0,1.4,161,59,2,2,2.0,112,40,0,17,2.0,112,40,0.4,0.4,0,3200,3200,4203,4203,0.9,1.9,0.0,0.01,0.01,2.46,0.0,0.01,0.01,2.46,29.2,36,6,1.9,171,45,0.0,359,158,3.1,116,28,,,,1,0.0
53,a,,,5.5,141,86,0,0,0,0,0.3,305,100,4,4,4.0,62,20,0,18,4.0,62,20,0.7,0.7,0,1715,1715,1337,1337,1.0,2.0,0.06,0.13,0.19,1.17,0.19,0.42,0.61,3.76,18.4,83,29,12.3,99,72,7.0,103,65,3.8,85,56,,,,1,0.0
54,a,,,5.0,257,165,0,0,0,0,8.8,46,15,2,2,2.0,137,63,0,14,2.0,137,63,0.4,0.4,0,20137,20137,15388,15388,0.6,1.6,0.21,0.08,0.29,2.46,0.21,0.08,0.29,2.46,17.8,87,31,23.3,40,33,16.0,61,36,5.7,51,38,,,,1,0.0
55,u,0.0,0.0,4.0,581,55,0,0,0,0,0.0,615,66,0,0,0.0,327,37,0,0,0.0,327,37,0.0,0.0,0,0,0,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,36,0.0,309,17,0.0,235,17,0.0,329,36,,,,1,0.0
56,u,0.0,0.0,4.0,606,193,0,0,0,0,0.2,350,130,0,0,0.0,350,123,0,0,0.0,350,123,0.0,0.0,0,0,0,4613,4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,128,0.0,332,124,0.0,259,91,0.0,352,129,,,,1,0.0
57,a,,,5.5,122,72,0,0,0,0,0.8,203,69,7,7,7.0,30,12,2,33,7.0,30,12,1.3,1.3,0,13054,13054,3216,3216,1.0,2.0,0.18,0.24,0.42,2.46,0.18,0.24,0.42,2.46,32.4,26,13,42.5,10,8,4.0,148,85,7.9,21,15,2.0,,,1,33.333333333333336
58,a,,,9.0,8,2,0,0,0,0,34.3,7,3,2,2,2.0,172,19,0,3,2.0,172,19,0.2,0.2,0,17508,17508,156802,156802,1.7,2.7,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.89,0.0,616,71,0.2,262,31,4.0,157,27,0.3,281,30,,,2.0,1,20.0
233,a,,,5.0,278,179,0,0,0,0,2.0,134,45,10,10,10.0,8,5,3,38,10.0,8,5,2.0,2.0,0,67502,67502,7529,7529,0.6,1.6,0.55,0.01,0.56,2.46,0.55,0.01,0.56,2.46,48.2,9,5,4.3,137,93,33.0,18,10,8.6,15,9,,,,1,0.0
569,a,,,5.5,160,97,0,0,0,0,0.1,468,172,0,0,0.0,585,261,0,1,0.0,585,261,0.0,0.0,0,156,156,679,679,1.0,2.0,0.07,0.01,0.08,1.06,0.39,0.06,0.45,5.96,0.0,581,258,1.5,191,121,4.0,150,87,0.5,268,130,,,,1,0.0
598,a,,,4.0,608,195,0,0,0,0,0.1,436,165,0,0,0.0,352,125,0,0,0.0,352,125,0.0,0.0,0,802,802,392,392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,130,0.0,334,126,0.0,261,93,0.0,354,131,,,,1,0.0
59,a,,,4.5,427,117,0,0,0,0,0.3,326,119,0,0,0.0,416,172,0,0,0.0,416,172,0.0,0.0,0,692,692,1791,1791,1.4,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,175,0.0,409,174,0.0,351,153,0.0,417,176,,,,1,0.0
60,i,0.0,0.0,5.0,221,142,0,0,0,0,0.0,595,261,0,0,0.0,517,219,0,0,0.0,517,219,0.0,0.0,0,32,32,119,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,214,0.0,515,221,0.0,478,194,0.0,515,217,,,,1,0.0
61,a,,,4.5,447,223,0,0,0,0,0.5,247,83,0,0,0.0,429,156,0,0,0.0,429,156,0.0,0.0,0,1882,1882,2224,2224,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418,151,0.0,422,158,0.0,369,124,0.0,429,154,,,,1,0.0
62,i,0.0,0.0,5.0,190,117,0,0,0,0,0.0,590,257,0,0,0.0,502,208,0,0,0.0,502,208,0.0,0.0,0,12,12,190,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,203,0.0,498,209,0.0,457,178,0.0,500,206,,,,1,0.0
63,a,,,5.0,202,127,0,0,0,0,0.2,338,112,1,1,1.0,222,99,0,5,1.0,222,99,0.2,0.2,0,180,180,1189,1189,1.1,1.6,0.0,0.01,0.01,0.28,0.0,0.03,0.03,0.93,3.6,234,109,1.1,214,130,2.0,176,96,0.7,260,127,4.0,,,1,20.0
64,a,,,5.0,201,126,0,0,0,0,0.1,475,176,1,1,1.0,221,98,0,12,1.0,221,98,0.2,0.2,0,190,190,426,426,1.1,1.6,0.0,0.21,0.21,1.04,0.0,0.23,0.23,1.13,10.8,151,60,16.0,62,49,0.0,467,186,2.7,134,79,1.0,,,1,40.0
65,i,0.0,0.0,5.5,123,33,0,0,0,0,0.0,559,66,0,0,0.0,570,56,0,0,0.0,570,56,0.0,0.0,0,59,59,678,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,52,0.0,575,58,0.0,560,56,0.0,574,58,,,,1,0.0
66,a,,,5.0,273,175,0,0,0,0,0.0,576,251,0,0,0.0,538,231,0,0,0.0,538,231,0.0,0.0,0,21,21,179,179,1.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527,228,0.0,539,234,0.0,512,214,0.0,539,231,,,,1,0.0
67,a,,,4.5,440,221,0,0,0,0,0.2,354,118,0,0,0.0,426,154,0,0,0.0,426,154,0.0,0.0,0,882,882,1076,1076,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,149,0.0,420,156,0.0,363,122,0.0,427,152,,,,1,0.0
68,a,,,4.0,593,184,0,0,0,0,0.4,282,106,0,0,0.0,338,115,0,0,0.0,338,115,0.0,0.0,0,975,975,1357,1357,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,120,0.0,320,116,0.0,246,82,0.0,340,121,,,,1,0.0
69,a,,,4.5,508,67,0,0,0,0,1.8,142,23,1,1,1.0,213,20,0,4,1.0,213,20,0.2,0.2,0,28082,28082,7699,7699,0.5,1.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,1.2,3.2,240,19,10.6,109,13,2.0,172,28,1.6,213,21,,,,1,0.0
70,a,,,4.5,516,147,0,0,0,0,0.5,259,95,1,1,1.0,214,82,0,5,1.0,214,82,0.2,0.2,0,619,619,1610,1610,1.4,1.9,0.0,0.01,0.01,1.3,0.0,0.01,0.01,1.3,12.0,135,59,12.7,95,17,2.0,173,52,2.7,133,33,,,,1,0.0
71,a,,,5.5,140,85,0,0,0,0,0.4,272,88,0,0,0.0,575,253,0,0,0.0,575,253,0.0,0.0,0,572,572,3661,3661,1.5,2.0,0.0,0.02,0.02,0.28,0.0,0.07,0.07,0.97,1.8,264,130,6.7,122,83,6.0,121,70,1.5,225,109,,4.0,1.0,1,40.0
72,a,,,4.5,412,107,0,0,0,0,0.1,472,174,0,0,0.0,407,167,0,0,0.0,407,167,0.0,0.0,0,41,41,445,445,1.4,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398,171,0.0,401,170,0.0,339,146,0.0,409,172,,,,1,0.0
73,a,,,4.5,336,15,0,0,0,0,2.4,120,19,4,4,4.0,59,7,0,17,4.0,59,7,0.9,0.9,0,6832,6832,4447,4447,1.7,2.2,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.3,47.0,11,1,0.0,352,33,0.0,283,33,4.7,64,1,,,,1,0.0
74,a,,,5.0,313,202,0,0,0,0,0.0,565,245,2,2,2.0,143,68,0,8,2.0,143,68,0.4,0.4,0,152,152,129,129,1.1,1.6,0.22,0.01,0.23,1.02,0.29,0.01,0.3,1.35,8.2,179,75,3.0,153,102,11.0,75,49,2.2,169,89,,,,1,0.0
75,u,0.0,0.0,4.0,600,65,0,0,0,0,0.1,519,62,0,0,0.0,345,47,0,0,0.0,345,47,0.0,0.0,0,0,0,354,354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,46,0.0,327,27,0.0,253,27,0.0,347,46,,,,1,0.0
76,a,,,5.0,208,133,0,0,0,0,0.1,479,178,1,1,1.0,224,101,0,1,1.0,224,101,0.2,0.2,0,150,150,441,441,1.1,1.6,0.0,0.0,0.0,0.26,0.0,0.0,0.0,3.9,2.0,258,126,0.0,507,216,2.0,177,97,0.4,271,133,,1.0,,1,33.333333333333336
77,a,,,5.0,306,196,0,0,0,0,0.1,510,202,2,2,2.0,142,67,0,11,2.0,142,67,0.4,0.4,0,179,179,235,235,1.1,1.6,0.0,0.01,0.01,1.02,0.0,0.01,0.01,1.48,22.8,57,21,12.8,91,67,0.0,532,226,3.6,90,59,3.0,3.0,,1,46.66666666666666
78,a,,,5.5,146,90,0,0,0,0,1.3,163,53,8,8,8.0,18,7,1,25,8.0,18,7,1.5,1.5,0,19748,19748,3726,3726,1.5,2.0,0.44,0.04,0.48,1.3,0.44,0.04,0.48,1.3,39.0,20,11,6.7,123,84,53.0,7,5,9.9,10,6,,,,1,0.0
79,a,,,5.0,242,31,0,0,0,0,1.0,184,65,0,0,0.0,523,190,0,0,0.0,523,190,0.0,0.0,0,794,794,8012,8012,1.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,190,0.0,523,192,0.0,490,188,0.0,522,192,,,,1,0.0
