player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
6,25-26-efl-cup-arsenal-vs-port-vale,Saliba,7.8,6,0,131,9,0,1,1,0,0,0,0
10,25-26-efl-cup-arsenal-vs-port-vale,Lewis-Skelly,7.7,5,0,77,3,0,1,0,0,0,0,0
16,25-26-efl-cup-arsenal-vs-port-vale,Saka,6.5,12,0,37,1,4,4,6,2,0,0,0
20,25-26-efl-cup-arsenal-vs-port-vale,Trossard,7.6,1,0,7,1,0,0,0,0,0,0,0
21,25-26-efl-cup-arsenal-vs-port-vale,Rice,6.7,1,0,12,2,1,0,0,0,0,0,0
24,25-26-efl-cup-arsenal-vs-port-vale,Nørgaard,6.6,11,1,88,5,1,1,7,4,0,0,0
25,25-26-efl-cup-arsenal-vs-port-vale,Nwaneri,6.8,11,2,64,4,0,2,3,1,0,0,0
266,25-26-efl-cup-arsenal-vs-port-vale,Eze,7.7,7,0,43,2,0,2,4,1,0,0,0
662,25-26-efl-cup-arsenal-vs-port-vale,Mosquera,7.2,7,0,98,3,0,0,4,3,0,0,0
666,25-26-efl-cup-arsenal-vs-port-vale,Gyökeres,6.5,1,1,4,0,0,0,0,0,0,0,0
700,25-26-efl-cup-arsenal-vs-port-vale,Dowman,6.5,5,1,17,2,0,4,5,0,0,0,0
316,25-26-efl-cup-cambridge-united-vs-fulham,Robinson,7.3,18,0,62,1,6,0,4,3,0,0,0
319,25-26-efl-cup-cambridge-united-vs-fulham,Castagne,7.7,10,0,58,1,2,0,1,1,0,0,0
320,25-26-efl-cup-cambridge-united-vs-fulham,Diop,7.9,5,0,83,2,0,0,2,2,0,0,0
325,25-26-efl-cup-cambridge-united-vs-fulham,Smith Rowe,7.2,7,0,43,0,0,1,2,2,0,0,0
329,25-26-efl-cup-cambridge-united-vs-fulham,Wilson,6.4,5,0,8,3,0,1,1,0,0,0,0
330,25-26-efl-cup-cambridge-united-vs-fulham,Berge,6.7,1,0,7,0,0,0,0,0,0,0,0
331,25-26-efl-cup-cambridge-united-vs-fulham,Cairney,7.6,7,0,96,5,2,0,0,0,0,0,0
336,25-26-efl-cup-cambridge-united-vs-fulham,Reed,7.1,12,0,81,2,3,1,1,0,1,0,0
664,25-26-efl-cup-cambridge-united-vs-fulham,Lecomte,6.6,6,0,30,10,0,0,0,0,0,0,1
727,25-26-efl-cup-cambridge-united-vs-fulham,Chukwueze,6.5,4,0,8,1,2,1,3,2,0,0,0
168,25-26-efl-cup-chelsea-vs-lincoln-city,Buonanotte,6.7,3,0,25,1,1,3,10,2,0,0,0
226,25-26-efl-cup-chelsea-vs-lincoln-city,Chalobah,7.1,13,0,102,10,0,0,5,5,0,0,0
228,25-26-efl-cup-chelsea-vs-lincoln-city,Gusto,7.1,19,0,85,8,5,3,5,1,0,0,0
