match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-afc-bournemouth-vs-west-ham-united,12,0,0.035,0.0,0.035
25-26-prem-afc-bournemouth-vs-west-ham-united,21,0.151,0,0.151,0.035
25-26-prem-afc-bournemouth-vs-west-ham-united,26,0.039,0,0.19,0.035
25-26-prem-afc-bournemouth-vs-west-ham-united,27,0.222,0,0.412,0.035
25-26-prem-afc-bournemouth-vs-west-ham-united,30,0,0.374,0.412,0.409
25-26-prem-afc-bournemouth-vs-west-ham-united,35,0,0.109,0.412,0.518
25-26-prem-afc-bournemouth-vs-west-ham-united,45,0.144,0,0.557,0.518
25-26-prem-afc-bournemouth-vs-west-ham-united,51,0,0.117,0.557,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,60,0.075,0,0.632,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,61,0.059,0,0.69,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,63,0.233,0,0.923,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,69,0.788,0,1.712,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,71,0.02,0,1.732,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,76,0.054,0,1.786,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,77,0.613,0,2.399,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,80,0.145,0,2.545,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,81,0.307,0,2.851,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,84,0.476,0,3.327,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,87,0.584,0,3.911,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,88,0.062,0,3.973,0.635
25-26-prem-afc-bournemouth-vs-west-ham-united,90,0.124,0,4.098,0.635
25-26-prem-arsenal-vs-tottenham-hotspur,3,0.262,0,0.262,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,4,0.116,0,0.378,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,9,0.063,0,0.44,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,18,0.031,0,0.471,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,30,0.041,0,0.512,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,33,0.031,0,0.542,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,36,0.216,0,0.758,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,41,0.086,0,0.844,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,46,0.054,0,0.899,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,51,0.046,0,0.945,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,54,0.075,0,1.02,0.0
25-26-prem-arsenal-vs-tottenham-hotspur,55,0,0.028,1.02,0.028
25-26-prem-arsenal-vs-tottenham-hotspur,63,0.101,0,1.121,0.028
25-26-prem-arsenal-vs-tottenham-hotspur,64,0,0.027,1.121,0.054
25-26-prem-arsenal-vs-tottenham-hotspur,72,0.051,0,1.172,0.054
25-26-prem-arsenal-vs-tottenham-hotspur,73,0.012,0,1.183,0.054
25-26-prem-arsenal-vs-tottenham-hotspur,74,0.343,0,1.526,0.054
25-26-prem-arsenal-vs-tottenham-hotspur,76,0.184,0,1.71,0.054
25-26-prem-arsenal-vs-tottenham-hotspur,79,0.218,0,1.929,0.054
25-26-prem-arsenal-vs-tottenham-hotspur,80,0,0.019,1.929,0.073
25-26-prem-brighton-hove-albion-vs-brentford,3,0,0.017,0.0,0.017
25-26-prem-brighton-hove-albion-vs-brentford,9,0.045,0,0.045,0.017
25-26-prem-brighton-hove-albion-vs-brentford,10,0.042,0,0.087,0.017
25-26-prem-brighton-hove-albion-vs-brentford,15,0,0.025,0.087,0.042
25-26-prem-brighton-hove-albion-vs-brentford,20,0.071,0,0.158,0.042
25-26-prem-brighton-hove-albion-vs-brentford,23,0.059,0,0.217,0.042
25-26-prem-brighton-hove-albion-vs-brentford,25,0.022,0,0.239,0.042
25-26-prem-brighton-hove-albion-vs-brentford,29,0,0.788,0.239,0.83
25-26-prem-brighton-hove-albion-vs-brentford,31,0.036,0,0.275,0.83
25-26-prem-brighton-hove-albion-vs-brentford,32,0,0.015,0.275,0.845
25-26-prem-brighton-hove-albion-vs-brentford,37,0.052,0,0.326,0.845
25-26-prem-brighton-hove-albion-vs-brentford,45,0.022,0,0.349,0.845
25-26-prem-brighton-hove-albion-vs-brentford,56,0.146,0,0.494,0.845
25-26-prem-brighton-hove-albion-vs-brentford,65,0,0.026,0.494,0.871
25-26-prem-brighton-hove-albion-vs-brentford,68,0.033,0,0.528,0.871
25-26-prem-brighton-hove-albion-vs-brentford,71,0.474,0,1.002,0.871
25-26-prem-brighton-hove-albion-vs-brentford,73,0.059,0,1.062,0.871
25-26-prem-brighton-hove-albion-vs-brentford,75,0,0.06,1.062,0.931
25-26-prem-brighton-hove-albion-vs-brentford,81,0,0.139,1.062,1.07
25-26-prem-brighton-hove-albion-vs-brentford,84,0.154,0,1.216,1.07
25-26-prem-brighton-hove-albion-vs-brentford,86,0,0.073,1.216,1.143
25-26-prem-brighton-hove-albion-vs-brentford,90,0,0.835,1.216,1.977
25-26-prem-burnley-vs-chelsea,7,0.026,0,0.026,0.0
25-26-prem-burnley-vs-chelsea,9,0,0.025,0.026,0.025
25-26-prem-burnley-vs-chelsea,11,0.067,0,0.093,0.025
25-26-prem-burnley-vs-chelsea,12,0.1,0,0.193,0.025
25-26-prem-burnley-vs-chelsea,17,0,0.026,0.193,0.05
25-26-prem-burnley-vs-chelsea,20,0.033,0,0.226,0.05
25-26-prem-burnley-vs-chelsea,31,0,0.027,0.226,0.077
25-26-prem-burnley-vs-chelsea,36,0,0.059,0.226,0.136
25-26-prem-burnley-vs-chelsea,37,0,0.336,0.226,0.472
25-26-prem-burnley-vs-chelsea,39,0.014,0,0.239,0.472
25-26-prem-burnley-vs-chelsea,45,0,0.102,0.239,0.574
25-26-prem-burnley-vs-chelsea,47,0,0.125,0.239,0.699
25-26-prem-burnley-vs-chelsea,54,0,0.035,0.239,0.734
25-26-prem-burnley-vs-chelsea,58,0,0.022,0.239,0.756
25-26-prem-burnley-vs-chelsea,59,0,0.029,0.239,0.785
25-26-prem-burnley-vs-chelsea,63,0,0.029,0.239,0.814
25-26-prem-burnley-vs-chelsea,69,0.098,0,0.337,0.814
25-26-prem-burnley-vs-chelsea,75,0,0.03,0.337,0.844
25-26-prem-burnley-vs-chelsea,77,0,0.133,0.337,0.977
25-26-prem-burnley-vs-chelsea,88,0,0.74,0.337,1.717
25-26-prem-burnley-vs-chelsea,90,0.075,0,0.412,1.717
25-26-prem-fulham-vs-sunderland,11,0.055,0,0.055,0.0
25-26-prem-fulham-vs-sunderland,17,0.075,0,0.13,0.0
25-26-prem-fulham-vs-sunderland,21,0.081,0,0.211,0.0
25-26-prem-fulham-vs-sunderland,23,0.168,0,0.378,0.0
25-26-prem-fulham-vs-sunderland,26,0.085,0,0.464,0.0
25-26-prem-fulham-vs-sunderland,29,0.06,0,0.524,0.0
25-26-prem-fulham-vs-sunderland,30,0.036,0,0.56,0.0
25-26-prem-fulham-vs-sunderland,33,0.023,0,0.584,0.0
25-26-prem-fulham-vs-sunderland,37,0.026,0,0.609,0.0
25-26-prem-fulham-vs-sunderland,39,0,0.042,0.609,0.042
25-26-prem-fulham-vs-sunderland,40,0.123,0,0.733,0.042
25-26-prem-fulham-vs-sunderland,46,0,0.023,0.733,0.065
25-26-prem-fulham-vs-sunderland,56,0.023,0,0.755,0.065
25-26-prem-fulham-vs-sunderland,59,0,0.119,0.755,0.184
25-26-prem-fulham-vs-sunderland,67,0.018,0,0.774,0.184
25-26-prem-fulham-vs-sunderland,68,0.145,0,0.918,0.184
25-26-prem-fulham-vs-sunderland,72,0.085,0.019,1.003,0.203
25-26-prem-fulham-vs-sunderland,74,0.033,0,1.036,0.203
25-26-prem-fulham-vs-sunderland,78,0.142,0,1.178,0.203
25-26-prem-fulham-vs-sunderland,79,0.137,0,1.315,0.203
25-26-prem-fulham-vs-sunderland,82,0.076,0,1.391,0.203
25-26-prem-fulham-vs-sunderland,83,0.033,0,1.423,0.203
25-26-prem-fulham-vs-sunderland,84,0.469,0,1.893,0.203
25-26-prem-fulham-vs-sunderland,86,0.155,0,2.047,0.203
25-26-prem-fulham-vs-sunderland,90,0.111,0,2.158,0.203
25-26-prem-leeds-united-vs-aston-villa,8,1.187,0,1.187,0.0
25-26-prem-leeds-united-vs-aston-villa,12,0,0.018,1.187,0.018
25-26-prem-leeds-united-vs-aston-villa,14,0,0.078,1.187,0.096
25-26-prem-leeds-united-vs-aston-villa,24,0.153,0,1.34,0.096
25-26-prem-leeds-united-vs-aston-villa,27,0,0.258,1.34,0.354
25-26-prem-leeds-united-vs-aston-villa,39,0.058,0,1.398,0.354
25-26-prem-leeds-united-vs-aston-villa,44,0,0.087,1.398,0.441
25-26-prem-leeds-united-vs-aston-villa,45,0,0.07,1.398,0.512
25-26-prem-leeds-united-vs-aston-villa,48,0,0.125,1.398,0.637
25-26-prem-leeds-united-vs-aston-villa,49,0.065,0,1.463,0.637
25-26-prem-leeds-united-vs-aston-villa,50,0.094,0,1.557,0.637
25-26-prem-leeds-united-vs-aston-villa,55,0,0.046,1.557,0.683
25-26-prem-leeds-united-vs-aston-villa,57,0,0.097,1.557,0.78
25-26-prem-leeds-united-vs-aston-villa,68,0,0.034,1.557,0.814
25-26-prem-leeds-united-vs-aston-villa,70,0,0.181,1.557,0.995
25-26-prem-leeds-united-vs-aston-villa,72,0.019,0,1.577,0.995
25-26-prem-leeds-united-vs-aston-villa,75,0,0.087,1.577,1.082
25-26-prem-leeds-united-vs-aston-villa,77,0.18,0,1.757,1.082
25-26-prem-leeds-united-vs-aston-villa,84,0,0.496,1.757,1.577
25-26-prem-leeds-united-vs-aston-villa,86,0.048,0,1.805,1.577
25-26-prem-leeds-united-vs-aston-villa,88,0.092,0,1.897,1.577
25-26-prem-leeds-united-vs-aston-villa,90,0.061,0,1.958,1.577
25-26-prem-liverpool-vs-nottingham-forest,4,0,0.052,0.0,0.052
25-26-prem-liverpool-vs-nottingham-forest,8,0.47,0,0.47,0.052
25-26-prem-liverpool-vs-nottingham-forest,12,0.015,0,0.485,0.052
