match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,1,substitution,89,,away,486,Elanga,485,Gordon,,,,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,2,card,86,,home,582,Kudus,,,,,yellow,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,3,card,86,,away,,,,,,,yellow,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,4,card,81,,away,478,Trippier,,,,,yellow,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,5,substitution,80,,away,52,J.Ramsey,,,,,,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,6,substitution,78,,home,,,584,Tel,,,,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,7,substitution,72,,away,479,Krafth,478,Trippier,,,,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,8,substitution,71,,away,494,Willock,,,,,,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,9,substitution,71,,away,714,Woltemade,500,Osula,,,,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,10,substitution,65,,home,580,Johnson,582,Kudus,,,,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,11,substitution,65,,home,585,Bentancur,726,Kolo Muani,,,,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,12,card,57,,away,474,Schär,,,,,yellow,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,13,goal,50,,away,714,Woltemade,,,,,,regular,0,2,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,14,card,45,,away,684,Thiaw,,,,,yellow,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,15,card,33,,home,,,,,,,yellow,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,16,card,25,,home,,,,,,,yellow,,,,
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,17,goal,24,,away,474,Schär,,,,,,regular,0,1,
