match_id,minute,value
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,1,8
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,2,19
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,3,4
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,4,-15
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,5,-40
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,6,-54
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,7,-36
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,8,-24
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,9,-14
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,10,-3
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,11,-13
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,12,-44
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,13,-21
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,14,-18
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,15,-17
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,16,-26
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,17,-17
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,18,-47
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,19,-51
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,20,-30
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,21,-28
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,22,21
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,23,-21
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,24,-60
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,25,-36
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,26,-12
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,27,-5
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,28,-20
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,29,30
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,30,16
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,31,12
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,32,10
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,33,8
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,34,-3
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,35,5
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,36,8
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,37,10
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,38,11
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,39,38
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,40,37
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,41,-40
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,42,-28
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,43,-25
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,44,-14
25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,45,11
