match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,1,goal,86,,home,172,Watson,,,,,,regular,6,0,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,2,substitution,83,,away,,,,,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,3,substitution,78,,home,170,Milner,181,Kostoulas,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,4,substitution,77,,home,152,Veltman,156,Tasker,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,5,goal,77,,home,180,Tzimas,,,,,,regular,5,0,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,6,goal,71,,home,180,Tzimas,,,,,,regular,4,0,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,7,substitution,67,,away,,,,,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,8,substitution,67,,away,,,,,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,9,substitution,66,,away,,,,,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,10,substitution,66,,home,163,Hinshelwood,167,Baleba,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,11,substitution,66,,home,,,180,Tzimas,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,12,substitution,65,,home,148,F.Kadıoğlu,172,Watson,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,13,goal,60,,home,,,,,,,,regular,3,0,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,14,substitution,54,,away,,,,,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,15,card,40,,away,,,,,,,yellow,,,,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,16,goal,20,,home,162,Gruda,,,,,,regular,2,0,
25-26-efl-cup-brighton-hove-albion-vs-oxford-united,17,goal,13,,home,143,Boscagli,,,,,,regular,1,0,
25-26-efl-cup-derby-county-vs-burnley,1,card,90,,away,211,A.Ramsey,,,,,yellow,,,,
25-26-efl-cup-derby-county-vs-burnley,2,goal,90,,away,197,Sonne,,,,,,regular,1,2,
25-26-efl-cup-derby-county-vs-burnley,3,substitution,78,,away,215,Flemming,,,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,4,substitution,71,,home,,,,,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,5,substitution,63,,away,680,Broja,218,Barnes,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,6,substitution,62,,away,210,Tchaouna,213,Banel,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,7,substitution,62,,home,,,,,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,8,substitution,62,,home,,,,,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,9,substitution,62,,home,,,,,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,10,card,56,,home,,,,,,,yellow,,,,
25-26-efl-cup-derby-county-vs-burnley,11,substitution,46,,away,193,Humphreys,198,Tuanzebe,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,12,substitution,46,,home,,,,,,,,,,,
25-26-efl-cup-derby-county-vs-burnley,13,goal,35,,home,,,,,,,,regular,1,1,
25-26-efl-cup-derby-county-vs-burnley,14,goal,4,,away,211,A.Ramsey,,,,,,regular,0,1,
25-26-efl-cup-huddersfield-town-vs-sunderland,1,substitution,90,,home,,,,,,,,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,2,substitution,90,,home,,,,,,,,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,3,card,90,,away,549,Neil,,,,,yellow,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,4,goal,84,,away,,,,,,,,regular,1,1,
25-26-efl-cup-huddersfield-town-vs-sunderland,5,substitution,79,,away,694,Mukiele,542,Seelt,,,,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,6,substitution,78,,away,560,Isidor,546,Aleksić,,,,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,7,substitution,76,,home,,,,,,,,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,8,substitution,76,,home,,,,,,,,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,9,substitution,68,,home,,,,,,,,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,10,substitution,46,,away,537,Huggins,774,Jenson Jones,,,,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,11,card,38,,home,,,,,,,yellow,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,12,card,38,,away,678,Masuaku,,,,,yellow,,,,
25-26-efl-cup-huddersfield-town-vs-sunderland,13,goal,9,,home,,,,,,,,regular,1,0,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,1,card,90,,away,,,,,,,yellow,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,2,substitution,84,,home,698,Okafor,353,James,,,,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,3,substitution,81,,away,,,,,,,,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,4,substitution,81,,away,,,,,,,,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,5,goal,81,,home,342,Bogle,,,,,,regular,1,1,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,6,card,72,,away,,,,,,,yellow,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,7,substitution,71,,home,346,Byram,342,Bogle,,,,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,8,substitution,71,,home,356,Gruev,660,Stach,,,,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,9,substitution,65,,away,,,,,,,,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,10,substitution,65,,away,,,,,,,,,,,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,11,goal,63,,away,,,,,,,,regular,0,1,
25-26-efl-cup-leeds-united-vs-sheffield-wednesday,12,substitution,58,,home,365,Nmecha,691,Calvert-Lewin,,,,,,,
