id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
103,a,0.0,0.0,4.0,665,,0,,0,,0.1,420,,0,0,,,,0,0,0.0,,,0.0,0.0,,1398,131,2208,186,-0.5,0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,3,,Matthew,Cox,Cox,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
1,a,0.0,0.0,5.5,132,,0,,0,,21.8,17,,18,2,,,,3,78,6.0,,,1.1,3.3,,462908,38830,235204,17474,6.5,5.5,0.0,0.02,0.02,2.21,,,,,82.6,,,10.0,,,0.0,,,9.2,,,,,,3,,David,Raya Martín,Raya,,,270,0,0,2,1,0,0,0,1,0,10,3,29,,,,,,,,,0,1,28
2,a,0.0,0.0,4.4,546,,0,,-1,,0.7,209,,0,0,,,,0,0,0.0,,,0.0,0.0,,3488,227,26595,1925,0.5,-0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,3,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
3,u,0.0,0.0,4.0,640,,0,,0,,0.5,245,,0,0,,,,0,0,0.0,,,0.0,0.0,,5545,0,16912,1968,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,3,,Karl,Hein,Hein,Has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
4,a,0.0,0.0,4.0,686,,0,,0,,0.2,375,,0,0,,,,0,0,0.0,,,0.0,0.0,,3851,660,3875,400,0.5,-0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,3,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
5,a,0.0,0.0,6.1,80,,0,,1,,20.7,20,,14,2,,,,0,57,4.7,,,0.8,2.3,,505112,31852,267859,21490,5.2,4.2,0.06,0.02,0.08,2.21,,,,,51.6,,,5.0,,,12.0,,,6.9,,,,,,3,,Gabriel,dos Santos Magalhães,Gabriel,Thigh injury - 75% chance of playing,,270,0,0,2,1,0,0,0,0,0,0,3,24,,,,,,,,,2,15,7
6,a,0.0,0.0,6.1,82,,0,,1,,18.1,23,,16,1,,,,1,56,5.3,,,0.9,2.6,,463729,19305,249353,42461,5.8,4.8,0.0,0.01,0.01,1.69,,,,,52.8,,,2.2,,,2.0,,,5.8,,,,,,3,,William,Saliba,Saliba,,,184,0,0,2,0,0,0,0,0,0,0,3,29,,,,,,,,,4,18,7
7,a,0.0,0.0,5.6,121,,0,,1,,9.4,44,,28,2,,,,3,80,9.3,,,1.7,5.0,,795438,90568,102985,8456,9.8,8.8,1.43,0.03,1.46,1.56,,,,,84.0,,,25.4,,,68.0,,,17.7,,,,,,3,,Riccardo,Calafiori,Calafiori,Hip injury - 75% chance of playing,,224,1,2,2,1,0,0,0,1,0,0,3,21,,,,,,,,,3,9,9
8,a,0.0,0.0,5.6,120,,0,,1,,7.8,54,,26,2,,,,3,72,8.7,,,1.6,4.6,,595093,70821,107442,9511,9.2,8.2,0.9,0.1,1.0,1.35,,,,,109.4,,,41.2,,,86.0,,,23.7,,,,,,3,,Jurriën,Timber,J.Timber,,,172,2,1,1,1,0,0,0,1,0,0,2,22,,,,,,,,,8,8,6
9,a,0.0,0.0,5.4,196,,0,,-1,,0.1,481,,0,0,,,,0,0,0.0,,,0.0,0.0,,1021,95,5045,409,0.5,-0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,3,,Jakub,Kiwior,Kiwior,has joined Porto on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
10,a,0.0,0.0,5.4,203,,0,,-1,,2.8,98,,1,0,,,,0,6,0.3,,,0.1,0.2,,26954,1116,183344,14040,0.8,-0.2,0.0,0.0,0.0,0.66,,,,,4.4,,,3.7,,,0.0,,,0.8,,,,,,3,,Myles,Lewis-Skelly,Lewis-Skelly,,,44,0,0,0,0,0,0,0,1,0,0,0,4,,,,,,,,,1,1,2
11,d,50.0,50.0,5.5,138,,0,,0,,0.6,220,,6,0,,,,0,23,2.0,,,0.4,1.1,,21993,61,51331,4344,1.2,0.8,0.01,0.01,0.02,0.87,,,,,15.4,,,11.3,,,1.0,,,2.8,,,,,,3,,Benjamin,White,White,Knock - 50% chance of playing,,70,0,0,1,0,0,0,0,0,0,0,1,12,,,,,,,,,2,6,4
13,a,0.0,0.0,4.0,689,,0,,0,,0.5,233,,0,0,,,,0,0,0.0,,,0.0,0.0,,11903,1067,19666,1550,0.5,-0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,3,,Brayden,Clarke,Clarke,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
14,a,0.0,0.0,4.0,701,,0,,0,,0.2,393,,0,0,,,,0,0,0.0,,,0.0,0.0,,2612,205,6194,486,0.5,-0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,3,,Maldini,Kacurri,Kacurri,has joined Morecambe on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
15,a,0.0,0.0,4.0,663,,0,,0,,0.2,384,,0,0,,,,0,0,0.0,,,0.0,0.0,,2084,173,5691,402,0.5,-0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,3,,Josh,Nichols,Nichols,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
16,i,0.0,0.0,9.9,5,,0,,-1,,6.8,64,,9,0,,,,0,34,3.0,,,0.3,0.9,,208687,1467,1247262,97077,0.0,0.0,0.26,0.12,0.38,1.69,,,,,52.4,,,46.8,,,28.0,,,12.7,,,,,,3,,Bukayo,Saka,Saka,Hamstring injury - Unknown return date,,142,1,0,1,0,0,0,0,0,0,0,2,9,,,,,,,,,3,0,6
17,d,50.0,50.0,7.9,17,,0,,-1,,2.4,112,,7,1,,,,0,24,2.3,,,0.3,0.9,,57893,808,201419,16912,1.4,0.9,0.14,0.35,0.49,1.94,,,,,20.8,,,26.9,,,22.0,,,7.0,,,,,,3,,Martin,Ødegaard,Ødegaard,Shoulder injury - 50% chance of playing,,147,0,0,1,1,0,0,0,0,0,0,2,17,,,,,,,,,2,6,9
18,a,0.0,0.0,7.0,36,,0,,0,,1.0,188,,6,2,,,,0,17,2.0,,,0.3,0.9,,19309,4552,39757,2542,2.5,1.5,0.14,0.14,0.28,1.39,,,,,7.2,,,39.2,,,50.0,,,9.6,,,,,,3,,Noni,Madueke,Madueke,Knee injury - 50% chance of playing,,181,0,0,1,1,0,0,0,0,0,0,2,5,,,,,,,,,0,0,5
19,a,0.0,0.0,6.9,42,,0,,-1,,1.1,176,,4,3,,,,0,17,1.3,,,0.2,0.6,,15735,1308,56718,3160,1.8,0.8,0.02,0.01,0.03,0.98,,,,,7.6,,,10.7,,,27.0,,,4.6,,,,,,3,,Gabriel,Martinelli Silva,Martinelli,Muscle injury - 50% chance of playing,,128,0,0,1,0,0,0,0,0,0,0,2,7,,,,,,,,,2,0,5
20,d,75.0,75.0,6.9,40,,0,,-1,,0.3,315,,1,0,,,,0,4,0.3,,,0.0,0.1,,2365,33,14831,1942,0.6,-0.2,0.07,0.03,0.1,0.0,,,,,5.4,,,21.5,,,4.0,,,3.1,,,,,,3,,Leandro,Trossard,Trossard,Knock - 75% chance of playing,,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
21,a,0.0,0.0,6.5,49,,0,,0,,8.8,48,,16,4,,,,0,53,5.3,,,0.8,2.5,,213778,17548,171253,14197,5.8,4.8,0.15,0.65,0.8,1.73,,,,,41.0,,,74.0,,,13.0,,,12.8,,,,,,3,,Declan,Rice,Rice,,,262,0,2,2,1,0,0,0,0,0,0,3,20,,,,,,,,,0,7,13
22,a,0.0,0.0,5.9,102,,0,,-1,,0.4,274,,4,3,,,,0,8,1.3,,,0.2,0.7,,6959,748,37013,1921,1.8,0.8,0.0,0.02,0.02,0.77,,,,,6.4,,,2.3,,,0.0,,,0.9,,,,,,3,,Mikel,Merino Zazón,Merino,,,76,0,0,1,0,0,0,0,0,0,0,1,6,,,,,,,,,3,1,2
