match_id,travel_distance_km,weather_description,temperature_c,wind_speed,pitch_condition,is_local_derby,is_neutral_ground,lineup_status,home_shot_model_xg,away_shot_model_xg,incident_timing_coverage,unlocated_card_count,quarantined_incident_count
25-26-champions-league-arsenal-vs-club-brugge,,,,,,False,False,confirmed,,,,,
25-26-champions-league-chelsea-vs-atalanta,,,,,,False,False,confirmed,,,,,
25-26-champions-league-liverpool-vs-inter,,,,,,False,False,confirmed,,,,,
25-26-champions-league-newcastle-united-vs-bayer-leverkusen,,,,,,False,False,confirmed,,,,,
25-26-champions-league-slavia-prague-vs-tottenham-hotspur,,,,,,False,False,confirmed,,,,,
25-26-europa-league-aston-villa-vs-basel,,,,,,False,False,confirmed,,,,,
25-26-europa-league-nottingham-forest-vs-fc-utrecht,,,,,,False,False,confirmed,,,,,
25-26-prem-afc-bournemouth-vs-chelsea,,,,,,False,False,confirmed,1.5006,0.9233,limited,0,0
25-26-prem-aston-villa-vs-arsenal,,,,,,False,False,confirmed,2.2782,1.9236,limited,0,0
25-26-prem-brighton-hove-albion-vs-west-ham-united,,,,,,False,False,confirmed,1.8694,1.2648,limited,0,0
25-26-prem-everton-vs-nottingham-forest,,,,,,False,False,confirmed,1.1158,0.5339,limited,0,0
25-26-prem-fulham-vs-crystal-palace,,,,,,False,False,confirmed,0.7567,1.6936,limited,0,0
25-26-prem-leeds-united-vs-liverpool,,,,,,False,False,confirmed,1.5786,2.0945,limited,0,0
25-26-prem-manchester-city-vs-sunderland,,,,,,False,False,confirmed,2.4275,0.7087,limited,0,0
25-26-prem-newcastle-united-vs-burnley,,,,,,False,False,confirmed,1.7671,1.6028,limited,0,0
25-26-prem-tottenham-hotspur-vs-brentford,,,,,,False,False,confirmed,2.1838,0.2305,limited,0,0
25-26-prem-wolverhampton-wanderers-vs-manchester-united,,,,,,False,False,confirmed,0.5815,4.2982,limited,0,0
