match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-champions-league-arsenal-vs-club-brugge,1,substitution,83,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,2,substitution,83,,home,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,3,substitution,74,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,4,substitution,74,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,5,substitution,71,,home,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,6,substitution,71,,home,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,7,card,68,,home,,,,,,,yellow,,,,
25-26-champions-league-arsenal-vs-club-brugge,8,substitution,67,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,9,substitution,67,,away,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,10,card,65,,home,24,Nørgaard,,,,,yellow,,,,
25-26-champions-league-arsenal-vs-club-brugge,11,substitution,63,,home,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,12,substitution,62,,home,,,,,,,,,,,
25-26-champions-league-arsenal-vs-club-brugge,13,goal,56,,home,,,,,,,,regular,3,0,
25-26-champions-league-arsenal-vs-club-brugge,14,goal,47,,home,18,Madueke,,,,,,regular,2,0,
25-26-champions-league-arsenal-vs-club-brugge,15,goal,25,,home,18,Madueke,,,,,,regular,1,0,
25-26-champions-league-chelsea-vs-atalanta,1,substitution,87,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-atalanta,2,substitution,87,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-atalanta,3,goal,83,,away,,,,,,,,regular,1,2,
25-26-champions-league-chelsea-vs-atalanta,4,substitution,76,,home,,,,,,,,,,,
25-26-champions-league-chelsea-vs-atalanta,5,substitution,72,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-atalanta,6,substitution,71,,away,,,,,,,,,,,
25-26-champions-league-chelsea-vs-atalanta,7,substitution,67,,home,,,,,,,,,,,
25-26-champions-league-chelsea-vs-atalanta,8,substitution,66,,home,,,,,,,,,,,
25-26-champions-league-chelsea-vs-atalanta,9,goal,55,,away,,,,,,,,regular,1,1,
25-26-champions-league-chelsea-vs-atalanta,10,substitution,46,,home,,,,,,,,,,,
25-26-champions-league-chelsea-vs-atalanta,11,card,29,,home,226,Chalobah,,,,,yellow,,,,
25-26-champions-league-chelsea-vs-atalanta,12,goal,25,,home,,,,,,,,regular,1,0,
25-26-champions-league-chelsea-vs-atalanta,13,substitution,17,,away,,,,,,,,,,,
25-26-champions-league-liverpool-vs-inter,1,goal,88,,home,387,Szoboszlai,,,,,,penalty,1,0,
25-26-champions-league-liverpool-vs-inter,2,card,87,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-inter,3,substitution,83,,away,,,,,,,,,,,
25-26-champions-league-liverpool-vs-inter,4,substitution,83,,away,,,,,,,,,,,
25-26-champions-league-liverpool-vs-inter,5,substitution,82,,away,,,,,,,,,,,
25-26-champions-league-liverpool-vs-inter,6,card,73,,home,388,C.Jones,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-inter,7,substitution,68,,home,,,,,,,,,,,
25-26-champions-league-liverpool-vs-inter,8,substitution,68,,home,,,,,,,,,,,
25-26-champions-league-liverpool-vs-inter,9,card,57,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-inter,10,card,39,,home,661,Ekitiké,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-inter,11,substitution,31,,away,,,,,,,,,,,
25-26-champions-league-liverpool-vs-inter,12,card,13,,away,,,,,,,yellow,,,,
25-26-champions-league-liverpool-vs-inter,13,substitution,11,,away,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-bayer-leverkusen,1,substitution,90,,home,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-bayer-leverkusen,2,substitution,90,,home,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-bayer-leverkusen,3,substitution,90,,away,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-bayer-leverkusen,4,goal,88,,away,,,,,,,,regular,2,2,
