player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
33,25-26-europa-league-aston-villa-vs-freiburg,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,25-26-europa-league-aston-villa-vs-freiburg,81,0,0,0,0.0,0.02,0,0,0,2,43,26,90.0,0.0,2,0,0.0,2,100.0,1,0,4,0,1,1,0,1,4,1,33.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,81,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,25-26-europa-league-aston-villa-vs-freiburg,90,0,1,3,0.38,0.43,1,0,0,5,51,22,85.0,3.0,5,3,50.0,2,50.0,2,0,5,0,0,0,0,5,6,5,45.0,0,0.0,2,2,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0.0,0.0,0.46,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,25-26-europa-league-aston-villa-vs-freiburg,2,0,0,0,0.0,0.0,0,0,0,0,1,1,100.0,0.0,0,0,0.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,88,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,25-26-europa-league-aston-villa-vs-freiburg,88,1,0,1,0.04,0.62,1,0,0,2,58,40,89.0,2.0,10,0,0.0,1,50.0,2,1,3,0,1,1,0,7,4,5,62.0,2,67.0,3,1,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0.0,0.0,0.11,0,0,88,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808,25-26-europa-league-aston-villa-vs-freiburg,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,25-26-europa-league-aston-villa-vs-freiburg,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,25-26-europa-league-aston-villa-vs-freiburg,9,0,0,0,0.0,0.0,0,0,0,0,6,4,100.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,81,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,25-26-europa-league-aston-villa-vs-freiburg,66,0,0,0,0.0,0.01,0,0,0,0,27,19,90.0,1.0,0,0,0.0,0,0.0,1,0,3,0,1,1,1,3,8,3,38.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,66,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,25-26-europa-league-aston-villa-vs-freiburg,90,0,0,2,0.53,0.01,0,0,0,7,33,9,64.0,1.0,2,0,0.0,0,0.0,2,0,2,0,0,0,0,8,8,5,45.0,3,60.0,0,2,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,25-26-europa-league-aston-villa-vs-freiburg,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
