match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-champions-league-benfica-vs-chelsea,1,period,90,,,,,,,,,,,0,1,FT
25-26-champions-league-benfica-vs-chelsea,2,card,90,6,away,,,,,,,yellowRed,,,,
25-26-champions-league-benfica-vs-chelsea,3,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,4,substitution,89,,home,,,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,5,card,88,,home,,,,,,,yellow,,,,
25-26-champions-league-benfica-vs-chelsea,6,card,83,,home,,,,,,,yellow,,,,
25-26-champions-league-benfica-vs-chelsea,7,substitution,81,,away,,,233,Acheampong,,,,,,,
25-26-champions-league-benfica-vs-chelsea,8,substitution,81,,away,228,Gusto,225,James,,,,,,,
25-26-champions-league-benfica-vs-chelsea,9,substitution,77,,home,,,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,10,substitution,77,,home,,,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,11,substitution,77,,home,,,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,12,substitution,73,,home,,,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,13,card,63,,home,,,,,,,yellow,,,,
25-26-champions-league-benfica-vs-chelsea,14,card,62,,away,,,,,,,yellow,,,,
25-26-champions-league-benfica-vs-chelsea,15,substitution,61,,away,,,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,16,substitution,61,,away,243,George,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,17,substitution,54,,away,168,Buonanotte,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,18,card,49,,home,,,,,,,yellow,,,,
25-26-champions-league-benfica-vs-chelsea,19,card,46,,away,168,Buonanotte,,,,,yellow,,,,
25-26-champions-league-benfica-vs-chelsea,20,period,45,,,,,,,,,,,0,1,HT
25-26-champions-league-benfica-vs-chelsea,21,card,45,1,away,237,Enzo,,,,,yellow,,,,
25-26-champions-league-benfica-vs-chelsea,22,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-benfica-vs-chelsea,23,card,34,,home,,,,,,,yellow,,,,
25-26-champions-league-benfica-vs-chelsea,24,goal,18,,away,,,,,,,,ownGoal,0,1,
25-26-champions-league-benfica-vs-chelsea,25,card,-5,,home,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-monaco,1,period,90,,,,,,,,,,,2,2,FT
25-26-champions-league-manchester-city-vs-monaco,2,card,90,4,home,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-monaco,3,goal,90,,away,,,,,,,,penalty,2,2,
25-26-champions-league-manchester-city-vs-monaco,4,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,5,card,89,,home,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-monaco,6,card,88,,home,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-monaco,7,varDecision,87,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,8,substitution,83,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,9,substitution,82,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,10,substitution,82,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,11,substitution,73,,home,409,Stones,407,Matheus N.,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,12,substitution,64,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,13,card,63,,away,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-monaco,14,substitution,61,,home,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,15,substitution,61,,home,418,Doku,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,16,card,57,,home,,,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-monaco,17,period,45,,,,,,,,,,,2,1,HT
25-26-champions-league-manchester-city-vs-monaco,18,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,19,goal,44,,home,430,Haaland,,,,,,regular,2,1,
25-26-champions-league-manchester-city-vs-monaco,20,card,39,,home,736,Donnarumma,,,,,yellow,,,,
25-26-champions-league-manchester-city-vs-monaco,21,substitution,22,,away,,,,,,,,,,,
25-26-champions-league-manchester-city-vs-monaco,22,goal,18,,away,,,,,,,,regular,1,1,
25-26-champions-league-manchester-city-vs-monaco,23,goal,15,,home,430,Haaland,,,,,,regular,1,0,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,1,period,90,,,,,,,,,,,4,0,FT
25-26-champions-league-newcastle-united-vs-union-st.gilloise,2,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,3,substitution,83,,home,478,Trippier,474,Schär,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,4,goal,80,,home,487,Barnes,,,,,,regular,4,0,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,5,substitution,78,,away,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,6,substitution,73,,away,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,7,substitution,73,,home,486,Elanga,487,Barnes,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,8,substitution,73,,home,,,473,Hall,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,9,substitution,73,,home,714,Woltemade,500,Osula,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,10,substitution,67,,away,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,11,substitution,67,,away,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,12,goal,64,,home,485,Gordon,,,,,,penalty,3,0,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,13,varDecision,62,,home,485,Gordon,,,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,14,card,60,,away,,,,,,,yellow,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,15,substitution,59,,home,,,497,L.Miley,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,16,card,57,,away,,,,,,,yellow,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,17,card,51,,away,,,,,,,yellow,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,18,substitution,46,,away,,,,,,,,,,,
25-26-champions-league-newcastle-united-vs-union-st.gilloise,19,period,45,,,,,,,,,,,2,0,HT
25-26-champions-league-newcastle-united-vs-union-st.gilloise,20,injuryTime,45,,,,,,,,,,,,,
