player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
168,25-26-champions-league-benfica-vs-chelsea,Buonanotte,6.6,7,0,23,0,0,0,2,0,0,0,0
225,25-26-champions-league-benfica-vs-chelsea,James,7.0,0,0,7,1,0,0,0,0,0,0,0
226,25-26-champions-league-benfica-vs-chelsea,Chalobah,7.7,5,0,84,6,0,0,1,0,0,0,0
228,25-26-champions-league-benfica-vs-chelsea,Gusto,6.9,8,0,34,1,1,2,4,0,0,0,0
233,25-26-champions-league-benfica-vs-chelsea,Acheampong,6.8,0,0,4,0,0,0,1,1,0,0,0
237,25-26-champions-league-benfica-vs-chelsea,Enzo,7.6,14,0,56,4,2,1,7,0,0,0,0
243,25-26-champions-league-benfica-vs-chelsea,George,6.7,2,0,9,1,0,0,1,1,0,0,0
403,25-26-champions-league-manchester-city-vs-monaco,Gvardiol,7.6,5,1,93,3,1,2,3,1,0,0,0
407,25-26-champions-league-manchester-city-vs-monaco,Matheus N.,6.6,2,0,18,0,0,0,0,0,0,0,0
409,25-26-champions-league-manchester-city-vs-monaco,Stones,6.3,4,0,72,0,1,0,1,1,0,0,0
411,25-26-champions-league-manchester-city-vs-monaco,O'Reilly,7.0,7,0,70,1,1,0,4,0,0,0,0
414,25-26-champions-league-manchester-city-vs-monaco,Foden,6.0,16,1,76,2,3,1,6,0,0,0,0
418,25-26-champions-league-manchester-city-vs-monaco,Doku,7.0,8,0,22,1,1,4,3,0,0,0,0
427,25-26-champions-league-manchester-city-vs-monaco,Reijnders,6.4,9,0,87,2,2,1,3,0,0,0,0
430,25-26-champions-league-manchester-city-vs-monaco,Haaland,8.6,5,0,10,0,0,0,1,0,0,0,0
736,25-26-champions-league-manchester-city-vs-monaco,Donnarumma,6.6,3,0,13,3,0,0,0,0,0,0,1
469,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Pope,8.3,8,0,22,10,0,0,0,0,0,0,0
473,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Hall,6.8,4,0,7,0,0,1,1,0,0,0,0
474,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Schär,6.6,3,0,15,1,0,0,1,0,0,0,0
475,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Botman,7.3,4,0,51,3,0,0,1,0,0,0,0
476,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Burn,7.3,15,0,49,0,0,0,4,2,0,0,0
478,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Trippier,7.8,9,0,57,7,4,0,1,0,0,0,0
485,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Gordon,7.7,20,0,31,2,2,8,9,1,0,0,0
486,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Elanga,7.4,18,1,30,0,5,3,5,1,0,0,0
487,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Barnes,7.7,3,0,13,0,0,1,2,0,0,0,0
491,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Tonali,6.6,17,1,72,0,6,1,4,0,0,0,0
497,25-26-champions-league-newcastle-united-vs-union-st.gilloise,L.Miley,6.8,3,0,18,1,0,1,0,0,0,0,0
500,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Osula,6.8,1,1,2,0,0,0,2,1,0,0,0
684,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Thiaw,7.2,5,0,44,3,1,0,2,0,0,0,0
714,25-26-champions-league-newcastle-united-vs-union-st.gilloise,Woltemade,6.7,13,0,24,1,0,3,8,1,0,0,0
6,25-26-champions-league-olympiacos-vs-arsenal,Saliba,7.0,5,0,55,3,0,0,4,3,0,0,0
8,25-26-champions-league-olympiacos-vs-arsenal,J.Timber,6.9,1,0,18,1,0,0,0,0,0,0,0
10,25-26-champions-league-olympiacos-vs-arsenal,Lewis-Skelly,7.8,9,0,47,4,2,1,4,1,0,0,0
16,25-26-champions-league-olympiacos-vs-arsenal,Saka,8.1,2,1,9,3,0,0,2,1,0,0,0
17,25-26-champions-league-olympiacos-vs-arsenal,Ødegaard,8.5,22,3,65,9,4,1,4,0,0,0,0
20,25-26-champions-league-olympiacos-vs-arsenal,Trossard,6.5,13,1,24,4,3,3,6,1,0,0,0
21,25-26-champions-league-olympiacos-vs-arsenal,Rice,6.6,4,0,19,0,1,1,1,0,0,0,0
266,25-26-champions-league-olympiacos-vs-arsenal,Eze,6.7,2,0,10,2,0,0,1,1,0,0,0
662,25-26-champions-league-olympiacos-vs-arsenal,Mosquera,6.7,1,0,5,0,0,0,2,2,0,0,0
666,25-26-champions-league-olympiacos-vs-arsenal,Gyökeres,6.6,9,0,16,1,0,1,3,2,0,0,0
565,25-26-champions-league-tottenham-hotspur-vs-bodø/glimt,Vicario,6.7,6,0,41,13,0,0,0,0,0,0,0
570,25-26-champions-league-tottenham-hotspur-vs-bodø/glimt,Danso,6.5,11,0,64,5,0,0,3,1,0,0,0
573,25-26-champions-league-tottenham-hotspur-vs-bodø/glimt,Spence,6.1,15,0,45,3,1,2,2,0,0,0,0
