match_id,team_side,team_code,player_id,player_name,position,jersey_number,is_starting,formation,lineup_status
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,1,D. Raya,G,1,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,11,B. White,D,4,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,8,J. Timber,D,12,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,6,W. Saliba,D,2,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,725,P. Hincapié,D,5,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,266,E. Eze,M,10,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,26,M. Zubimendi,M,36,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,21,D. Rice,M,41,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,16,B. Saka,F,7,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,666,V. Gyökeres,F,14,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,19,G. Martinelli,F,11,True,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,10,M. Lewis-Skelly,D,49,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,17,M. Ødegaard,M,8,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,20,L. Trossard,F,19,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,22,M. Merino,M,23,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,31,G. Jesus,F,9,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,2,K. Arrizabalaga,G,13,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,24,C. Nørgaard,M,16,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,25,E. Nwaneri,M,22,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,home,3,18,N. Madueke,F,20,False,4-3-3,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,627,S. Johnstone,G,31,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,634,Y. Mosquera,D,15,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,631,E. Agbadou,D,12,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,637,T. Gomes,D,24,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,632,M. Doherty,M,2,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,646,J. Gomes,M,8,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,643,André,M,7,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,709,L. Krejčí,M,37,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,682,D. M. Wolfe,M,6,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,654,J. S. Larsen,F,9,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,642,H. Hwang,F,11,True,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,720,T. Arokodare,F,14,False,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,695,J. Tchatchoua,D,38,False,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,663,J. Arias,M,10,False,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,645,F. López,F,28,False,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,749,M. Mané,F,36,False,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,628,J. Sá,G,1,False,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,636,S. Bueno,D,4,False,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,650,T. Chirewa,F,23,False,3-5-2,confirmed
25-26-prem-arsenal-vs-wolverhampton-wanderers,away,39,638,K. Hoever,D,26,False,3-5-2,confirmed
25-26-prem-brentford-vs-leeds-united,home,94,101,C. Kelleher,G,1,True,4-2-3-1,confirmed
25-26-prem-brentford-vs-leeds-united,home,94,110,M. Kayode,D,33,True,4-2-3-1,confirmed
