match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-arsenal-vs-wolverhampton-wanderers,7,0.189,0,0.189,0.0
25-26-prem-arsenal-vs-wolverhampton-wanderers,17,0.085,0,0.274,0.0
25-26-prem-arsenal-vs-wolverhampton-wanderers,27,0,0.148,0.274,0.148
25-26-prem-arsenal-vs-wolverhampton-wanderers,33,0.185,0,0.459,0.148
25-26-prem-arsenal-vs-wolverhampton-wanderers,37,0.036,0,0.495,0.148
25-26-prem-arsenal-vs-wolverhampton-wanderers,38,0.066,0,0.56,0.148
25-26-prem-arsenal-vs-wolverhampton-wanderers,45,0,0.076,0.56,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,48,0.052,0,0.612,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,57,0.089,0,0.701,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,62,0.054,0,0.755,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,66,0.035,0,0.79,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,68,0.024,0,0.814,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,74,0.085,0,0.898,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,75,0.045,0,0.943,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,79,0.031,0,0.974,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,83,0.034,0,1.008,0.224
25-26-prem-arsenal-vs-wolverhampton-wanderers,90,0.124,0.088,1.132,0.312
25-26-prem-brentford-vs-leeds-united,2,0.054,0,0.054,0.0
25-26-prem-brentford-vs-leeds-united,8,0,0.019,0.054,0.019
25-26-prem-brentford-vs-leeds-united,23,0.039,0,0.093,0.019
25-26-prem-brentford-vs-leeds-united,28,0,0.064,0.093,0.083
25-26-prem-brentford-vs-leeds-united,39,0,0.219,0.093,0.301
25-26-prem-brentford-vs-leeds-united,42,0.138,0,0.231,0.301
25-26-prem-brentford-vs-leeds-united,44,0,0.212,0.231,0.513
25-26-prem-brentford-vs-leeds-united,46,0,0.052,0.231,0.565
25-26-prem-brentford-vs-leeds-united,48,0,0.077,0.231,0.643
25-26-prem-brentford-vs-leeds-united,49,0,0.025,0.231,0.668
25-26-prem-brentford-vs-leeds-united,51,0,0.055,0.231,0.723
25-26-prem-brentford-vs-leeds-united,64,0,0.037,0.231,0.76
25-26-prem-brentford-vs-leeds-united,69,0.042,0,0.274,0.76
25-26-prem-brentford-vs-leeds-united,70,0.221,0,0.494,0.76
25-26-prem-brentford-vs-leeds-united,75,0,0.12,0.494,0.88
25-26-prem-brentford-vs-leeds-united,78,0,0.065,0.494,0.945
25-26-prem-brentford-vs-leeds-united,79,0,0.117,0.494,1.062
25-26-prem-brentford-vs-leeds-united,82,0,0.424,0.494,1.486
25-26-prem-brentford-vs-leeds-united,85,0,0.032,0.494,1.518
25-26-prem-brentford-vs-leeds-united,86,0.032,0,0.526,1.518
25-26-prem-brentford-vs-leeds-united,90,0.092,0,0.618,1.518
25-26-prem-burnley-vs-fulham,4,0.05,0,0.05,0.0
25-26-prem-burnley-vs-fulham,9,0,0.698,0.05,0.698
25-26-prem-burnley-vs-fulham,10,0.267,0,0.317,0.698
25-26-prem-burnley-vs-fulham,21,0.618,0,0.935,0.698
25-26-prem-burnley-vs-fulham,26,0.05,0,0.985,0.698
25-26-prem-burnley-vs-fulham,31,0,0.392,0.985,1.09
25-26-prem-burnley-vs-fulham,38,0.446,0.444,1.431,1.534
25-26-prem-burnley-vs-fulham,42,0.027,0,1.459,1.534
25-26-prem-burnley-vs-fulham,45,0.194,0,1.653,1.534
25-26-prem-burnley-vs-fulham,54,0.106,0,1.759,1.534
25-26-prem-burnley-vs-fulham,55,0.111,0,1.871,1.534
25-26-prem-burnley-vs-fulham,56,0,0.058,1.871,1.591
25-26-prem-burnley-vs-fulham,58,0,0.182,1.871,1.773
25-26-prem-burnley-vs-fulham,68,0.036,0,1.907,1.773
25-26-prem-burnley-vs-fulham,69,0.052,0,1.959,1.773
25-26-prem-burnley-vs-fulham,76,0,0.189,1.959,1.963
