match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-prem-arsenal-vs-wolverhampton-wanderers,1,card,90,,away,634,Mosquera,,,,,yellow,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,2,goal,90,,home,634,Y. Mosquera,,,,,,ownGoal,2,1,
25-26-prem-arsenal-vs-wolverhampton-wanderers,3,goal,90,,away,720,Tolu,,,,,,regular,1,1,
25-26-prem-arsenal-vs-wolverhampton-wanderers,4,substitution,86,,away,637,Toti,749,Mané,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,5,substitution,81,,home,666,Gyökeres,31,G.Jesus,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,6,substitution,80,,away,709,Krejčí,645,Fer López,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,7,substitution,80,,away,642,H. Hwang,663,J.Arias,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,8,goal,70,,home,627,Johnstone,,,,,,ownGoal,1,0,
25-26-prem-arsenal-vs-wolverhampton-wanderers,9,substitution,69,,away,654,J. S. Larsen,720,Tolu,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,10,substitution,69,,away,632,Doherty,695,Tchatchoua,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,11,card,65,,away,632,Doherty,,,,,yellow,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,12,card,60,,away,642,Hee Chan,,,,,yellow,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,13,substitution,58,,home,26,Zubimendi,22,Merino,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,14,substitution,57,,home,19,Martinelli,20,Trossard,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,15,substitution,57,,home,266,Eze,17,Ødegaard,,,,,,,
25-26-prem-arsenal-vs-wolverhampton-wanderers,16,substitution,31,,home,11,White,10,Lewis-Skelly,,,,,,,
25-26-prem-brentford-vs-leeds-united,1,substitution,90,,away,698,Okafor,352,Harrison,,,,,,,
25-26-prem-brentford-vs-leeds-united,2,substitution,89,,away,347,Gudmundsson,706,Justin,,,,,,,
25-26-prem-brentford-vs-leeds-united,3,goal,82,,away,691,Calvert-Lewin,,,,,,regular,1,1,
25-26-prem-brentford-vs-leeds-united,4,substitution,81,,home,126,Jensen,108,Ajer,,,,,,,
25-26-prem-brentford-vs-leeds-united,5,substitution,80,,home,125,Janelt,129,Y. Yarmolyuk,,,,,,,
25-26-prem-brentford-vs-leeds-united,6,substitution,73,,away,358,A. Tanaka,350,Aaronson,,,,,,,
25-26-prem-brentford-vs-leeds-united,7,substitution,73,,away,344,Bijol,351,Gnonto,,,,,,,
25-26-prem-brentford-vs-leeds-united,8,goal,70,,home,124,Henderson,,,,,,regular,1,0,
25-26-prem-brentford-vs-leeds-united,9,substitution,61,,home,116,Hickey,109,Henry,,,,,,,
