player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
490,25-26-prem-burnley-vs-newcastle-united,90,1,0,1,0.06,0.350295,1,0,0,3,67,40,77,4.0,3,0,0.0,2,67,1,2,3,0,3,3,1,10,6,4,57,6,67,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,50,0.8267,2,0,4,1,0,0,,,,,,,10
488,25-26-prem-burnley-vs-newcastle-united,90,1,0,3,0.52,0.193327,2,1,1,2,70,36,90,3.0,5,2,40,1,100,3,1,2,0,2,0,1,8,5,7,64,1,50,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,60,0.4281,5,0,90,1,0,0,,,,,,,10
209,25-26-prem-burnley-vs-newcastle-united,90,1,0,2,0.21,0.0302644,1,1,0,5,57,25,63,3.0,5,0,0.0,3,60,1,2,3,1,5,4,2,6,5,2,29,4,100,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,100,0.4215,1,0,90,3,0,0,,,,,,,15
135,25-26-prem-burnley-vs-newcastle-united,79,1,0,4,0.96,0.0148649,2,0,1,4,21,9,75,0.0,2,0,0.0,0,0.0,1,0,1,0,1,1,0,3,6,1,50,2,29,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.9855,1,0,0,1,0,0,,,,,,,3
474,25-26-prem-burnley-vs-newcastle-united,90,0,0,1,0.05,0.0291001,1,0,0,1,81,56,82,1.0,5,0,0.0,7,50,0,1,1,1,8,5,0,7,3,1,33,6,86,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0138,1,0,90,1,0,0,,,,,,,11
680,25-26-prem-burnley-vs-newcastle-united,90,0,1,1,0.09,0.0395292,0,1,0,2,34,13,72,2.0,1,0,0.0,1,100,1,1,7,0,2,2,1,8,11,6,67,2,20,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,50,50,0.0,2,0,90,3,0,0,,,,,,,12
497,25-26-prem-burnley-vs-newcastle-united,90,0,0,0,0.0,0.0113068,0,0,0,0,70,44,94,0.0,4,0,0.0,1,100,1,2,9,0,5,1,1,4,2,2,67,2,67,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,50,0.0,2,0,90,1,0,0,,,,,,,18
473,25-26-prem-burnley-vs-newcastle-united,90,0,0,2,0.08,0.11796,0,2,0,2,84,45,88,1.0,8,1,25,0,0.0,2,3,6,1,4,2,0,6,8,6,67,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,100,0.0,2,0,90,1,0,0,,,,,,,10
684,25-26-prem-burnley-vs-newcastle-united,90,0,0,2,0.2,0.00676896,1,0,0,3,53,37,100,0.0,2,0,0.0,2,100,0,1,4,1,10,6,0,2,1,0,0.0,2,67,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,,,,,,,12
187,25-26-prem-burnley-vs-newcastle-united,90,0,0,0,0.0,0.0140441,0,0,0,0,70,30,70,0.0,9,0,0.0,1,13,1,2,5,2,0,0,0,7,1,4,80,3,100,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,25,0.0,4,0,90,3,0,0,,,,,,,8
676,25-26-prem-burnley-vs-newcastle-united,87,0,0,0,0.0,0.022276,0,0,0,4,67,44,79,1.0,7,0,0.0,1,25,4,1,6,1,0,0,0,7,3,4,80,3,60,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,4,0,0,2,0,0,,,,,,,12
487,25-26-prem-burnley-vs-newcastle-united,71,0,0,2,0.12,0.0247577,2,0,1,3,27,11,79,1.0,0,0,0.0,0,0.0,0,0,3,0,2,2,0,3,1,3,75,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.2244,1,0,0,1,0,0,,,,,,,6
195,25-26-prem-burnley-vs-newcastle-united,90,0,0,3,0.12,0.379534,0,0,0,3,62,29,88,4.0,3,0,0.0,2,67,2,2,6,1,1,1,1,3,6,3,38,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,67,0.0,3,0,90,3,0,0,,,,,,,7
206,25-26-prem-burnley-vs-newcastle-united,90,0,0,4,0.26,0.118433,2,1,1,6,44,21,88,3.0,2,1,50,0,0.0,0,0,5,0,0,0,0,2,8,2,22,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,20,0.0,0.0833,1,0,90,3,0,0,,,,,,,6
193,25-26-prem-burnley-vs-newcastle-united,75,0,0,0,0.0,0.0755983,0,0,0,2,72,56,90,0.0,9,0,0.0,4,50,0,0,6,1,4,2,0,1,3,0,0.0,1,50,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,3,0,0,,,,,,,6
491,25-26-prem-burnley-vs-newcastle-united,90,0,0,2,0.03,0.0381785,0,0,0,0,70,48,81,0.0,5,1,100,0,0.0,0,0,9,1,0,0,0,2,3,1,25,1,100,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,,,,,,,10
722,25-26-prem-burnley-vs-newcastle-united,87,0,0,0,0.0,0.0228963,0,1,0,0,73,51,91,1.0,8,0,0.0,1,50,3,1,5,1,1,0,1,5,7,5,50,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,33,75,0.0,4,0,0,2,0,0,,,,,,,12
485,25-26-prem-burnley-vs-newcastle-united,79,0,1,2,0.11,0.0155839,0,2,0,2,53,23,82,0.0,8,0,0.0,0,0.0,1,1,2,0,0,0,1,5,7,5,50,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,67,50,0.0,2,0,0,1,0,0,,,,,,,6
190,25-26-prem-burnley-vs-newcastle-united,90,0,0,0,0.0,0.0229154,0,0,0,2,56,33,80,0.0,4,0,0.0,1,25,1,1,5,1,9,6,0,9,1,1,100,8,89,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0,1,0,90,3,0,0,,,,,,,11
210,25-26-prem-burnley-vs-newcastle-united,73,0,0,4,0.27,0.0901004,1,0,1,2,37,21,78,1.0,2,0,0.0,0,0.0,0,0,2,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0719,0,0,0,2,0,0,,,,,,,2
469,25-26-prem-burnley-vs-newcastle-united,90,0,0,0,0.0,0.00041723,0,0,0,0,33,11,44,0.0,2,0,0.0,7,33,0,0,6,0,1,0,0,0,0,0,0.0,0,0.0,0,0,2,1,0.37,-0.63,0,11,7,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,,,,,,,0
