player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
7,25-26-champions-league-arsenal-vs-athletic-club,Calafiori,7.3,12,0,31,2,2,3,2,1,0,0,0
8,25-26-champions-league-arsenal-vs-athletic-club,J.Timber,7.3,15,0,49,2,3,2,5,1,0,0,0
18,25-26-champions-league-arsenal-vs-athletic-club,Madueke,6.3,18,1,29,1,6,4,8,1,0,0,0
20,25-26-champions-league-arsenal-vs-athletic-club,Trossard,8.3,4,0,4,0,1,0,1,0,0,0,0
21,25-26-champions-league-arsenal-vs-athletic-club,Rice,7.1,13,0,59,8,2,1,2,0,0,0,0
24,25-26-champions-league-arsenal-vs-athletic-club,Nørgaard,,1,0,4,0,1,0,0,0,0,0,0
266,25-26-champions-league-arsenal-vs-athletic-club,Eze,7.1,10,0,25,2,1,3,5,1,0,0,0
662,25-26-champions-league-arsenal-vs-athletic-club,Mosquera,7.3,5,0,79,4,0,0,6,3,0,0,0
666,25-26-champions-league-arsenal-vs-athletic-club,Gyökeres,6.6,4,0,7,0,0,0,1,0,0,0,0
725,25-26-champions-league-arsenal-vs-athletic-club,Hincapie,,0,0,1,0,0,0,0,0,0,0,0
370,25-26-champions-league-atletico-madrid-vs-liverpool,Frimpong,6.5,5,0,21,0,1,0,1,1,0,0,0
371,25-26-champions-league-atletico-madrid-vs-liverpool,Kerkez,6.7,0,0,3,0,0,0,0,0,0,0,0
373,25-26-champions-league-atletico-madrid-vs-liverpool,Virgil,9.1,4,1,88,4,0,0,1,1,0,0,0
374,25-26-champions-league-atletico-madrid-vs-liverpool,Konaté,7.3,2,0,69,2,0,0,1,1,0,0,0
375,25-26-champions-league-atletico-madrid-vs-liverpool,Bradley,6.4,7,0,37,4,0,0,2,0,0,0,0
381,25-26-champions-league-atletico-madrid-vs-liverpool,M.Salah,9.2,12,1,38,2,2,3,6,2,0,0,0
382,25-26-champions-league-atletico-madrid-vs-liverpool,Wirtz,7.0,13,0,32,0,3,5,7,1,0,0,0
384,25-26-champions-league-atletico-madrid-vs-liverpool,Gakpo,6.5,11,0,17,0,1,3,4,1,0,0,0
386,25-26-champions-league-atletico-madrid-vs-liverpool,Mac Allister,6.7,6,0,20,2,0,0,0,0,0,0,0
