id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
43,u,0.0,0.0,4.0,639,187,0,0,0,0,0.0,633,211,0,0,0.0,502,172,0,0,0.0,419,149,0.0,0.0,0,0,0,1476,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,176,0.0,483,175,0.0,444,158,0.0,501,176,,,,12,0.0
164,u,0.0,0.0,5.4,145,42,0,0,-1,1,0.1,486,64,0,0,0.0,675,71,0,0,0.0,663,70,0.0,0.0,0,4727,0,14641,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,71,0.0,675,71,0.0,670,69,0.0,676,71,,,,12,0.0
624,a,,,4.0,587,44,0,0,0,0,0.3,330,47,0,0,0.0,464,34,0,0,0.0,373,27,0.0,0.0,0,32110,317,11895,391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,34,0.0,442,15,0.0,401,6,0.0,462,34,,,,12,0.0
374,a,,,4.0,586,43,0,0,0,0,0.2,342,50,0,0,0.0,463,33,0,0,0.0,372,26,0.0,0.0,0,10102,123,11144,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,33,0.0,441,14,0.0,400,5,0.0,461,33,,,,12,0.0
448,u,0.0,0.0,4.5,374,64,0,0,0,0,0.0,586,198,0,0,0.0,575,219,0,0,0.0,517,213,0.0,0.0,0,71,0,4994,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,221,0.0,567,221,0.0,545,216,0.0,572,221,,,,12,0.0
490,u,0.0,0.0,5.0,191,118,0,0,0,0,0.0,663,296,0,0,0.0,655,296,0,0,0.0,629,275,0.0,0.0,0,0,0,502,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654,295,0.0,651,296,0.0,645,293,0.0,655,296,,,,12,0.0
567,a,100.0,100.0,4.3,567,145,0,0,-2,2,0.2,337,123,16,2,1.6,290,95,2,60,4.0,54,12,0.9,3.7,1,17226,5571,17910,785,4.0,4.0,0.01,0.29,0.3,16.19,0.0,0.03,0.03,1.76,159.6,148,62,30.2,280,83,15.0,298,94,20.4,247,82,,,,12,0.0
637,d,75.0,75.0,4.0,665,208,0,0,0,0,0.1,414,149,0,0,0.0,526,191,0,0,0.0,444,169,0.0,0.0,0,22961,26,15947,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519,193,0.0,505,192,0.0,468,177,0.0,523,193,,,,12,0.0
642,a,,,5.0,229,145,0,0,0,0,0.0,594,255,10,2,1.2,345,169,0,83,0.7,294,146,0.1,2.0,0,3001,189,2002,144,0.7,0.7,0.07,0.05,0.12,9.24,0.01,0.01,0.02,1.84,71.0,275,124,43.5,250,149,12.0,313,173,12.6,298,146,,,,12,0.0
655,a,,,5.5,123,75,0,0,0,0,0.0,581,244,4,0,0.8,440,220,0,22,0.0,667,298,0.0,0.7,0,2193,156,1767,156,0.0,0.0,0.11,0.09,0.2,4.93,0.05,0.04,0.09,2.45,18.4,370,178,20.5,310,178,27.0,256,142,6.4,348,173,,,,12,0.0
