id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
54,a,,,5.5,124,80,0,0,0,0,0.7,214,72,78,0,2.3,209,92,1,360,0.0,481,171,0.0,14.2,0,0,0,0,0,1.5,,3.1,2.7,5.8,35.03,0.13,0.11,0.24,1.42,277.2,210,101,500.6,70,56,263.0,114,78,103.7,127,77,6.0,6.0,,0,,John,McGinn,McGinn,,,2217.0,1.0,4.0,8.0,34.0,0.0,0.0,0.0,7.0,0.0,0.0,27.0,163.0,,,,0.0,0.32,1.38,1.1,6.62
58,a,,,5.0,277,172,0,0,0,0,0.2,363,118,57,0,2.2,222,97,3,296,0.0,393,114,0.0,11.4,0,0,0,0,0,1.0,,0.82,0.83,1.65,23.03,0.04,0.04,0.08,1.21,326.6,194,90,191.0,180,122,83.0,237,132,60.2,220,117,,,,0,,Boubacar,Kamara,Kamara,,,1720.0,1.0,0.0,6.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,20.0,210.0,,,,0.0,0.31,1.15,1.05,10.99
59,a,,,5.0,300,186,0,0,0,0,1.6,146,49,65,0,2.5,184,78,5,324,0.0,416,128,0.0,13.0,0,0,0,0,0,1.0,,2.12,0.84,2.96,23.66,0.12,0.05,0.17,1.32,358.0,174,80,194.8,178,121,215.0,141,93,77.0,177,97,,,,0,,Amadou,Onana,Onana,,,1613.0,3.0,0.0,6.0,23.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,200.0,,,,0.0,0.33,1.28,1.12,11.16
47,a,100.0,,7.0,35,22,0,0,0,0,9.2,48,13,161,0,4.4,26,15,15,534,0.0,648,281,0.0,23.0,0,0,0,0,0,1.8,,6.49,5.24,11.73,43.7,0.19,0.15,0.34,1.26,731.6,45,13,722.7,32,29,689.0,38,24,214.3,19,14,,,,0,,Morgan,Rogers,Rogers,,2025-08-10T22:00:04.458365+00:00,3115.0,8.0,11.0,10.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,37.0,193.0,,,,0.0,0.29,1.16,1.07,5.58
62,a,,,4.5,521,283,0,0,0,0,0.0,568,220,0,0,0.0,574,233,0,0,0.0,292,57,0.0,0.0,0,0,0,0,0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,232,0.0,569,232,0.0,552,225,0.0,573,232,,,,0,,Jamaldeen,Jimoh-Aloba,Jimoh-Aloba,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
64,a,,,9.0,7,3,0,0,0,0,27.3,8,2,186,0,4.9,13,6,32,631,0.0,679,70,0.0,20.7,0,0,0,0,0,2.3,,15.12,2.07,17.19,38.62,0.52,0.07,0.59,1.34,766.0,34,6,345.2,102,9,1148.0,6,4,223.8,15,5,,,3.0,0,,Ollie,Watkins,Watkins,,,2593.0,16.0,8.0,10.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,78.0,,,,0.0,0.35,1.39,1.08,2.71
101,d,75.0,,4.5,396,24,0,0,0,0,12.5,36,5,45,0,4.5,20,3,1,156,0.0,167,53,0.0,10.0,0,0,0,0,0,1.7,,0.0,0.0,0.0,11.09,0.0,0.0,0.0,1.11,224.2,230,18,0.0,492,65,0.0,471,54,22.4,300,18,,,,0,,Caoimhín,Kelleher,Kelleher,Knock - 75% chance of playing,2025-08-09T14:00:04.798673+00:00,900.0,0.0,0.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,27.0,10.0,0.0,,,,2.7,0.4,1.2,1.0,0.0
105,a,,,4.0,642,74,0,0,0,0,1.1,174,22,2,0,1.0,342,30,0,14,0.0,84,39,0.0,0.5,0,0,0,0,0,1.0,,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.93,21.4,352,28,0.1,376,17,0.0,421,41,2.1,366,28,,,,0,,Hákon Rafn,Valdimarsson,Valdimarsson,,,144.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,,,1.88,0.0,1.25,0.62,0.0
106,a,,,5.0,292,50,0,0,0,0,1.8,131,45,127,0,3.3,109,25,11,549,0.0,408,185,0.0,25.4,0,0,0,0,0,2.6,,2.44,1.57,4.01,56.31,0.06,0.04,0.1,1.48,1023.2,6,1,160.5,199,53,311.0,96,8,149.6,72,8,,,,0,,Nathan,Collins,Collins,,,3420.0,2.0,7.0,8.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,38.0,351.0,,,,0.0,0.21,1.5,1.0,9.24
107,a,,,5.0,286,49,0,0,0,0,0.4,260,97,94,0,2.5,183,63,0,460,0.0,402,184,0.0,18.8,0,0,0,0,0,2.6,,2.96,4.94,7.9,50.62,0.09,0.14,0.23,1.47,542.0,108,37,462.2,76,13,391.0,81,4,139.9,82,10,,4.0,,0,,Keane,Lewis-Potter,Lewis-Potter,,,3092.0,1.0,5.0,8.0,49.0,0.0,0.0,0.0,7.0,0.0,0.0,36.0,146.0,,,,0.0,0.23,1.43,1.05,4.25
108,a,,,4.5,391,85,0,0,0,0,0.2,379,141,39,0,1.6,290,103,0,120,0.0,162,105,0.0,8.7,0,0,0,0,0,1.9,,0.97,0.48,1.45,21.7,0.06,0.03,0.09,1.36,199.0,252,94,128.1,214,61,158.0,178,45,48.5,239,74,,,,0,,Kristoffer,Ajer,Ajer,,,1433.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,89.0,,,,0.0,0.19,1.57,1.07,5.59
109,a,,,4.5,393,87,0,0,0,0,0.2,415,161,4,0,0.8,386,137,0,5,0.0,164,107,0.0,0.9,0,0,0,0,0,1.9,,0.0,0.01,0.01,2.16,0.0,0.01,0.01,2.07,13.6,360,133,2.1,358,133,2.0,340,130,1.7,370,133,,,,0,,Rico,Henry,Henry,,,94.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,0.0,0.0,2.87,0.0,5.74
110,a,,,4.5,550,144,0,0,0,0,0.2,381,142,27,0,2.2,218,77,0,115,0.0,321,164,0.0,6.0,0,0,0,0,0,1.9,,0.19,0.7,0.89,6.66,0.03,0.12,0.15,1.15,105.2,303,110,105.2,234,75,30.0,288,103,24.2,293,104,,,,0,,Michael,Kayode,Kayode,,,523.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,41.0,,,,0.0,0.34,0.86,1.03,7.06
112,a,,,4.5,414,104,0,0,0,0,0.0,572,207,36,0,1.9,254,89,0,125,0.0,185,124,0.0,8.0,0,0,0,0,0,1.9,,0.2,2.09,2.29,21.52,0.02,0.17,0.19,1.76,214.4,239,85,185.8,183,42,78.0,240,80,48.0,241,76,,,,0,,Mads,Roerslev Rasmussen,Roerslev,,,1100.0,0.0,2.0,2.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,58.0,,,,0.0,0.16,1.64,0.9,4.75
113,a,,,4.5,441,120,0,0,0,0,0.4,269,99,62,0,2.0,243,86,1,266,0.0,212,140,0.0,13.8,0,0,0,0,0,1.9,,2.09,0.52,2.61,44.61,0.07,0.02,0.09,1.55,587.4,94,30,108.3,232,73,226.0,133,21,92.3,141,38,,,,0,,Sepp,van den Berg,Van den Berg,,,2584.0,0.0,1.0,5.0,49.0,0.0,0.0,0.0,3.0,0.0,0.0,29.0,229.0,,,,0.0,0.17,1.71,1.01,7.98
114,a,,,4.0,683,226,0,0,0,0,0.3,308,114,0,0,0.0,491,200,0,0,0.0,125,80,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488,200,0.0,479,199,0.0,456,198,0.0,488,200,,,,0,,Benjamin,Arthur,Arthur,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
116,a,,,4.0,622,180,0,0,0,0,0.5,243,92,0,0,0.0,445,167,0,0,0.0,64,34,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,167,0.0,432,165,0.0,401,158,0.0,442,167,,,,0,,Aaron,Hickey,Hickey,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
118,a,,,4.0,640,191,0,0,0,0,0.1,423,165,1,0,1.0,341,122,0,3,0.0,82,45,0.0,0.2,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.15,0.2,389,142,0.3,371,140,0.0,419,169,0.1,389,142,,,,0,,Jayden,Meghoma,Meghoma,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
121,a,,,6.0,101,71,0,0,0,0,1.2,168,59,131,0,3.4,104,51,10,611,0.0,593,243,0.0,21.8,0,0,0,0,0,2.1,,2.91,7.01,9.92,45.6,0.09,0.22,0.31,1.41,714.8,48,15,1006.4,6,6,338.0,91,62,205.9,27,22,2.0,3.0,,0,,Mikkel,Damsgaard,Damsgaard,,,2911.0,2.0,10.0,11.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,34.0,321.0,,,,0.0,0.34,1.27,1.05,9.92
122,a,,,5.5,204,131,0,0,0,0,0.1,544,203,0,0,0.0,668,296,0,0,0.0,561,222,0.0,0.0,0,0,0,0,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668,296,0.0,668,296,0.0,666,294,0.0,668,296,,,,0,,Antoni,Milambo,Milambo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
123,a,,,5.0,283,176,0,0,0,0,0.3,297,97,35,0,1.8,272,124,1,127,0.0,399,118,0.0,7.0,0,0,0,0,0,1.5,,2.49,0.54,3.03,11.46,0.51,0.11,0.62,2.33,142.2,281,131,71.5,258,145,154.0,182,109,36.3,267,135,,,,0,,Fábio,Freitas Gouveia Carvalho,Carvalho,,,443.0,2.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,49.0,,,,0.0,0.0,2.84,0.61,9.95
120,d,75.0,,7.0,43,29,0,0,0,0,0.4,272,91,149,0,3.9,55,27,12,498,0.0,656,288,0.0,21.3,0,0,0,0,0,1.8,,8.45,1.75,10.2,30.66,0.33,0.07,0.4,1.21,630.8,70,27,312.7,116,83,892.0,19,10,183.3,50,36,,,,0,,Kevin,Schade,Schade,Knock - 75% chance of playing,2025-08-09T14:00:04.851048+00:00,2281.0,11.0,4.0,10.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,161.0,,,,0.0,0.39,1.34,1.03,6.35
124,a,,,5.0,215,138,0,0,0,0,0.3,307,101,0,0,0.0,601,247,0,0,0.0,331,80,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,246,0.0,596,246,0.0,581,241,0.0,600,246,,,,0,,Jordan,Henderson,Henderson,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
126,a,,,5.0,258,163,0,0,0,0,0.1,501,176,38,0,1.6,293,135,1,179,0.0,374,105,0.0,7.6,0,0,0,0,0,1.5,,0.23,1.75,1.98,16.41,0.02,0.19,0.21,1.75,157.0,274,128,249.5,147,101,32.0,282,150,43.8,251,129,3.0,,,0,,Mathias,Jensen,Jensen,,,846.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,87.0,,,,0.0,0.21,1.81,0.85,9.26
127,i,0.0,,5.0,353,224,0,0,0,0,0.0,659,288,3,0,1.0,374,175,0,11,0.0,469,166,0.0,0.6,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.35,0.0,0.0,0.0,2.86,10.0,363,170,0.3,374,182,2.0,342,175,1.2,376,177,,,,0,,Gustavo,Nunes Fernandes Gomes,Nunes,Hamstring injury - Unknown return date,2025-08-09T14:00:04.884092+00:00,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,0.0,0.0,16.36,0.0,40.91
128,a,,,5.0,289,181,0,0,0,0,0.0,592,238,2,0,1.0,368,170,0,3,0.0,405,123,0.0,0.4,0,0,0,0,0,1.5,,0.0,0.02,0.02,0.69,0.0,0.08,0.08,2.7,0.0,616,258,0.5,367,179,0.0,605,253,0.0,616,258,,,,0,,Frank,Onyeka,Onyeka,,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,0.0,0.0,7.83
129,a,,,5.0,331,206,0,0,0,0,0.0,576,226,43,0,1.4,320,151,0,255,0.0,447,148,0.0,8.6,0,0,0,0,0,1.5,,0.62,0.91,1.53,26.43,0.04,0.06,0.1,1.66,259.6,218,105,196.1,176,119,89.0,232,129,54.4,231,124,,,,0,,Yehor,Yarmoliuk,Yarmoliuk,,,1435.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,215.0,,,,0.0,0.19,1.57,0.94,13.48
130,a,,,4.5,548,298,0,0,0,0,0.1,472,157,0,0,0.0,594,243,0,0,0.0,319,72,0.0,0.0,0,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593,242,0.0,589,242,0.0,574,237,0.0,593,242,,,,0,,Romelle,Donovan,Donovan,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
131,a,,,4.5,557,304,0,0,0,0,0.2,371,120,10,0,1.0,366,168,0,30,0.0,328,78,0.0,2.2,0,0,0,0,0,1.0,,0.15,0.0,0.15,1.79,0.25,0.0,0.25,3.04,8.0,367,172,4.5,353,174,3.0,338,173,1.2,375,176,,,,0,,Yunus Emre,Konak,Konak,,,53.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,0.0,0.0,3.4,0.0,10.19
134,u,0.0,,4.5,541,294,0,0,0,0,0.0,655,285,1,0,1.0,363,166,0,5,0.0,312,68,0.0,0.2,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,381,179,0.1,377,184,0.0,569,233,0.3,385,182,,,,0,,Ryan,Trevitt,Trevitt,Has joined Wigan on loan for the rest of the season,2025-08-11T01:07:54.335986+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,0.0,0.0,0.0,0.0,90.0
136,a,,,6.0,111,28,0,0,0,0,0.9,189,31,9,0,1.1,335,32,0,32,0.0,603,49,0.0,1.5,0,0,0,0,0,2.0,,0.13,0.04,0.17,3.54,0.07,0.02,0.09,1.91,18.2,356,31,30.6,306,29,12.0,318,34,5.8,351,31,,,,0,,Igor Thiago,Nascimento Rodrigues,Thiago,,,167.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,,,,0.0,0.0,2.16,0.54,11.86
179,u,0.0,,5.5,190,39,0,0,0,0,0.0,630,72,28,0,1.3,325,29,2,97,0.0,547,41,0.0,5.1,0,0,0,0,0,0.0,,1.13,0.66,1.79,6.39,0.26,0.15,0.41,1.49,80.0,315,27,68.5,261,25,104.0,217,28,25.0,290,27,,,,0,,Evan,Ferguson,Ferguson,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984+00:00,385.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,,,,0.0,0.23,2.1,0.7,7.71
221,a,,,4.5,489,34,0,0,0,0,0.2,357,54,18,0,3.0,131,18,0,59,0.0,260,63,0.0,4.0,0,0,0,0,0,2.8,,0.0,0.0,0.0,8.83,0.0,0.0,0.0,1.47,157.6,271,22,0.0,545,74,0.0,527,64,15.9,313,22,,,,0,,Filip,Jörgensen,Jörgensen,,,540.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,,,,3.33,0.17,1.5,1.0,0.0
224,a,,,6.0,87,3,0,0,0,0,18.6,22,9,133,0,3.7,69,10,14,533,0.0,579,222,0.0,22.2,0,0,0,0,0,4.5,,2.79,2.39,5.18,39.94,0.08,0.07,0.15,1.2,668.6,62,22,350.6,100,20,358.0,86,6,137.9,85,11,,,,0,,Marc,Cucurella Saseta,Cucurella,,,2988.0,5.0,2.0,9.0,38.0,0.0,0.0,0.0,8.0,1.0,0.0,33.0,191.0,,,,0.0,0.27,1.14,0.99,5.75
225,a,,,5.5,154,18,0,0,0,0,5.1,71,26,54,0,2.8,159,51,5,223,0.0,511,206,0.0,9.8,0,0,0,0,0,3.8,,0.45,1.15,1.6,16.1,0.04,0.1,0.14,1.37,207.6,245,88,202.1,174,39,56.0,258,91,46.7,246,78,3.0,2.0,,0,,Reece,James,James,,,1057.0,1.0,2.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,50.0,,,,0.0,0.26,1.19,1.02,4.26
226,a,,,5.0,245,37,0,0,0,0,1.0,180,66,93,0,3.7,67,9,11,379,0.0,361,172,0.0,18.6,0,0,0,0,0,3.1,,1.98,0.64,2.62,27.15,0.09,0.03,0.12,1.24,496.4,127,45,124.2,216,62,222.0,134,22,84.6,158,45,,,,0,,Trevoh,Chalobah,Chalobah,,,1969.0,3.0,1.0,6.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,176.0,,,,0.0,0.27,1.14,1.05,8.04
228,a,,,5.0,317,58,0,0,0,0,1.7,134,47,60,0,1.9,260,92,2,285,0.0,433,193,0.0,12.0,0,0,0,0,0,3.1,,1.44,1.91,3.35,27.43,0.07,0.09,0.16,1.33,336.8,189,70,394.6,93,19,147.0,185,50,87.9,148,42,,,,0,,Malo,Gusto,Gusto,,,1853.0,0.0,1.0,4.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,117.0,,,,0.0,0.19,1.26,0.92,5.68
232,a,,,4.5,374,74,0,0,0,0,1.2,158,55,71,0,3.2,116,28,7,305,0.0,145,94,0.0,15.8,0,0,0,0,0,2.4,,0.93,0.23,1.16,19.62,0.06,0.01,0.07,1.26,352.2,180,63,48.2,281,103,92.0,229,75,49.6,238,73,,,,0,,Tosin,Adarabioyo,Tosin,,,1403.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,114.0,,,,0.0,0.45,0.9,0.96,7.31
233,a,,,4.0,668,213,0,0,0,0,0.2,333,120,4,0,1.0,349,129,0,8,0.0,110,67,0.0,1.0,0,0,0,0,0,1.5,,0.22,0.01,0.23,2.09,0.12,0.01,0.13,1.12,13.6,359,132,2.5,356,131,13.0,314,117,2.9,362,130,,,,0,,Josh,Acheampong,Acheampong,,,168.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,,,,0.0,0.0,1.61,1.07,2.14
234,a,,,4.0,684,227,0,0,0,0,0.1,468,183,0,0,0.0,492,201,0,0,0.0,126,81,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,201,0.0,480,200,0.0,457,199,0.0,489,201,,,,0,,Aarón,Anselmino,Anselmino,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
235,a,,,10.5,4,2,0,0,0,0,63.4,1,1,214,0,5.8,4,3,35,952,0.0,683,303,0.0,20.4,0,0,0,0,0,3.6,,16.79,9.53,26.32,43.88,0.47,0.27,0.74,1.24,1068.2,3,3,1259.2,2,2,1052.0,9,4,338.0,3,3,4.0,1.0,1.0,0,,Cole,Palmer,Palmer,,,3193.0,15.0,10.0,10.0,41.0,0.0,0.0,1.0,7.0,0.0,0.0,36.0,171.0,,,,0.0,0.28,1.16,1.01,4.82
236,a,,,7.0,36,23,0,0,0,0,3.9,81,27,104,0,3.0,137,64,9,434,0.0,649,282,0.0,14.9,0,0,0,0,0,2.8,,3.48,4.47,7.95,27.98,0.14,0.18,0.32,1.11,492.0,129,53,762.7,24,23,545.0,52,35,180.0,52,38,1.0,,,0,,Pedro,Lomba Neto,Neto,,,2262.0,4.0,6.0,8.0,25.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,119.0,,,,0.0,0.32,0.99,0.95,4.73
237,a,,,6.5,66,46,0,0,0,0,3.6,85,29,135,0,3.8,61,29,11,691,0.0,630,266,0.0,20.8,0,0,0,0,0,2.7,,6.23,6.11,12.34,38.06,0.19,0.19,0.38,1.16,761.6,35,10,1131.6,4,4,517.0,57,39,241.3,13,9,2.0,3.0,4.0,0,,Enzo,Fernández,Enzo,,,2943.0,6.0,8.0,10.0,37.0,0.0,0.0,0.0,8.0,0.0,0.0,32.0,261.0,,,,0.0,0.31,1.13,0.98,7.98
238,a,,,6.5,78,55,0,0,0,0,1.7,136,44,0,0,0.0,681,303,0,0,0.0,642,275,0.0,0.0,0,0,0,0,0,2.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681,303,0.0,681,303,0.0,681,303,0.0,681,303,,,,0,,Estêvão,Almeida de Oliveira Gonçalves,Estêvão,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
239,a,,,6.5,70,49,0,0,0,0,0.3,306,100,0,0,0.0,678,300,0,0,0.0,634,269,0.0,0.0,0,0,0,0,0,2.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678,300,0.0,678,300,0.0,678,300,0.0,678,300,,,,0,,Jamie,Bynoe-Gittens,Gittens,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
241,a,,,5.5,189,121,0,0,0,0,5.4,67,21,98,0,2.6,177,77,4,650,0.0,546,212,0.0,17.8,0,0,0,0,0,2.5,,0.81,2.82,3.63,45.42,0.02,0.08,0.1,1.22,627.6,74,29,568.8,57,48,95.0,226,124,129.2,92,62,,,,0,,Moisés,Caicedo Corozo,Caicedo,,,3351.0,1.0,4.0,12.0,42.0,0.0,0.0,0.0,11.0,0.0,0.0,38.0,455.0,,,,0.0,0.32,1.13,1.02,12.22
243,a,,,5.0,342,216,0,0,0,0,0.1,564,218,17,0,2.1,233,103,0,55,0.0,458,158,0.0,3.4,0,0,0,0,0,2.0,,0.2,0.26,0.46,1.41,0.1,0.13,0.23,0.72,67.4,319,150,72.7,256,143,32.0,284,152,17.1,308,149,,,,0,,Tyrique,George,George,,,177.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,,,,0.0,0.51,0.0,0.51,4.58
246,a,,,4.5,500,269,0,0,0,0,0.3,303,98,0,0,0.0,558,221,0,0,0.0,271,43,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,220,0.0,552,220,0.0,535,213,0.0,556,220,,,,0,,Andrey,Nascimento dos Santos,Andrey Santos,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
247,a,,,4.5,470,253,0,0,0,0,0.0,569,221,0,0,0.0,538,207,0,0,0.0,241,27,0.0,0.0,0,0,0,0,0,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,206,0.0,531,206,0.0,512,198,0.0,535,206,,,,0,,Dário,Luís Essugo,D.Essugo,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
249,a,,,7.5,28,12,0,0,0,0,56.8,2,1,126,0,4.7,15,7,26,516,0.0,666,66,0.0,16.8,0,0,0,0,0,2.9,,8.96,3.1,12.06,25.51,0.41,0.14,0.55,1.18,567.0,101,10,456.0,77,3,644.0,44,17,166.0,58,12,,,,0,,João Pedro,Junqueira de Jesus,João Pedro,,,1946.0,10.0,6.0,6.0,28.0,0.0,0.0,0.0,4.0,1.0,0.0,23.0,96.0,,,,0.0,0.28,1.29,1.06,4.44
250,a,,,6.5,69,21,0,0,0,0,4.2,79,16,132,0,3.6,81,16,22,472,0.0,633,57,0.0,20.3,0,0,0,0,0,2.7,,9.44,1.38,10.82,53.6,0.33,0.05,0.38,1.86,513.0,121,13,290.5,126,14,783.0,26,12,157.5,63,13,,,,0,,Liam,Delap,Delap,,,2587.0,12.0,2.0,3.0,58.0,0.0,0.0,0.0,12.0,0.0,0.0,32.0,109.0,,,,0.0,0.1,2.02,1.11,3.79
672,a,,,5.0,343,61,0,0,0,0,0.3,299,110,0,0,0.0,638,226,0,0,0.0,459,196,0.0,0.0,0,0,0,0,0,3.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,226,0.0,637,225,0.0,630,225,0.0,638,226,,,,0,,Jorrel,Hato,Hato,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
253,a,,,5.0,241,10,0,0,0,0,6.8,64,9,135,0,3.6,74,13,8,466,0.0,357,70,0.0,27.0,0,0,0,0,0,2.6,,0.01,0.02,0.03,50.33,0.0,0.0,0.0,1.32,853.6,17,4,30.0,308,3,4.0,336,2,88.6,147,4,,,,0,,Dean,Henderson,Henderson,,,3420.0,0.0,0.0,11.0,51.0,0.0,1.0,0.0,3.0,0.0,104.0,38.0,0.0,,,,2.74,0.29,1.34,1.0,0.0
254,a,,,4.0,576,48,0,0,0,0,0.4,264,36,0,0,0.0,407,41,0,0,0.0,18,13,0.0,0.0,0,0,0,0,0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,40,0.0,392,30,0.0,358,15,0.0,403,40,,,,0,,Walter,Benítez,Benitez,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
