id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
614,u,0.0,0.0,4.5,424,254,0,0,0,0,0.0,652,290,0,0,0.0,593,254,0,0,0.0,547,219,0.0,0.0,0,777,0,979,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,248,0.0,586,253,0.0,567,243,0.0,590,251,,,,11,0.0
303,u,0.0,0.0,4.0,603,169,0,0,0,0,0.0,634,212,0,0,0.0,471,158,0,0,0.0,395,136,0.0,0.0,0,0,0,1306,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,161,0.0,451,160,0.0,412,142,0.0,469,161,,,,11,0.0
519,u,0.0,0.0,4.5,423,253,0,0,0,0,0.0,557,227,0,0,0.0,592,253,0,0,0.0,546,218,0.0,0.0,0,0,0,7068,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586,247,0.0,585,252,0.0,566,242,0.0,589,250,,,,11,0.0
485,u,0.0,0.0,4.5,428,258,0,0,0,0,0.1,495,188,0,0,0.0,597,258,0,0,0.0,551,223,0.0,0.0,0,4716,0,11293,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,252,0.0,590,257,0.0,571,247,0.0,594,255,,,,11,0.0
1,u,0.0,0.0,5.4,137,82,0,0,-1,1,0.0,631,279,0,0,0.0,664,303,0,0,0.0,651,294,0.0,0.0,0,439,0,2719,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,303,0.0,664,303,0.0,661,301,0.0,665,303,,,,11,0.0
2,a,100.0,100.0,6.8,32,14,0,0,-2,2,0.9,211,37,6,1,0.7,439,45,0,28,0.8,299,38,0.1,0.9,0,56547,922,218592,1703,1.8,1.3,0.67,0.07,0.74,1.37,0.5,0.05,0.55,1.02,17.8,361,35,36.2,258,29,64.0,166,33,11.7,293,32,,,,11,0.0
3,a,100.0,100.0,6.1,75,5,-1,1,1,-1,22.0,15,5,45,2,4.1,49,6,4,166,1.5,217,64,0.2,7.4,1,2190368,39960,1353453,27889,2.5,2.0,1.49,0.48,1.97,11.47,0.14,0.05,0.19,1.08,260.0,37,11,64.7,190,50,176.0,52,2,50.1,62,10,,,,11,0.0
4,a,100.0,75.0,8.0,12,4,0,0,0,0,11.4,37,8,46,1,4.2,45,15,7,169,1.5,222,30,0.2,5.8,1,1982525,8165,2309892,54983,2.5,1.5,4.5,1.12,5.62,11.93,0.41,0.1,0.51,1.08,234.8,59,8,137.4,91,4,359.0,7,3,73.1,23,6,,,3.0,11,13.333333333333334
5,u,0.0,0.0,4.0,633,65,0,0,0,0,0.0,548,67,0,0,0.0,494,54,0,0,0.0,421,47,0.0,0.0,0,0,0,3639,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,54,0.0,476,37,0.0,438,28,0.0,493,54,,,,11,0.0
6,a,100.0,100.0,5.5,121,12,0,0,0,0,1.4,182,69,24,2,2.7,150,40,0,89,1.2,239,75,0.2,4.4,0,242722,6452,213800,2315,2.2,1.7,0.36,0.31,0.67,7.86,0.05,0.04,0.09,1.04,117.4,186,74,127.1,104,22,42.0,213,56,28.5,183,51,,,,11,0.0
7,a,,,4.8,294,194,0,0,-2,2,0.2,338,117,4,0,1.3,319,153,0,16,0.0,594,256,0.0,0.8,0,19339,232,34339,541,1.0,0.5,0.04,0.15,0.19,1.1,0.02,0.09,0.11,0.64,4.4,417,205,21.6,295,169,1.0,384,211,2.7,389,194,,,,11,0.0
8,a,,,4.8,318,38,0,0,-2,2,0.2,399,145,3,0,0.8,429,142,0,-3,0.2,352,119,0.0,0.6,0,8079,146,17282,284,1.2,0.7,0.0,0.0,0.0,3.17,0.0,0.0,0.0,2.97,16.2,368,129,1.0,401,140,0.0,617,219,1.7,408,136,,,,11,0.0
9,a,100.0,100.0,6.9,30,17,0,0,-1,1,3.4,96,28,47,8,4.3,39,18,4,160,3.2,82,32,0.5,6.8,1,529252,15227,503830,9645,4.2,3.7,2.01,1.85,3.86,8.52,0.27,0.25,0.52,1.13,205.4,75,24,169.8,60,48,265.0,25,14,64.0,38,26,,,,11,0.0
12,a,,,4.5,433,263,0,0,0,0,0.3,295,96,5,0,1.0,371,174,0,18,0.8,275,128,0.2,1.1,0,42097,1038,33126,1136,1.8,1.3,0.05,0.17,0.22,0.17,0.09,0.29,0.38,0.29,15.8,371,177,13.6,323,185,20.0,271,150,5.0,358,177,,,,11,0.0
13,a,100.0,100.0,8.2,11,8,0,0,-3,3,3.5,95,27,14,7,3.5,81,36,2,55,1.8,203,94,0.2,1.7,0,133228,21562,1345449,1813,2.8,2.3,0.57,0.97,1.54,4.21,0.15,0.25,0.4,1.1,62.8,278,128,125.7,108,79,66.0,163,99,25.5,201,104,3.0,1.0,2.0,11,80.0
15,a,100.0,100.0,5.6,104,1,0,0,1,-1,28.8,6,1,42,2,3.8,61,10,6,154,1.5,216,21,0.3,7.5,1,1703636,15952,1464590,36639,2.5,2.0,0.0,0.01,0.01,11.93,0.0,0.0,0.0,1.08,287.0,23,9,0.0,669,72,0.0,667,72,28.8,179,9,,,,11,0.0
16,d,75.0,75.0,6.3,56,34,0,0,-2,2,2.7,113,35,19,2,1.9,249,112,0,122,2.8,109,46,0.4,3.0,0,135947,625,520610,9024,2.8,2.5,0.74,1.23,1.97,9.23,0.08,0.13,0.21,1.0,156.2,134,46,229.4,33,28,89.0,124,81,46.9,72,43,2.0,2.0,,11,60.0
17,d,75.0,100.0,10.1,4,3,0,0,1,-1,25.4,10,5,67,2,6.7,7,5,10,274,3.2,86,34,0.3,6.6,2,2701986,66409,3307980,71215,3.2,3.7,2.46,3.42,5.88,8.24,0.27,0.38,0.65,0.9,338.0,9,4,406.1,3,3,391.0,5,4,113.4,3,2,1.0,,1.0,11,66.66666666666667
18,a,100.0,100.0,6.0,79,6,0,0,0,0,22.1,14,4,23,2,2.3,192,62,0,128,0.2,364,123,0.0,3.8,0,761431,15886,2609026,22212,1.2,0.7,0.0,0.57,0.57,9.29,0.0,0.06,0.06,1.0,154.8,138,57,34.7,260,78,10.0,316,103,20.1,242,79,,,,11,0.0
20,a,,,5.0,195,122,0,0,0,0,1.0,201,60,31,2,2.8,137,57,3,174,2.0,172,72,0.4,6.2,0,228575,1041,176154,3398,3.0,2.5,0.51,0.5,1.01,11.84,0.05,0.05,0.1,1.1,197.2,82,28,135.0,94,70,38.0,220,125,37.2,114,70,,,,11,0.0
21,i,0.0,0.0,4.3,550,132,0,0,-2,2,0.0,594,201,0,0,0.0,532,197,0,0,0.0,470,186,0.0,0.0,0,565,18,4115,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,199,0.0,514,198,0.0,485,189,0.0,529,199,,,,11,0.0
41,u,0.0,0.0,5.4,140,83,0,0,-1,1,0.0,588,250,0,0,0.0,666,304,0,0,0.0,653,295,0.0,0.0,0,342,0,6526,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667,304,0.0,666,304,0.0,663,302,0.0,667,304,,,,11,0.0
22,i,0.0,0.0,4.8,310,36,0,0,-2,2,0.0,540,191,1,0,1.0,391,136,0,2,0.0,599,217,0.0,0.2,0,1248,30,6936,58,0.0,0.0,0.18,0.0,0.18,0.04,2.7,0.0,2.7,0.6,0.4,441,151,0.3,413,146,9.0,324,106,1.0,425,143,,,,11,0.0
23,a,,,6.9,28,15,0,0,-1,1,2.0,140,44,31,1,2.8,144,63,3,107,2.0,185,83,0.3,4.5,1,321492,1671,361231,8563,3.0,2.5,1.56,0.4,1.96,5.29,0.24,0.06,0.3,0.81,129.0,173,65,130.8,100,75,156.0,67,40,41.4,98,60,,,4.0,11,6.666666666666667
24,a,100.0,100.0,6.2,67,4,0,0,-3,3,4.0,85,33,27,1,3.0,123,32,0,112,1.5,218,65,0.2,4.4,0,143676,4876,787297,5279,2.5,2.0,0.13,0.32,0.45,9.87,0.02,0.04,0.06,1.28,128.4,175,70,55.3,212,56,29.0,240,68,21.3,237,75,,,,11,0.0
