match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-champions-league-atletico-madrid-vs-arsenal,away,24,Nørgaard,16,M,48.9,48.0
25-26-champions-league-atletico-madrid-vs-arsenal,away,25,Nwaneri,12,M,64.4,50.8
25-26-champions-league-atletico-madrid-vs-arsenal,away,,M. Merino,17,M,62.4,59.8
25-26-champions-league-atletico-madrid-vs-arsenal,away,666,Gyökeres,35,F,65.7,54.4
25-26-champions-league-atletico-madrid-vs-arsenal,away,,D. Raya,35,G,11.5,53.1
25-26-champions-league-atletico-madrid-vs-arsenal,away,266,Eze,36,M,61.6,44.8
25-26-champions-league-atletico-madrid-vs-arsenal,away,662,Mosquera,10,D,34.3,63.1
25-26-champions-league-atletico-madrid-vs-arsenal,away,8,J.Timber,73,D,57.4,18.1
25-26-champions-league-atletico-madrid-vs-arsenal,away,10,Lewis-Skelly,53,D,50.7,81.7
25-26-champions-league-atletico-madrid-vs-arsenal,away,,B. White,4,D,58.5,10.3
25-26-champions-league-atletico-madrid-vs-arsenal,away,,M. Zubimendi,61,M,49.2,41.3
25-26-champions-league-atletico-madrid-vs-arsenal,away,6,Saliba,95,D,42.5,30.4
25-26-champions-league-atletico-madrid-vs-arsenal,away,,G. Magalhaes,63,D,42.0,65.1
25-26-champions-league-atletico-madrid-vs-arsenal,away,21,Rice,68,M,52.3,56.3
25-26-champions-league-atletico-madrid-vs-arsenal,away,,G. Martinelli,54,F,61.6,80.8
25-26-champions-league-atletico-madrid-vs-arsenal,away,16,Saka,61,F,65.8,14.2
25-26-champions-league-atletico-madrid-vs-arsenal,home,,A. Griezmann,16,F,52.8,47.7
25-26-champions-league-atletico-madrid-vs-arsenal,home,,T. Almada,24,M,56.3,23.1
25-26-champions-league-atletico-madrid-vs-arsenal,home,,A. Sørloth,26,F,51.8,58.4
25-26-champions-league-atletico-madrid-vs-arsenal,home,,A. Baena,21,M,51.7,54.8
25-26-champions-league-atletico-madrid-vs-arsenal,home,,J. Oblak,33,G,8.1,50.6
25-26-champions-league-atletico-madrid-vs-arsenal,home,,G. Simeone,47,M,52.0,21.5
25-26-champions-league-atletico-madrid-vs-arsenal,home,,R. Le Normand,52,D,27.3,31.0
25-26-champions-league-atletico-madrid-vs-arsenal,home,,N. González,39,M,48.4,71.7
25-26-champions-league-atletico-madrid-vs-arsenal,home,796,Gallagher,19,M,45.7,39.2
25-26-champions-league-atletico-madrid-vs-arsenal,home,,M. Ruggeri,14,D,56.0,90.2
25-26-champions-league-atletico-madrid-vs-arsenal,home,,D. Hancko,59,D,37.4,78.5
25-26-champions-league-atletico-madrid-vs-arsenal,home,,J. M. Giménez,47,D,25.1,67.8
25-26-champions-league-atletico-madrid-vs-arsenal,home,,M. Llorente,56,D,35.2,12.2
25-26-champions-league-atletico-madrid-vs-arsenal,home,,J. Álvarez,73,F,59.3,40.2
25-26-champions-league-atletico-madrid-vs-arsenal,home,,P. Barrios,85,M,41.3,37.8
25-26-champions-league-atletico-madrid-vs-arsenal,home,,Koke,56,M,38.6,59.7
