match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-champions-league-atletico-madrid-vs-arsenal,1,period,90,,,,,,,,,,,0,4,FT
25-26-champions-league-atletico-madrid-vs-arsenal,2,injuryTime,90,,,,,,,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,3,substitution,83,,away,8,J.Timber,,,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,4,substitution,83,,away,666,Gyökeres,,,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,5,card,75,,home,,,,,,,yellow,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,6,substitution,73,,away,,,24,Nørgaard,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,7,substitution,73,,away,266,Eze,25,Nwaneri,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,8,substitution,72,,away,,,662,Mosquera,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,9,substitution,72,,home,,,,,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,10,substitution,72,,home,,,,,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,11,goal,70,,away,666,Gyökeres,,,,,,regular,0,4,
25-26-champions-league-atletico-madrid-vs-arsenal,12,goal,67,,away,666,Gyökeres,,,,,,regular,0,3,
25-26-champions-league-atletico-madrid-vs-arsenal,13,goal,64,,away,,,,,,,,regular,0,2,
25-26-champions-league-atletico-madrid-vs-arsenal,14,substitution,63,,home,,,,,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,15,substitution,63,,home,,,,,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,16,substitution,63,,home,,,796,Gallagher,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,17,goal,57,,away,,,,,,,,regular,0,1,
25-26-champions-league-atletico-madrid-vs-arsenal,18,period,45,,,,,,,,,,,0,0,HT
25-26-champions-league-atletico-madrid-vs-arsenal,19,injuryTime,45,,,,,,,,,,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,20,card,38,,away,,,,,,,yellow,,,,
25-26-champions-league-atletico-madrid-vs-arsenal,21,card,33,,home,,,,,,,yellow,,,,
