player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
6,25-26-champions-league-atletico-madrid-vs-arsenal,Saliba,7.0,4,0,80,3,0,1,7,5,0,0,0
8,25-26-champions-league-atletico-madrid-vs-arsenal,J.Timber,6.8,12,0,47,4,1,3,5,1,0,0,0
10,25-26-champions-league-atletico-madrid-vs-arsenal,Lewis-Skelly,7.2,10,0,24,1,1,2,2,0,0,0,0
16,25-26-champions-league-atletico-madrid-vs-arsenal,Saka,6.7,14,3,28,2,5,6,6,0,0,0,0
21,25-26-champions-league-atletico-madrid-vs-arsenal,Rice,7.9,8,0,46,6,4,1,3,0,0,0,0
24,25-26-champions-league-atletico-madrid-vs-arsenal,Nørgaard,6.7,2,0,13,1,0,0,1,1,0,0,0
25,25-26-champions-league-atletico-madrid-vs-arsenal,Nwaneri,6.6,2,0,3,0,0,1,2,0,0,0,0
266,25-26-champions-league-atletico-madrid-vs-arsenal,Eze,6.8,6,2,20,1,0,2,2,0,0,0,0
662,25-26-champions-league-atletico-madrid-vs-arsenal,Mosquera,6.8,0,0,9,0,0,0,0,0,0,0,0
666,25-26-champions-league-atletico-madrid-vs-arsenal,Gyökeres,8.5,6,0,9,0,2,0,5,3,0,0,0
