player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
168,25-26-champions-league-ajax-vs-chelsea,Buonanotte,6.8,16,1,36,1,1,3,6,1,0,0,0
226,25-26-champions-league-ajax-vs-chelsea,Chalobah,7.3,6,0,41,2,0,0,0,0,0,0,0
230,25-26-champions-league-ajax-vs-chelsea,Fofana,7.4,4,1,78,1,0,0,5,2,0,0,0
232,25-26-champions-league-ajax-vs-chelsea,Tosin,6.5,2,0,44,3,0,0,1,0,0,0,0
233,25-26-champions-league-ajax-vs-chelsea,Acheampong,6.9,2,0,47,0,0,1,4,2,0,0,0
237,25-26-champions-league-ajax-vs-chelsea,Enzo,7.5,6,0,20,2,1,0,3,0,0,0,0
243,25-26-champions-league-ajax-vs-chelsea,George,7.7,8,1,30,0,3,2,3,0,0,0,0
244,25-26-champions-league-ajax-vs-chelsea,Lavia,6.9,6,1,51,2,0,0,3,0,0,0,0
672,25-26-champions-league-ajax-vs-chelsea,Hato,6.8,4,1,63,1,0,0,4,1,0,0,0
52,25-26-champions-league-benfica-vs-newcastle-united,J.Ramsey,6.9,7,0,19,1,0,0,4,0,0,0,0
469,25-26-champions-league-benfica-vs-newcastle-united,Pope,7.4,7,0,22,12,0,0,0,0,0,0,3
475,25-26-champions-league-benfica-vs-newcastle-united,Botman,7.6,3,0,62,3,0,0,6,4,0,0,0
476,25-26-champions-league-benfica-vs-newcastle-united,Burn,6.9,8,1,31,0,0,1,7,2,0,0,0
478,25-26-champions-league-benfica-vs-newcastle-united,Trippier,7.5,27,0,64,6,11,1,3,0,0,0,0
485,25-26-champions-league-benfica-vs-newcastle-united,Gordon,9.2,19,2,35,3,4,3,7,1,0,0,0
486,25-26-champions-league-benfica-vs-newcastle-united,Elanga,6.6,2,0,2,0,3,0,0,0,0,0,0
487,25-26-champions-league-benfica-vs-newcastle-united,Barnes,9.3,2,0,5,1,1,1,1,0,0,0,0
489,25-26-champions-league-benfica-vs-newcastle-united,J.Murphy,7.2,11,0,15,0,1,0,1,0,0,0,0
494,25-26-champions-league-benfica-vs-newcastle-united,Willock,,0,0,1,0,0,0,0,0,0,0,0
497,25-26-champions-league-benfica-vs-newcastle-united,L.Miley,6.8,6,1,41,3,0,0,2,0,0,0,0
500,25-26-champions-league-benfica-vs-newcastle-united,Osula,6.5,0,0,1,0,0,0,0,0,0,0,0
684,25-26-champions-league-benfica-vs-newcastle-united,Thiaw,6.9,4,0,58,3,0,0,3,2,0,0,0
714,25-26-champions-league-benfica-vs-newcastle-united,Woltemade,6.3,4,1,15,2,0,0,5,2,0,0,0
367,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Mamardashvili,6.5,2,0,20,7,0,0,0,0,0,0,0
370,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Frimpong,6.6,2,0,4,0,0,0,1,0,0,0,0
373,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Virgil,8.3,7,0,88,7,0,0,1,1,0,0,0
374,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Konaté,7.8,2,0,42,3,0,0,1,0,0,0,0
375,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Bradley,6.3,5,0,40,1,0,2,2,0,0,0,0
376,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Gomez,6.8,2,0,24,1,0,0,0,0,0,0,0
381,25-26-champions-league-liverpool-vs-eintracht-frankfurt,M.Salah,6.4,3,0,6,0,0,0,0,0,0,0,0
382,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Wirtz,7.2,15,0,63,2,2,2,5,0,0,0,0
384,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Gakpo,8.1,14,0,31,0,9,6,4,0,0,0,0
385,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Chiesa,6.8,4,0,12,0,0,0,2,1,0,0,0
386,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Mac Allister,6.7,2,0,7,0,0,0,0,0,0,0,0
387,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Szoboszlai,8.9,7,0,110,6,4,1,0,0,0,0,0
388,25-26-champions-league-liverpool-vs-eintracht-frankfurt,C.Jones,7.2,10,0,127,1,2,1,4,1,0,0,0
499,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Isak,6.2,4,0,9,0,0,1,1,0,0,0,0
661,25-26-champions-league-liverpool-vs-eintracht-frankfurt,Ekitiké,7.8,9,1,21,0,1,3,2,1,0,0,0
403,25-26-champions-league-manchester-city-vs-villarreal,Gvardiol,7.5,8,0,78,2,0,0,3,2,0,0,0
407,25-26-champions-league-manchester-city-vs-villarreal,Matheus N.,7.6,3,0,99,3,1,0,1,0,0,0,0
409,25-26-champions-league-manchester-city-vs-villarreal,Stones,7.7,3,0,75,5,0,0,1,0,0,0,0
410,25-26-champions-league-manchester-city-vs-villarreal,Lewis,6.7,8,1,20,0,1,3,4,0,0,0,0
413,25-26-champions-league-manchester-city-vs-villarreal,Marmoush,6.2,2,0,3,0,0,0,2,0,0,0,0
417,25-26-champions-league-manchester-city-vs-villarreal,Cherki,6.8,1,0,5,0,0,0,0,0,0,0,0
418,25-26-champions-league-manchester-city-vs-villarreal,Doku,6.8,14,0,18,1,0,7,7,0,0,0,0
422,25-26-champions-league-manchester-city-vs-villarreal,Kovačić,7.0,1,0,35,1,0,0,1,0,0,0,0
424,25-26-champions-league-manchester-city-vs-villarreal,Bobb,6.6,2,0,12,0,0,1,2,0,0,0,0
427,25-26-champions-league-manchester-city-vs-villarreal,Reijnders,6.3,5,0,8,2,0,1,4,1,0,0,0
430,25-26-champions-league-manchester-city-vs-villarreal,Haaland,8.2,3,0,5,0,0,0,2,0,0,0,0
736,25-26-champions-league-manchester-city-vs-villarreal,Donnarumma,7.9,3,0,31,4,0,0,0,0,0,0,0
565,25-26-champions-league-tottenham-hotspur-vs-monaco,Vicario,10.0,15,0,36,18,0,0,0,0,0,0,0
570,25-26-champions-league-tottenham-hotspur-vs-monaco,Danso,7.6,12,0,47,4,1,2,7,2,0,0,0
573,25-26-champions-league-tottenham-hotspur-vs-monaco,Spence,6.6,4,0,10,0,1,1,1,0,0,0,0
575,25-26-champions-league-tottenham-hotspur-vs-monaco,Van de Ven,7.4,3,0,38,6,0,0,5,3,0,0,0
580,25-26-champions-league-tottenham-hotspur-vs-monaco,Johnson,6.5,1,1,1,0,0,0,0,0,0,0,0
582,25-26-champions-league-tottenham-hotspur-vs-monaco,Kudus,6.6,18,0,18,2,8,2,11,1,0,0,0
585,25-26-champions-league-tottenham-hotspur-vs-monaco,Bentancur,6.4,7,0,30,2,0,0,5,1,0,0,0
586,25-26-champions-league-tottenham-hotspur-vs-monaco,Bergvall,6.2,5,0,7,0,2,0,2,0,0,0,0
588,25-26-champions-league-tottenham-hotspur-vs-monaco,Odobert,6.7,11,1,19,0,4,3,6,2,0,0,0
591,25-26-champions-league-tottenham-hotspur-vs-monaco,Gray,7.2,10,0,31,0,0,2,4,0,0,0,0
593,25-26-champions-league-tottenham-hotspur-vs-monaco,P.M.Sarr,7.2,3,0,9,0,0,0,3,2,0,0,0
717,25-26-champions-league-tottenham-hotspur-vs-monaco,Xavi,6.5,8,0,11,0,0,1,3,0,0,0,0
726,25-26-champions-league-tottenham-hotspur-vs-monaco,Kolo Muani,6.7,3,0,5,0,0,1,5,3,0,0,0
