gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,home_team_difficulty,away_team_difficulty,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_penalties_missed,away_penalties_missed,home_penalties_saved,away_penalties_saved,home_own_goals,away_own_goals,home_bonus_points,away_bonus_points
15,2024-12-08T14:00:00,54,1753.23,1.0,1.0,3,1981.41,,,True,24-25-prem-fulham-vs-arsenal,/matches/arsenal-vs-fulham/37l643#4506437,34.0,66.0,0.16,0.16,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,218.0,218.0,72.0,72.0,10.0,10.0,0.0,0.0,0.16,0.16,0.0,0.0,0.16,0.16,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,302.0,302.0,147.0,147.0,71.0,71.0,28.0,28.0,46.0,46.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,16.0,16.0,59.0,59.0,9.0,9.0,0.0,0.0,25.0,25.0,3.0,3.0,47.0,47.0,41.0,41.0,61.0,61.0,6.0,6.0,38.0,38.0,5.0,5.0,63.0,63.0,4506437,True,True,,,,,,,,
15,2024-12-09T20:00:00,21,1725.29,2.0,1.0,39,1666.69,,,True,24-25-prem-west-ham-united-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-west-ham-united/2gnhk2#4506442,54.0,46.0,0.97,0.97,19.0,19.0,4.0,4.0,1.0,1.0,1.0,1.0,348.0,348.0,80.0,80.0,12.0,12.0,11.0,11.0,0.52,0.52,0.46,0.46,0.97,0.97,0.44,0.44,6.0,6.0,9.0,9.0,0.0,0.0,15.0,15.0,4.0,4.0,433.0,433.0,172.0,172.0,176.0,176.0,26.0,26.0,43.0,43.0,9.0,9.0,41.0,41.0,16.0,16.0,39.0,39.0,4.0,4.0,5.0,5.0,0.0,0.0,7.0,7.0,54.0,54.0,8.0,8.0,6.0,6.0,18.0,18.0,4.0,4.0,61.0,61.0,41.0,41.0,51.0,51.0,20.0,20.0,45.0,45.0,11.0,11.0,65.0,65.0,4506442,True,True,,,,,,,,
15,2024-12-07T15:00:00,94,1735.21,4.0,2.0,4,1813.01,,,True,24-25-prem-brentford-vs-newcastle-united,/matches/brentford-vs-newcastle-united/3dgf4m#4506434,44.0,56.0,1.23,1.23,11.0,11.0,8.0,8.0,3.0,3.0,1.0,1.0,317.0,317.0,80.0,80.0,10.0,10.0,3.0,3.0,1.06,1.06,0.18,0.18,1.23,1.23,2.35,2.35,2.0,2.0,1.0,1.0,0.0,0.0,8.0,8.0,3.0,3.0,395.0,395.0,135.0,135.0,182.0,182.0,27.0,27.0,49.0,49.0,1.0,1.0,7.0,7.0,12.0,12.0,26.0,26.0,3.0,3.0,3.0,3.0,0.0,0.0,15.0,15.0,63.0,63.0,4.0,4.0,2.0,2.0,29.0,29.0,2.0,2.0,49.0,49.0,38.0,38.0,51.0,51.0,11.0,11.0,55.0,55.0,9.0,9.0,56.0,56.0,4506434,True,True,,,,,,,,
15,2024-12-07T15:00:00,7,1798.01,1.0,0.0,20,1579.57,,,True,24-25-prem-aston-villa-vs-southampton,/matches/southampton-vs-aston-villa/2wb4v7#4506433,47.0,53.0,2.29,2.29,18.0,18.0,5.0,5.0,5.0,5.0,4.0,4.0,363.0,363.0,86.0,86.0,18.0,18.0,14.0,14.0,1.96,1.96,0.32,0.32,2.29,2.29,1.59,1.59,5.0,5.0,8.0,8.0,0.0,0.0,12.0,12.0,6.0,6.0,421.0,421.0,203.0,203.0,160.0,160.0,18.0,18.0,58.0,58.0,6.0,6.0,24.0,24.0,10.0,10.0,40.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,15.0,56.0,56.0,8.0,8.0,4.0,4.0,9.0,9.0,0.0,0.0,56.0,56.0,47.0,47.0,56.0,56.0,9.0,9.0,53.0,53.0,5.0,5.0,33.0,33.0,4506433,True,True,,,,,,,,
15,,11,1722.28,,,14,2001.82,,,False,24-25-prem-everton-vs-liverpool,/matches/liverpool-vs-everton/2hagld#4506436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4506436,False,False,,,,,,,,
15,2024-12-07T15:00:00,31,1738.55,2.0,2.0,43,1982.75,,,True,24-25-prem-crystal-palace-vs-manchester-city,/matches/manchester-city-vs-crystal-palace/2ri9zd#4506435,32.0,68.0,1.34,1.34,12.0,12.0,3.0,3.0,1.0,1.0,0.0,0.0,258.0,258.0,77.0,77.0,4.0,4.0,6.0,6.0,0.72,0.72,0.62,0.62,1.34,1.34,1.26,1.26,1.0,1.0,8.0,8.0,0.0,0.0,6.0,6.0,6.0,6.0,333.0,333.0,155.0,155.0,103.0,103.0,23.0,23.0,39.0,39.0,3.0,3.0,23.0,23.0,14.0,14.0,15.0,15.0,3.0,3.0,1.0,1.0,0.0,0.0,9.0,9.0,50.0,50.0,6.0,6.0,4.0,4.0,23.0,23.0,2.0,2.0,39.0,39.0,33.0,33.0,59.0,59.0,6.0,6.0,33.0,33.0,6.0,6.0,67.0,67.0,4506435,True,True,,,,,,,,
15,2024-12-08T14:00:00,13,1651.61,2.0,2.0,36,1764.6,,,True,24-25-prem-leicester-city-vs-brighton-&-hove-albion,/matches/leicester-city-vs-brighton-hove-albion/2st0wm#4506439,55.0,45.0,1.31,1.31,10.0,10.0,3.0,3.0,3.0,3.0,1.0,1.0,439.0,439.0,84.0,84.0,9.0,9.0,4.0,4.0,1.11,1.11,0.2,0.2,1.31,1.31,1.8,1.8,2.0,2.0,5.0,5.0,0.0,0.0,7.0,7.0,3.0,3.0,520.0,520.0,288.0,288.0,151.0,151.0,16.0,16.0,39.0,39.0,5.0,5.0,25.0,25.0,25.0,25.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,7.0,47.0,47.0,6.0,6.0,3.0,3.0,10.0,10.0,5.0,5.0,50.0,50.0,36.0,36.0,48.0,48.0,14.0,14.0,56.0,56.0,12.0,12.0,57.0,57.0,4506439,True,True,,,,,,,,
15,2024-12-08T16:30:00,6,1821.46,3.0,4.0,8,1885.04,,,True,24-25-prem-tottenham-hotspur-vs-chelsea,/matches/chelsea-vs-tottenham-hotspur/2eggkj#4506441,38.0,62.0,2.9,2.9,13.0,13.0,5.0,5.0,6.0,6.0,4.0,4.0,263.0,263.0,83.0,83.0,17.0,17.0,5.0,5.0,1.72,1.72,1.18,1.18,2.9,2.9,2.03,2.03,5.0,5.0,3.0,3.0,1.0,1.0,11.0,11.0,2.0,2.0,316.0,316.0,167.0,167.0,96.0,96.0,12.0,12.0,50.0,50.0,5.0,5.0,33.0,33.0,16.0,16.0,26.0,26.0,3.0,3.0,2.0,2.0,0.0,0.0,14.0,14.0,74.0,74.0,4.0,4.0,5.0,5.0,19.0,19.0,4.0,4.0,46.0,46.0,38.0,38.0,46.0,46.0,8.0,8.0,50.0,50.0,8.0,8.0,73.0,73.0,4506441,True,True,,,,,,,,
15,2024-12-08T14:00:00,40,1586.95,1.0,2.0,91,1749.96,,,True,24-25-prem-ipswich-town-vs-afc-bournemouth,/matches/afc-bournemouth-vs-ipswich-town/2us05c#4506438,43.0,57.0,1.32,1.32,18.0,18.0,5.0,5.0,1.0,1.0,1.0,1.0,250.0,250.0,74.0,74.0,9.0,9.0,6.0,6.0,0.4,0.4,0.92,0.92,1.32,1.32,1.7,1.7,6.0,6.0,7.0,7.0,0.0,0.0,11.0,11.0,7.0,7.0,340.0,340.0,134.0,134.0,116.0,116.0,28.0,28.0,47.0,47.0,4.0,4.0,31.0,31.0,23.0,23.0,30.0,30.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,12.0,63.0,63.0,5.0,5.0,7.0,7.0,29.0,29.0,4.0,4.0,63.0,63.0,38.0,38.0,48.0,48.0,25.0,25.0,57.0,57.0,8.0,8.0,53.0,53.0,4506438,True,True,,,,,,,,
15,2024-12-07T17:30:00,1,1788.92,2.0,3.0,17,1708.82,,,True,24-25-prem-manchester-united-vs-nottingham-forest,/matches/nottingham-forest-vs-manchester-united/3gnwkc#4506440,71.0,29.0,1.6,1.6,17.0,17.0,7.0,7.0,2.0,2.0,1.0,1.0,528.0,528.0,88.0,88.0,10.0,10.0,5.0,5.0,1.34,1.34,0.27,0.27,1.6,1.6,1.82,1.82,5.0,5.0,5.0,5.0,1.0,1.0,10.0,10.0,7.0,7.0,601.0,601.0,275.0,275.0,253.0,253.0,17.0,17.0,44.0,44.0,3.0,3.0,13.0,13.0,17.0,17.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,77.0,77.0,9.0,9.0,4.0,4.0,5.0,5.0,0.0,0.0,47.0,47.0,33.0,33.0,50.0,50.0,14.0,14.0,45.0,45.0,7.0,7.0,54.0,54.0,4506440,True,True,,,,,,,,
