player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints
220,25-26-prem-west-ham-united-vs-chelsea,90,0,0,0,0.0,0.0,0,0,0,0,44,23,0.0,0.0,6,0,0.0,9,0.0,0,0,5,0,0,0,0,0,0,0,0.0,0,0.0,0,0,3,1,0.33,-0.67,0,23,9,,1,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
659,25-26-prem-west-ham-united-vs-chelsea,21,0,0,1,0.04,0.0,0,1,0,2,23,13,0.0,0.0,2,0,0.0,1,0.0,0,0,1,0,0,0,0,2,1,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,70,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
671,25-26-prem-west-ham-united-vs-chelsea,45,0,0,1,0.03,0.04,0,2,0,3,18,6,0.0,1.0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,4,4,3,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,46,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
613,25-26-prem-west-ham-united-vs-chelsea,70,0,0,2,0.09,0.0,1,0,0,2,35,19,0.0,0.0,4,0,0.0,1,0.0,1,0,4,0,1,0,1,4,6,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.07,1,0,70,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230,25-26-prem-west-ham-united-vs-chelsea,22,0,0,0,0.0,0.0,0,0,0,0,14,11,0.0,0.0,0,0,0.0,0,0.0,1,1,0,0,0,0,1,2,4,2,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,69,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
239,25-26-prem-west-ham-united-vs-chelsea,14,0,0,0,0.0,0.01,0,0,0,2,6,4,0.0,0.0,0,1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,77,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
623,25-26-prem-west-ham-united-vs-chelsea,45,0,0,0,0.0,0.0,0,0,0,1,37,23,0.0,0.0,2,0,0.0,1,0.0,0,0,2,0,1,1,0,2,3,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,46,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
625,25-26-prem-west-ham-united-vs-chelsea,45,0,0,0,0.0,0.02,0,0,0,1,12,6,0.0,1.0,1,0,0.0,1,0.0,0,0,1,0,0,0,0,3,6,0,0.0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,46,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
672,25-26-prem-west-ham-united-vs-chelsea,22,0,0,0,0.0,0.0,0,0,0,0,15,13,0.0,0.0,2,0,0.0,1,0.0,0,0,1,0,1,1,1,0,4,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,69,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
609,25-26-prem-west-ham-united-vs-chelsea,45,0,0,0,0.0,0.0,0,0,0,0,24,18,0.0,0.0,0,0,0.0,0,0.0,0,1,0,0,2,2,1,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,46,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
607,25-26-prem-west-ham-united-vs-chelsea,90,0,0,2,0.1,0.01,0,0,0,2,67,43,0.0,0.0,4,0,0.0,1,0.0,0,1,4,1,10,5,0,5,2,2,0.0,3,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
421,25-26-prem-manchester-city-vs-tottenham-hotspur,16,0,0,1,0.05,0.02,1,1,0,1,21,15,0.0,1.0,2,0,0.0,3,0.0,0,0,4,0,0,0,0,4,1,3,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.02,1,75,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
413,25-26-prem-manchester-city-vs-tottenham-hotspur,54,0,0,3,0.65,0.01,2,1,1,6,29,11,0.0,0.0,0,0,0.0,0,0.0,1,0,1,1,1,1,1,4,2,3,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.59,1,0,54,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
417,25-26-prem-manchester-city-vs-tottenham-hotspur,54,0,0,0,0.0,0.44,0,1,0,4,57,34,0.0,1.0,7,1,0.0,1,0.0,1,1,3,0,0,0,0,5,6,5,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,4,0,54,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
408,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,0,0.0,0.01,0,0,0,0,75,59,0.0,0.0,3,0,0.0,1,0.0,0,1,2,0,4,3,0,4,3,2,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,91,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
182,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,0,0.0,0.0,0,0,0,0,51,26,0.0,0.0,4,0,0.0,4,0.0,1,0,10,0,3,0,0,3,0,3,0.0,0,0.0,1,0,3,2,2.08,0.08,3,26,4,,0,0,0,0,0.0,0.0,0.0,2,0,91,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
402,25-26-prem-manchester-city-vs-tottenham-hotspur,23,0,0,0,0.0,0.0,0,0,0,0,11,7,0.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,1,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
596,25-26-prem-manchester-city-vs-tottenham-hotspur,13,0,0,1,0.12,0.0,1,0,0,2,5,1,0.0,0.0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.43,0,78,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
418,25-26-prem-manchester-city-vs-tottenham-hotspur,37,0,0,0,0.0,0.25,0,1,0,4,25,11,0.0,1.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,5,1,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,54,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
410,25-26-prem-manchester-city-vs-tottenham-hotspur,90,0,0,1,0.02,0.08,0,0,0,2,77,43,0.0,1.0,8,0,0.0,2,0.0,1,1,3,1,2,2,1,2,6,2,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,91,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
416,25-26-prem-manchester-city-vs-tottenham-hotspur,37,0,0,0,0.0,0.02,0,0,0,2,29,17,0.0,0.0,1,0,0.0,0,0.0,0,1,1,0,1,1,4,0,7,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,54,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
570,25-26-prem-manchester-city-vs-tottenham-hotspur,1,0,0,0,0.0,0.0,0,0,0,0,4,2,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,2,2,0,1,0,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,91,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
586,25-26-prem-manchester-city-vs-tottenham-hotspur,5,0,0,0,0.0,0.05,0,1,0,1,6,2,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,3,3,0,1,1,1,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,86,91,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,13,0,0,2,0.11,0.01,0,0,0,2,13,5,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,4,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,78,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
654,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,78,0,0,1,0.1,0.01,1,1,0,4,31,14,0.0,0.0,0,0,0.0,1,0.0,0,0,0,0,1,1,1,5,10,1,0.0,4,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.24,0,0,78,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,88,0,0,1,0.03,0.01,1,1,0,0,55,37,0.0,0.0,7,0,0.0,3,0.0,1,1,3,2,1,0,1,5,5,4,0.0,1,0.0,2,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.23,2,0,88,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
74,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.04,0,1,0,3,81,47,0.0,1.0,9,1,0.0,1,0.0,0,0,4,0,4,4,0,3,3,2,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
697,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,24,0,0,0,0.0,0.02,0,2,0,1,30,13,0.0,1.0,1,0,0.0,0,0.0,2,1,2,0,0,0,0,7,4,7,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,66,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
628,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.03,0,0,0,0,42,16,0.0,1.0,13,0,0.0,8,0.0,0,0,12,0,1,0,0,1,0,0,0.0,1,0.0,0,0,3,1,0.93,-0.07,1,16,8,,2,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,66,0,0,1,0.05,0.03,0,1,0,2,56,29,0.0,1.0,5,0,0.0,0,0.0,2,0,1,0,2,2,0,7,7,7,0.0,0,0.0,3,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,66,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.01,0,0,0,0,58,40,0.0,0.0,10,0,0.0,1,0.0,0,0,1,0,2,0,0,2,2,2,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
97,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,88,0,0,0,0.0,0.02,0,0,0,2,20,14,0.0,4.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,3,7,3,0.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,88,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,66,0,0,3,0.17,0.67,0,2,0,4,39,17,0.0,1.0,5,2,0.0,2,0.0,0,0,2,0,2,1,0,3,4,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,66,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
643,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,45,0,0,0,0.0,0.01,0,2,0,0,25,13,0.0,0.0,4,0,0.0,1,0.0,1,1,2,0,0,0,1,5,1,5,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,46,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
636,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,35,0,0,0,0.0,0.0,0,0,0,0,18,9,0.0,0.0,1,0,0.0,0,0.0,1,0,1,1,1,1,0,5,1,3,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,56,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
646,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.02,0,0,0,1,52,29,0.0,0.0,5,0,0.0,1,0.0,2,1,5,0,2,1,2,9,7,8,0.0,1,0.0,5,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
632,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,0,0.0,0.02,0,0,0,0,53,26,0.0,0.0,4,0,0.0,3,0.0,1,1,2,1,4,4,1,9,7,4,0.0,5,0.0,1,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
695,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,56,0,0,0,0.0,0.02,0,0,0,2,36,15,0.0,1.0,6,1,0.0,1,0.0,0,2,3,0,2,0,1,2,2,0,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,35,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
644,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,45,0,0,1,0.01,0.01,0,0,0,0,25,9,0.0,0.0,1,1,0.0,0,0.0,2,0,1,0,1,0,0,4,1,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
637,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,49,0,0,0,0.0,0.0,0,0,0,0,29,14,0.0,0.0,5,0,0.0,0,0.0,0,1,2,1,4,4,0,1,2,0,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,25-26-prem-brentford-vs-aston-villa,84,1,0,2,0.77,0.02,2,2,1,5,35,5,0.0,0.0,2,0,0.0,1,0.0,2,0,6,0,5,4,1,10,8,7,0.0,3,0.0,1,4,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,1.36,4,0,84,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,25-26-prem-brentford-vs-aston-villa,90,0,0,1,0.06,0.24,0,2,0,6,55,18,0.0,3.0,6,3,0.0,0,0.0,2,2,7,1,2,0,2,6,6,6,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101,25-26-prem-brentford-vs-aston-villa,90,0,0,0,0.0,0.01,0,0,0,0,32,15,0.0,0.0,7,0,0.0,14,0.0,0,0,7,0,1,0,0,0,0,0,0.0,0,0.0,0,0,2,0,0.13,0.13,0,15,14,,1,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
106,25-26-prem-brentford-vs-aston-villa,90,0,0,0,0.0,0.01,0,0,0,3,35,14,0.0,0.0,2,0,0.0,2,0.0,0,1,5,0,11,6,0,4,2,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
129,25-26-prem-brentford-vs-aston-villa,79,0,0,1,0.03,0.01,0,1,0,0,31,10,0.0,0.0,0,1,0.0,0,0.0,3,2,4,0,4,1,0,6,4,6,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,79,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
110,25-26-prem-brentford-vs-aston-villa,85,0,0,0,0.0,0.01,0,1,0,1,33,12,0.0,0.0,4,0,0.0,1,0.0,3,1,4,3,2,2,1,7,4,6,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,85,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40,25-26-prem-brentford-vs-aston-villa,90,0,0,2,0.11,0.03,0,1,0,5,98,75,0.0,1.0,9,0,0.0,3,0.0,0,2,6,0,3,2,0,9,4,1,0.0,8,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,25-26-prem-brentford-vs-aston-villa,90,0,0,0,0.0,0.0,0,1,0,1,32,8,0.0,0.0,5,0,0.0,1,0.0,1,1,4,0,2,1,0,4,3,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,25-26-prem-brentford-vs-aston-villa,79,0,0,1,0.1,0.02,0,1,0,3,26,3,0.0,1.0,4,1,0.0,0,0.0,1,1,5,1,1,1,1,7,4,4,0.0,3,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,79,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
36,25-26-prem-brentford-vs-aston-villa,90,0,0,0,0.0,0.23,0,0,0,2,92,62,0.0,2.0,9,0,0.0,0,0.0,3,0,5,0,3,2,2,5,6,4,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113,25-26-prem-brentford-vs-aston-villa,90,0,0,0,0.0,0.0,0,0,0,0,28,10,0.0,0.0,1,0,0.0,1,0.0,0,1,2,2,9,8,0,4,5,0,0.0,4,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200,25-26-prem-burnley-vs-sunderland,90,1,1,2,0.77,0.02,1,2,1,4,64,29,0.0,1.0,1,0,0.0,0,0.0,2,1,7,0,0,0,0,7,5,5,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.83,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
205,25-26-prem-burnley-vs-sunderland,90,1,1,1,0.08,0.19,1,0,0,3,70,50,0.0,1.0,13,0,0.0,4,0.0,0,0,4,2,0,0,1,2,4,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.75,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
470,25-26-prem-burnley-vs-sunderland,90,0,0,0,0.0,0.0,0,0,0,0,47,17,0.0,0.0,3,0,0.0,3,0.0,0,0,11,0,2,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.7,0.7,0,17,3,,1,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237,25-26-prem-west-ham-united-vs-chelsea,90,1,0,3,1.03,0.02,1,0,1,2,75,55,0.0,0.0,5,0,0.0,2,0.0,1,0,3,0,0,0,0,2,5,2,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.99,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
236,25-26-prem-west-ham-united-vs-chelsea,90,1,0,2,0.38,0.17,1,0,0,6,45,20,0.0,1.0,2,1,0.0,0,0.0,1,0,1,0,0,0,0,2,4,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.66,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
614,25-26-prem-west-ham-united-vs-chelsea,90,0,0,1,0.11,0.31,0,0,0,0,62,40,0.0,4.0,4,4,0.0,1,0.0,1,3,1,0,0,0,0,4,1,3,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
648,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,90,0,0,1,0.06,0.01,0,1,0,1,27,10,0.0,0.0,1,0,0.0,1,0.0,1,0,2,0,3,1,2,6,5,3,0.0,3,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
663,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,56,0,0,1,0.13,0.01,0,0,0,1,26,13,0.0,0.0,2,0,0.0,0,0.0,2,0,2,0,1,0,1,4,3,4,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,4,0,56,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
682,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,45,0,0,0,0.0,0.0,0,1,0,1,15,3,0.0,0.0,2,0,0.0,0,0.0,1,0,2,0,0,0,0,3,0,3,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,25,0,0,1,0.06,0.02,0,0,0,1,30,21,0.0,1.0,5,0,0.0,3,0.0,0,1,1,0,0,0,0,2,4,2,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,66,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
633,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,45,0,0,1,0.06,0.1,0,0,0,2,26,7,0.0,1.0,3,2,0.0,1,0.0,1,2,1,0,0,0,1,2,4,2,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,46,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
638,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,35,0,0,0,0.0,0.1,0,0,0,1,11,5,0.0,1.0,2,1,0.0,3,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,35,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276,25-26-prem-crystal-palace-vs-nottingham-forest,66,0,0,1,0.05,0.02,1,0,0,4,33,17,0.0,0.0,3,0,0.0,0,0.0,2,0,6,0,0,0,2,3,8,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.02,2,0,66,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
696,25-26-prem-crystal-palace-vs-nottingham-forest,20,0,0,0,0.0,0.0,0,0,0,0,8,3,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,1,0,0,1,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,71,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,3,0,0,0,0.0,0.0,0,0,0,0,4,2,0.0,0.0,3,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,88,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,25-26-prem-afc-bournemouth-vs-wolverhampton-wanderers,3,0,0,0,0.0,0.0,0,0,0,1,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,88,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
508,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,0,0.0,0.02,0,1,0,3,76,45,0.0,0.0,6,0,0.0,2,0.0,3,0,6,0,0,0,0,9,1,7,0.0,2,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
258,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,0,0.0,0.09,0,1,0,4,59,24,0.0,2.0,6,1,0.0,2,0.0,1,0,5,0,2,0,1,4,2,4,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
516,25-26-prem-crystal-palace-vs-nottingham-forest,72,1,0,2,0.31,0.02,1,0,0,3,31,20,0.0,0.0,0,0,0.0,0,0.0,1,1,1,0,0,0,1,1,3,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.26,1,0,72,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
669,25-26-prem-crystal-palace-vs-nottingham-forest,71,0,1,0,0.0,0.35,0,1,0,4,29,11,0.0,2.0,2,1,0.0,1,0.0,0,2,3,0,0,0,0,1,4,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,71,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
507,25-26-prem-crystal-palace-vs-nottingham-forest,90,0,0,0,0.0,0.01,0,1,0,0,69,36,0.0,0.0,5,0,0.0,5,0.0,0,2,10,0,3,2,0,5,6,4,0.0,1,0.0,2,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
