gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,home_team_difficulty,away_team_difficulty,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_penalties_missed,away_penalties_missed,home_penalties_saved,away_penalties_saved,home_own_goals,away_own_goals,home_bonus_points,away_bonus_points
17,2024-12-22T14:00:00,54,1767.06,0.0,0.0,20,1571.14,,,True,24-25-prem-fulham-vs-southampton,/matches/southampton-vs-fulham/2s70ac#4506457,57.0,43.0,0.88,0.88,15.0,15.0,5.0,5.0,2.0,2.0,2.0,2.0,465.0,465.0,86.0,86.0,8.0,8.0,6.0,6.0,0.71,0.71,0.17,0.17,0.88,0.88,1.08,1.08,6.0,6.0,4.0,4.0,0.0,0.0,7.0,7.0,8.0,8.0,538.0,538.0,246.0,246.0,219.0,219.0,12.0,12.0,40.0,40.0,8.0,8.0,29.0,29.0,26.0,26.0,34.0,34.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,60.0,60.0,8.0,8.0,3.0,3.0,12.0,12.0,1.0,1.0,45.0,45.0,30.0,30.0,52.0,52.0,15.0,15.0,50.0,50.0,5.0,5.0,36.0,36.0,4506457,True,True,,,,,,,,
17,2024-12-21T17:30:00,31,1760.15,1.0,5.0,3,1975.94,,,True,24-25-prem-crystal-palace-vs-arsenal,/matches/arsenal-vs-crystal-palace/36ytc8#4506455,42.0,58.0,1.59,1.59,15.0,15.0,6.0,6.0,3.0,3.0,3.0,3.0,318.0,318.0,81.0,81.0,9.0,9.0,3.0,3.0,1.41,1.41,0.17,0.17,1.59,1.59,1.71,1.71,6.0,6.0,3.0,3.0,0.0,0.0,10.0,10.0,5.0,5.0,392.0,392.0,184.0,184.0,134.0,134.0,15.0,15.0,34.0,34.0,6.0,6.0,43.0,43.0,14.0,14.0,18.0,18.0,1.0,1.0,2.0,2.0,0.0,0.0,11.0,11.0,44.0,44.0,3.0,3.0,4.0,4.0,25.0,25.0,1.0,1.0,50.0,50.0,37.0,37.0,55.0,55.0,13.0,13.0,41.0,41.0,4.0,4.0,57.0,57.0,4506455,True,True,,,,,,,,
17,2024-12-22T14:00:00,11,1712.03,0.0,0.0,8,1899.89,,,True,24-25-prem-everton-vs-chelsea,/matches/chelsea-vs-everton/2fahgy#4506456,25.0,75.0,1.03,1.03,5.0,5.0,4.0,4.0,2.0,2.0,2.0,2.0,152.0,152.0,73.0,73.0,20.0,20.0,2.0,2.0,0.99,0.99,0.04,0.04,1.03,1.03,0.73,0.73,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,209.0,209.0,81.0,81.0,71.0,71.0,20.0,20.0,36.0,36.0,1.0,1.0,11.0,11.0,7.0,7.0,7.0,7.0,2.0,2.0,4.0,4.0,0.0,0.0,11.0,11.0,37.0,37.0,10.0,10.0,5.0,5.0,21.0,21.0,4.0,4.0,55.0,55.0,46.0,46.0,44.0,44.0,9.0,9.0,50.0,50.0,5.0,5.0,31.0,31.0,4506456,True,True,,,,,,,,
17,2024-12-21T12:30:00,7,1803.22,2.0,1.0,43,1953.2,,,True,24-25-prem-aston-villa-vs-manchester-city,/matches/manchester-city-vs-aston-villa/2w74gq#4506453,44.0,56.0,1.67,1.67,11.0,11.0,6.0,6.0,4.0,4.0,3.0,3.0,369.0,369.0,86.0,86.0,14.0,14.0,5.0,5.0,1.38,1.38,0.29,0.29,1.67,1.67,2.53,2.53,3.0,3.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,428.0,428.0,238.0,238.0,131.0,131.0,16.0,16.0,44.0,44.0,2.0,2.0,33.0,33.0,13.0,13.0,17.0,17.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,12.0,55.0,55.0,4.0,4.0,1.0,1.0,17.0,17.0,5.0,5.0,37.0,37.0,35.0,35.0,56.0,56.0,2.0,2.0,50.0,50.0,6.0,6.0,67.0,67.0,4506453,True,True,,,,,,,,
17,2024-12-21T15:00:00,40,1595.38,0.0,4.0,4,1810.0,,,True,24-25-prem-ipswich-town-vs-newcastle-united,/matches/ipswich-town-vs-newcastle-united/3d1a38#4506458,42.0,58.0,0.71,0.71,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,357.0,357.0,83.0,83.0,9.0,9.0,2.0,2.0,0.65,0.65,0.06,0.06,0.71,0.71,0.29,0.29,4.0,4.0,4.0,4.0,0.0,0.0,8.0,8.0,2.0,2.0,431.0,431.0,208.0,208.0,149.0,149.0,21.0,21.0,43.0,43.0,3.0,3.0,25.0,25.0,11.0,11.0,20.0,20.0,3.0,3.0,2.0,2.0,0.0,0.0,5.0,5.0,50.0,50.0,4.0,4.0,1.0,1.0,14.0,14.0,3.0,3.0,28.0,28.0,20.0,20.0,37.0,37.0,8.0,8.0,50.0,50.0,4.0,4.0,33.0,33.0,4506458,True,True,,,,,,,,
17,2024-12-21T15:00:00,94,1746.27,0.0,2.0,17,1731.61,,,True,24-25-prem-brentford-vs-nottingham-forest,/matches/brentford-vs-nottingham-forest/3crchb#4506454,64.0,36.0,0.72,0.72,7.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,452.0,452.0,85.0,85.0,10.0,10.0,9.0,9.0,0.37,0.37,0.34,0.34,0.72,0.72,0.98,0.98,2.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,532.0,532.0,210.0,210.0,242.0,242.0,26.0,26.0,59.0,59.0,5.0,5.0,13.0,13.0,14.0,14.0,37.0,37.0,1.0,1.0,3.0,3.0,0.0,0.0,11.0,11.0,65.0,65.0,13.0,13.0,1.0,1.0,18.0,18.0,4.0,4.0,59.0,59.0,42.0,42.0,55.0,55.0,17.0,17.0,46.0,46.0,11.0,11.0,52.0,52.0,4506454,True,True,,,,,,,,
17,2024-12-22T14:00:00,13,1649.06,0.0,3.0,39,1652.68,,,True,24-25-prem-leicester-city-vs-wolverhampton-wanderers,/matches/leicester-city-vs-wolverhampton-wanderers/2c0p1m#4506459,54.0,46.0,0.8,0.8,9.0,9.0,5.0,5.0,1.0,1.0,1.0,1.0,473.0,473.0,87.0,87.0,15.0,15.0,6.0,6.0,0.75,0.75,0.05,0.05,0.8,0.8,0.79,0.79,2.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,2.0,2.0,546.0,546.0,231.0,231.0,242.0,242.0,20.0,20.0,54.0,54.0,4.0,4.0,17.0,17.0,20.0,20.0,17.0,17.0,1.0,1.0,2.0,2.0,0.0,0.0,8.0,8.0,44.0,44.0,9.0,9.0,1.0,1.0,8.0,8.0,1.0,1.0,52.0,52.0,41.0,41.0,53.0,53.0,11.0,11.0,58.0,58.0,8.0,8.0,38.0,38.0,4506459,True,True,,,,,,,,
17,2024-12-21T15:00:00,21,1735.04,1.0,1.0,36,1751.22,,,True,24-25-prem-west-ham-united-vs-brighton-&-hove-albion,/matches/west-ham-united-vs-brighton-hove-albion/2xvimt#4506462,46.0,54.0,1.31,1.31,11.0,11.0,4.0,4.0,2.0,2.0,1.0,1.0,283.0,283.0,76.0,76.0,14.0,14.0,8.0,8.0,0.75,0.75,0.56,0.56,1.31,1.31,1.43,1.43,3.0,3.0,4.0,4.0,0.0,0.0,8.0,8.0,3.0,3.0,372.0,372.0,198.0,198.0,85.0,85.0,26.0,26.0,37.0,37.0,3.0,3.0,21.0,21.0,21.0,21.0,27.0,27.0,5.0,5.0,2.0,2.0,0.0,0.0,15.0,15.0,58.0,58.0,7.0,7.0,4.0,4.0,29.0,29.0,5.0,5.0,69.0,69.0,51.0,51.0,55.0,55.0,18.0,18.0,46.0,46.0,6.0,6.0,32.0,32.0,4506462,True,True,,,,,,,,
17,2024-12-22T16:30:00,6,1821.6,3.0,6.0,14,1991.5,,,True,24-25-prem-tottenham-hotspur-vs-liverpool,/matches/tottenham-hotspur-vs-liverpool/2gg3ek#4506461,52.0,48.0,1.27,1.27,9.0,9.0,5.0,5.0,2.0,2.0,0.0,0.0,466.0,466.0,85.0,85.0,7.0,7.0,7.0,7.0,1.19,1.19,0.08,0.08,1.27,1.27,1.93,1.93,3.0,3.0,1.0,1.0,0.0,0.0,6.0,6.0,3.0,3.0,547.0,547.0,304.0,304.0,162.0,162.0,16.0,16.0,41.0,41.0,3.0,3.0,19.0,19.0,18.0,18.0,29.0,29.0,4.0,4.0,1.0,1.0,0.0,0.0,13.0,13.0,65.0,65.0,8.0,8.0,5.0,5.0,22.0,22.0,6.0,6.0,44.0,44.0,39.0,39.0,50.0,50.0,5.0,5.0,38.0,38.0,10.0,10.0,40.0,40.0,4506461,True,True,,,,,,,,
17,2024-12-22T14:00:00,1,1799.43,0.0,3.0,91,1755.43,,,True,24-25-prem-manchester-united-vs-afc-bournemouth,/matches/afc-bournemouth-vs-manchester-united/2yrx85#4506460,60.0,40.0,2.28,2.28,23.0,23.0,7.0,7.0,4.0,4.0,4.0,4.0,396.0,396.0,80.0,80.0,11.0,11.0,13.0,13.0,1.42,1.42,0.87,0.87,2.28,2.28,1.45,1.45,10.0,10.0,6.0,6.0,0.0,0.0,13.0,13.0,10.0,10.0,492.0,492.0,203.0,203.0,193.0,193.0,29.0,29.0,49.0,49.0,8.0,8.0,38.0,38.0,19.0,19.0,45.0,45.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,63.0,63.0,4.0,4.0,2.0,2.0,10.0,10.0,2.0,2.0,51.0,51.0,38.0,38.0,47.0,47.0,13.0,13.0,57.0,57.0,9.0,9.0,38.0,38.0,4506460,True,True,,,,,,,,
