id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
34,u,0.0,0.0,4.0,689,52.0,0,0.0,0,0.0,0.1,511,75.0,0,0,0.0,598.0,74.0,0,0,0.0,434.0,63.0,0.0,0.0,0.0,0,0,17670,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,74.0,0.0,579.0,62.0,0.0,548.0,48.0,0.0,589.0,74.0,,,,33,,Joe,Gauci,Gauci,Has joined Port Vale on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
38,a,100.0,100.0,4.4,530,106.0,0,0.0,-1,1.0,7.8,48,15.0,96,1,3.1,182.0,74.0,3,465,0.5,299.0,93.0,0.1,21.8,0.0,814257,10166,2119349,8334,0.5,0.5,1.27,0.56,1.83,44.53,0.04,0.02,0.06,1.45,553.0,72.0,34.0,104.8,282.0,84.0,122.0,242.0,63.0,78.5,174.0,58.0,,,,33,,Ezri,Konsa Ngoyo,Konsa,,,2765,0,1,9,39,0,0,0,0,1,0,31,208,,,,0.0,0.29,1.27,1.01,5.89,21,160,96
39,a,,,4.2,637,145.0,0,0.0,-3,3.0,0.6,246,92.0,46,5,1.8,367.0,136.0,0,224,3.0,117.0,49.0,0.7,11.0,0.0,86368,1992,117941,705,3.0,3.0,1.2,2.24,3.44,22.41,0.08,0.15,0.23,1.51,285.0,225.0,88.0,326.1,104.0,27.0,211.0,146.0,29.0,82.4,161.0,55.0,,,,33,,Ian,Maatsen,Maatsen,,,1332,0,1,2,21,0,0,0,2,0,0,14,115,,,,0.0,0.14,1.42,0.95,6.96,36,67,74
40,a,100.0,100.0,4.3,578,125.0,0,0.0,-2,2.0,0.7,240,90.0,45,1,3.2,166.0,64.0,4,152,0.5,293.0,91.0,0.1,10.5,0.0,159257,790,210173,587,0.5,0.5,1.08,0.39,1.47,19.25,0.09,0.03,0.12,1.65,231.0,264.0,109.0,72.5,317.0,106.0,96.0,270.0,77.0,40.0,315.0,106.0,,,,33,,Tyrone,Mings,Mings,,,1052,0,1,3,18,0,0,0,0,0,0,12,102,,,,0.0,0.26,1.54,1.03,7.36,4,82,33
41,a,100.0,100.0,4.3,586,131.0,0,0.0,-2,2.0,0.3,321,117.0,58,0,3.2,167.0,65.0,2,261,1.0,232.0,76.0,0.2,13.5,0.0,73719,484,99265,335,1.0,1.0,0.63,0.37,1.0,20.07,0.04,0.02,0.06,1.22,282.2,229.0,89.0,42.1,364.0,131.0,55.0,331.0,106.0,38.2,319.0,108.0,,,,33,,Pau,Torres,Pau,,,1476,0,1,5,16,1,0,0,0,0,0,16,128,,,,0.0,0.3,0.98,0.98,6.16,20,81,74
42,a,100.0,100.0,3.9,789,232.0,0,0.0,-1,1.0,0.2,372,136.0,4,0,0.8,516.0,177.0,0,7,0.5,287.0,87.0,0.1,1.0,0.0,29586,201,42077,176,0.5,0.5,0.0,0.01,0.01,1.55,0.0,0.02,0.02,3.67,3.2,490.0,174.0,2.7,458.0,165.0,0.0,523.0,204.0,0.6,498.0,174.0,,,,33,,Andrés,García,A.García,,,38,0,0,0,2,0,0,0,0,0,0,0,1,,,,0.0,0.0,4.74,0.0,2.37,1,0,2
44,a,100.0,100.0,4.0,709,183.0,0,0.0,0,0.0,0.5,260,98.0,34,0,1.4,422.0,153.0,4,107,0.0,452.0,172.0,0.0,8.5,0.0,110523,468,96042,693,0.0,0.0,0.0,0.19,0.19,11.99,0.0,0.02,0.02,1.35,109.0,365.0,139.0,54.0,346.0,121.0,14.0,400.0,145.0,17.6,395.0,140.0,,,,33,,Lamare,Bogarde,Bogarde,,,797,0,0,2,13,0,0,0,5,0,0,8,57,,,,0.0,0.23,1.47,0.9,5.42,20,28,33
45,u,0.0,0.0,3.8,807,247.0,0,0.0,-2,2.0,0.3,355,129.0,0,0,0.0,538.0,193.0,0,0,0.0,362.0,128.0,0.0,0.0,0.0,22076,0,39247,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,192.0,0.0,510.0,191.0,0.0,477.0,185.0,0.0,529.0,192.0,,,,33,,Lino,da Cruz Sousa,Sousa,has joined Rotherham on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
46,u,0.0,0.0,4.0,725,195.0,0,0.0,0,0.0,0.1,469,174.0,0,0,0.0,626.0,235.0,0,0,0.0,468.0,184.0,0.0,0.0,0.0,4656,0,21116,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,235.0,0.0,609.0,235.0,0.0,579.0,232.0,0.0,618.0,235.0,,,,33,,Yasin,Özcan,Yasin,has joined Anderlecht on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
47,a,100.0,100.0,7.4,24,16.0,0,0.0,4,-4.0,24.9,11,3.0,152,9,4.6,29.0,12.0,15,543,7.0,22.0,8.0,0.9,20.5,0.0,6421738,208922,4539187,20294,7.0,7.0,6.47,4.0,10.47,46.16,0.2,0.12,0.32,1.42,665.8,44.0,12.0,628.0,25.0,24.0,804.0,7.0,2.0,209.7,7.0,5.0,,1.0,,33,,Morgan,Rogers,Rogers,,,2920,9,7,9,41,0,0,0,6,0,0,33,203,,,,0.0,0.28,1.26,1.02,6.26,34,45,124
