id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
34,Joe,Gauci,Gauci,u,Has joined Port Vale on loan for the rest of the season.,,4.0,689,52.0,0.1,511,75.0,0.0,434.0,63.0,0,0,0.0,0,0.0,0,42,0.0,0.0,0.0,0.0,0.0,598.0,74.0,0.0,0.0,587.0,74.0,579.0,62.0,548.0,48.0,589.0,74.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Ezri,Konsa Ngoyo,Konsa,a,,,4.4,530,106.0,7.8,48,15.0,0.5,299.0,93.0,1,0,0.0,-1,1.0,10166,8334,0.1,21.8,0.5,0.5,3.1,182.0,74.0,100.0,100.0,72.0,34.0,282.0,84.0,242.0,63.0,174.0,58.0,,,,,,,,0.04,0.02,0.06,1.45,0.0,0.29,1.27,1.01,5.89,33,1,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11492.0,15639.0,0.0,0.0,0.0,0.0,1.730000000000004,10.200000000000045,0.7999999999999972,2.0,1.2999999999999972,1.0,3.0,6.0,4.0
39,Ian,Maatsen,Maatsen,a,,,4.2,637,145.0,0.6,246,92.0,3.0,117.0,49.0,5,0,0.0,-3,3.0,1992,705,0.7,11.0,3.0,3.0,1.8,367.0,136.0,,,225.0,88.0,104.0,27.0,146.0,29.0,161.0,55.0,,,,,,,,0.08,0.15,0.23,1.51,0.0,0.14,1.42,0.95,6.96,33,5,69.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2039.0,1295.0,0.0,0.0,0.3900000000000001,0.3900000000000001,0.28000000000000114,22.80000000000001,26.0,6.0,5.5,0.0,2.0,1.0,2.0
40,Tyrone,Mings,Mings,a,,,4.3,578,125.0,0.7,240,90.0,0.5,293.0,91.0,1,0,0.0,-2,2.0,790,587,0.1,10.5,0.5,0.5,3.2,166.0,64.0,100.0,100.0,264.0,109.0,317.0,106.0,270.0,77.0,315.0,106.0,,,,,,,,0.09,0.03,0.12,1.65,0.0,0.26,1.54,1.03,7.36,33,1,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,871.0,1105.0,0.0,0.07000000000000006,0.020000000000000018,0.09000000000000008,1.7300000000000004,16.19999999999999,1.5999999999999943,35.0,5.299999999999997,0.0,6.0,4.0,6.0
41,Pau,Torres,Pau,a,,,4.3,586,131.0,0.3,321,117.0,1.0,232.0,76.0,0,0,0.0,-2,2.0,484,335,0.2,13.5,1.0,1.0,3.2,167.0,65.0,100.0,100.0,229.0,89.0,364.0,131.0,331.0,106.0,319.0,108.0,,,,,,,,0.04,0.02,0.06,1.22,0.0,0.3,0.98,0.98,6.16,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Andrés,García,A.García,a,,,3.9,789,232.0,0.2,372,136.0,0.5,287.0,87.0,0,0,0.0,-1,1.0,201,176,0.1,1.0,0.5,0.5,0.8,516.0,177.0,100.0,100.0,490.0,174.0,458.0,165.0,523.0,204.0,498.0,174.0,,,,,,,,0.0,0.02,0.02,3.67,0.0,0.0,4.74,0.0,2.37,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Lamare,Bogarde,Bogarde,a,,,4.0,709,183.0,0.5,260,98.0,0.0,452.0,172.0,0,0,0.0,0,0.0,468,693,0.0,8.5,0.0,0.0,1.4,422.0,153.0,100.0,100.0,365.0,139.0,346.0,121.0,400.0,145.0,395.0,140.0,,,,,,,,0.0,0.02,0.02,1.35,0.0,0.23,1.47,0.9,5.42,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Lino,da Cruz Sousa,Sousa,u,has joined Rotherham on loan for the rest of the season.,,3.8,807,247.0,0.3,355,129.0,0.0,362.0,128.0,0,0,0.0,-2,2.0,0,172,0.0,0.0,0.0,0.0,0.0,538.0,193.0,0.0,0.0,527.0,192.0,510.0,191.0,477.0,185.0,529.0,192.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Yasin,Özcan,Yasin,u,has joined Anderlecht on loan for the rest of the season.,,4.0,725,195.0,0.1,469,174.0,0.0,468.0,184.0,0,0,0.0,0,0.0,0,16,0.0,0.0,0.0,0.0,0.0,626.0,235.0,0.0,0.0,616.0,235.0,609.0,235.0,579.0,232.0,618.0,235.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Morgan,Rogers,Rogers,a,,,7.4,24,16.0,24.9,11,3.0,7.0,22.0,8.0,9,0,0.0,4,-4.0,208922,20294,0.9,20.5,7.0,7.0,4.6,29.0,12.0,100.0,100.0,44.0,12.0,25.0,24.0,7.0,2.0,7.0,5.0,,1.0,,,,,,0.2,0.12,0.32,1.42,0.0,0.28,1.26,1.02,6.26,33,9,90.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,37.0,225849.0,55456.0,0.0,0.5,0.4900000000000002,0.9900000000000002,1.7299999999999969,38.59999999999991,13.5,28.0,8.0,0.0,1.0,3.0,4.0
48,Youri,Tielemans,Tielemans,a,,,5.9,90,58.0,0.6,241,84.0,2.0,176.0,82.0,2,0,0.0,-1,1.0,2239,401,0.3,9.7,2.0,2.0,2.9,211.0,85.0,100.0,100.0,180.0,69.0,55.0,46.0,208.0,113.0,120.0,69.0,5.0,,,,,,,0.06,0.17,0.23,1.58,0.0,0.24,1.26,1.02,9.79,33,2,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2492.0,499.0,0.0,0.0,0.13999999999999968,0.14000000000000012,1.7300000000000004,17.0,9.0,0.0,2.6000000000000085,3.0,4.0,1.0,8.0
49,Leon,Bailey,Bailey,a,,,5.5,139,86.0,0.1,470,162.0,0.0,795.0,352.0,0,0,0.0,0,0.0,243,183,0.0,2.4,0.0,0.0,1.4,429.0,189.0,100.0,100.0,416.0,181.0,256.0,159.0,328.0,171.0,376.0,177.0,4.0,,,,,,,0.08,0.33,0.41,1.45,0.0,0.0,2.16,0.54,8.89,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Emiliano,Buendía Stati,Buendía,a,,,5.3,185,116.0,0.4,299,103.0,1.0,250.0,119.0,1,0,0.0,-2,2.0,675,1069,0.2,16.0,1.0,1.0,2.7,238.0,93.0,100.0,100.0,187.0,73.0,100.0,73.0,86.0,49.0,114.0,66.0,,6.0,2.0,,,,,0.19,0.12,0.31,1.48,0.0,0.18,1.27,1.09,9.88,33,1,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,815.0,1878.0,0.0,0.20999999999999996,0.0,0.20999999999999996,1.4500000000000028,0.20000000000004547,1.6000000000000227,10.0,1.2000000000000028,0.0,1.0,2.0,3.0
51,Samuel,Iling-Junior,Iling Jr,u,has joined Pisa on loan for the rest of the season.,,5.5,147,93.0,0.0,695,280.0,0.0,796.0,353.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,817.0,365.0,0.0,0.0,816.0,364.0,815.0,364.0,813.0,363.0,816.0,364.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Donyell,Malen,Malen,u,has joined Roma on loan for the rest of the season.,,5.1,225,137.0,0.4,291,99.0,0.0,758.0,328.0,0,0,0.0,-4,4.0,0,134,0.0,10.8,0.0,0.0,2.6,257.0,106.0,0.0,0.0,303.0,132.0,288.0,170.0,100.0,61.0,255.0,127.0,,,,,,,,0.57,0.05,0.62,1.49,0.0,0.14,1.41,0.7,2.25,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
