match_id,minute,value
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,1,7
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,2,21
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,3,30
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,4,15
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,5,7
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,6,1
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,7,-19
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,8,-17
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,9,-42
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,10,-33
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,11,-17
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,12,11
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,13,-9
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,14,-4
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,15,-23
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,16,-15
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,17,-15
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,18,-11
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,19,44
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,20,19
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,21,-41
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,22,-100
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,23,-75
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,24,-18
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,25,46
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,26,37
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,27,-31
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,28,-15
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,29,-5
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,30,-5
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,31,-34
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,32,78
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,33,34
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,34,37
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,35,19
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,36,22
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,37,-64
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,38,-66
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,39,-51
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,40,-33
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,41,-21
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,42,30
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,43,-32
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,44,-14
