match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,1,period,90,,,,,,,,,,,3,2,FT
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,2,card,90,4,home,,,,,,,yellow,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,3,goal,90,3,away,525,Wood,,,,,,penalty,3,2,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,4,varDecision,90,,away,517,Anderson,,,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,5,injuryTime,90,,,,,,,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,6,goal,88,,home,,,,,,,,regular,3,1,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,7,substitution,88,,home,,,,,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,8,card,76,,away,515,Gibbs-White,,,,,yellow,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,9,substitution,75,,away,,,525,Wood,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,10,card,72,,away,,,,,,,yellow,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,11,substitution,67,,home,,,,,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,12,substitution,67,,home,,,,,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,13,substitution,66,,home,,,,,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,14,substitution,58,,home,,,,,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,15,card,55,,home,,,,,,,yellow,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,16,period,45,,,,,,,,,,,2,1,HT
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,17,injuryTime,45,,,,,,,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,18,substitution,28,,away,,,716,Savona,,,,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,19,goal,24,,home,,,,,,,,regular,2,1,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,20,goal,22,,away,669,Ndoye,,,,,,regular,1,1,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,21,goal,18,,home,,,,,,,,regular,1,0,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,22,card,1,,away,,,,,,,yellow,,,,
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,23,card,-5,,home,,,,,,,yellow,,,,
