id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
191,a,,,3.9,717,216.0,0,0.0,-1,1.0,11.6,34,11.0,38,4,2.7,202.0,74.0,0,130,3.2,103.0,37.0,0.8,9.7,0.0,556860,20485,1273455,21084,3.2,3.2,0.19,0.35,0.54,29.52,0.01,0.03,0.04,2.12,300.8,38.0,17.0,51.5,238.0,67.0,42.0,247.0,71.0,39.6,136.0,44.0,,,,14,,Maxime,Estève,Estève,,,1252,0,0,2,28,2,0,0,0,0,0,14,173,,,,0.0,0.14,2.01,1.01,10.57,14,133,43
126,a,,,4.9,304,189.0,0,0.0,-1,1.0,0.1,500,173.0,26,2,2.2,256.0,112.0,0,105,1.5,238.0,114.0,0.3,5.3,0.0,7814,195,10555,321,1.5,0.5,0.55,0.28,0.83,5.3,0.13,0.07,0.2,1.3,116.0,224.0,94.0,77.2,181.0,123.0,42.0,248.0,136.0,23.5,246.0,123.0,3.0,,,14,,Mathias,Jensen,Jensen,,,368,2,0,0,8,0,0,0,0,0,0,4,39,,,,0.0,0.0,1.96,0.98,9.54,10,13,16
161,u,0.0,0.0,5.4,173,108.0,0,0.0,-1,1.0,0.0,703,302.0,0,0,0.0,738.0,324.0,0,0,0.0,723.0,316.0,0.0,0.0,0.0,105,0,2891,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.0,324.0,0.0,737.0,324.0,0.0,733.0,323.0,0.0,738.0,324.0,,,,14,,Julio,Enciso Espínola,Enciso,has joined Strasbourg permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
225,a,100.0,100.0,5.6,128,14.0,0,0.0,1,-1.0,8.3,50,14.0,55,0,4.2,69.0,27.0,7,229,2.5,165.0,53.0,0.4,9.8,0.0,1050657,38163,778042,45907,2.5,2.5,0.5,1.66,2.16,14.1,0.05,0.18,0.23,1.51,234.0,104.0,45.0,255.6,34.0,4.0,56.0,219.0,58.0,54.7,68.0,16.0,2.0,2.0,,14,,Reece,James,James,,,841,1,4,3,10,0,0,0,2,0,0,9,92,,,,0.0,0.32,1.07,0.96,5.67,19,34,46
275,a,,,4.4,517,303.0,0,0.0,-1,1.0,0.0,591,225.0,0,0,0.0,605.0,227.0,0,0,0.0,548.0,191.0,0.0,0.0,0.0,3967,48,5259,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,222.0,0.0,590.0,222.0,0.0,570.0,218.0,0.0,600.0,223.0,,,,14,,Naouirou,Ahamada,Ahamada,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
667,a,100.0,100.0,4.3,582,142.0,0,0.0,-2,2.0,0.1,559,200.0,0,0,0.0,578.0,228.0,0,0,0.0,513.0,210.0,0.0,0.0,0.0,1687,39,10877,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,228.0,0.0,563.0,228.0,0.0,539.0,220.0,0.0,574.0,228.0,,,,14,,Adam,Aznou,Aznou,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
339,a,,,4.2,612,38.0,0,0.0,-3,3.0,0.4,282,36.0,0,0,0.0,569.0,79.0,0,0,0.0,497.0,74.0,0.0,0.0,0.0,8901,460,53381,733,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,79.0,0.0,550.0,67.0,0.0,521.0,53.0,0.0,563.0,79.0,,,,14,,Illan,Meslier,Meslier,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
376,a,100.0,100.0,4.9,296,48.0,0,0.0,-1,1.0,0.2,366,135.0,20,5,3.3,128.0,50.0,2,66,4.2,69.0,28.0,0.9,4.1,0.0,15975,1732,13230,714,4.7,4.7,0.18,0.45,0.63,1.08,0.08,0.21,0.29,0.49,47.2,328.0,120.0,34.7,281.0,87.0,18.0,310.0,100.0,9.9,343.0,113.0,,,,14,,Joe,Gomez,Gomez,,,197,0,1,2,1,0,0,0,1,0,0,2,16,,,,0.0,0.91,0.46,0.91,6.85,0,15,7
408,a,,,5.6,126,13.0,0,0.0,1,-1.0,5.1,76,25.0,53,0,3.8,91.0,35.0,1,219,3.5,95.0,34.0,0.6,9.5,0.0,472441,8381,355644,31457,4.0,4.0,0.24,0.34,0.58,14.23,0.02,0.03,0.05,1.09,292.8,50.0,23.0,58.2,224.0,61.0,32.0,275.0,85.0,38.4,144.0,46.0,,,,14,,Rúben,dos Santos Gato Alves Dias,Rúben,,,1175,1,0,5,15,0,0,0,0,0,0,13,114,,,,0.0,0.38,1.15,1.0,6.89,7,83,37
424,a,,,5.2,220,136.0,0,0.0,-3,3.0,0.2,351,121.0,18,0,2.0,284.0,130.0,0,82,0.0,709.0,306.0,0.0,3.5,0.0,81009,183,88598,1051,0.5,0.5,0.4,1.15,1.55,5.1,0.08,0.22,0.3,0.99,69.8,293.0,133.0,154.3,83.0,62.0,87.0,152.0,91.0,31.2,194.0,99.0,,,,14,,Oscar,Bobb,Bobb,,,464,0,1,2,5,0,0,0,1,0,0,5,29,,,,0.0,0.39,0.97,0.97,5.62,8,3,18
