match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
25-26-prem-afc-bournemouth-vs-everton,6,0,0.026,0.0,0.026
25-26-prem-afc-bournemouth-vs-everton,7,0,0.029,0.0,0.055
25-26-prem-afc-bournemouth-vs-everton,13,0,0.174,0.0,0.229
25-26-prem-afc-bournemouth-vs-everton,19,0,0.034,0.0,0.264
25-26-prem-afc-bournemouth-vs-everton,23,0.121,0,0.121,0.264
25-26-prem-afc-bournemouth-vs-everton,43,0,0.36,0.121,0.624
25-26-prem-afc-bournemouth-vs-everton,45,0,0.01,0.121,0.634
25-26-prem-afc-bournemouth-vs-everton,47,0,0.016,0.121,0.65
25-26-prem-afc-bournemouth-vs-everton,56,0,0.183,0.121,0.832
25-26-prem-afc-bournemouth-vs-everton,62,0.119,0.148,0.24,0.98
25-26-prem-afc-bournemouth-vs-everton,65,0.151,0,0.391,0.98
25-26-prem-afc-bournemouth-vs-everton,66,0,0.181,0.391,1.161
25-26-prem-afc-bournemouth-vs-everton,69,0,0.11,0.391,1.271
25-26-prem-afc-bournemouth-vs-everton,78,0,0.065,0.391,1.336
25-26-prem-afc-bournemouth-vs-everton,83,0,0.103,0.391,1.439
25-26-prem-afc-bournemouth-vs-everton,84,0.088,0,0.479,1.439
25-26-prem-afc-bournemouth-vs-everton,90,0.024,0,0.503,1.439
25-26-prem-arsenal-vs-brentford,10,0.025,0,0.025,0.0
25-26-prem-arsenal-vs-brentford,11,0.195,0,0.219,0.0
25-26-prem-arsenal-vs-brentford,17,0.082,0,0.302,0.0
25-26-prem-arsenal-vs-brentford,20,0,0.043,0.302,0.043
25-26-prem-arsenal-vs-brentford,21,0,0.18,0.302,0.222
25-26-prem-arsenal-vs-brentford,27,0.093,0,0.395,0.222
25-26-prem-arsenal-vs-brentford,33,0.032,0,0.427,0.222
25-26-prem-arsenal-vs-brentford,37,0.089,0,0.515,0.222
25-26-prem-arsenal-vs-brentford,40,0.063,0,0.579,0.222
25-26-prem-arsenal-vs-brentford,50,0,0.013,0.579,0.236
25-26-prem-arsenal-vs-brentford,66,0.063,0,0.641,0.236
25-26-prem-arsenal-vs-brentford,69,0.435,0,1.077,0.236
25-26-prem-arsenal-vs-brentford,80,0.02,0,1.097,0.236
25-26-prem-arsenal-vs-brentford,89,0.489,0,1.586,0.236
25-26-prem-arsenal-vs-brentford,90,0.237,0.072,1.823,0.308
25-26-prem-brighton-hove-albion-vs-aston-villa,9,0.939,0,0.939,0.0
25-26-prem-brighton-hove-albion-vs-aston-villa,13,0,0.067,0.939,0.067
25-26-prem-brighton-hove-albion-vs-aston-villa,14,0,0.066,0.939,0.133
25-26-prem-brighton-hove-albion-vs-aston-villa,27,0.065,0,1.003,0.133
25-26-prem-brighton-hove-albion-vs-aston-villa,28,0,0.076,1.003,0.209
