id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
1,a,,,5.9,93,1.0,0,0.0,4,-4.0,32.5,9,2.0,58,3,4.5,54.0,4.0,3,228,2.0,188.0,17.0,0.3,9.8,0.0,2457533,61662,1030351,18107,3.0,3.0,0.0,0.04,0.04,7.03,0.0,0.0,0.0,0.54,186.4,126.0,16.0,10.2,359.0,3.0,0.0,742.0,87.0,19.7,259.0,16.0,,,,13,,David,Raya Martín,Raya,,,1170,0,0,7,7,0,0,0,1,0,20,13,94,,,,1.54,0.54,0.54,1.0,0.0,0,9,99
2,a,,,4.2,606,37.0,0,0.0,-3,3.0,0.4,254,34.0,0,0,0.0,564.0,77.0,0,0,0.0,489.0,71.0,0.0,0.0,0.0,8651,142,63380,584,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,77.0,0.0,546.0,65.0,0.0,515.0,51.0,0.0,559.0,77.0,,,,13,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
3,u,0.0,0.0,4.0,649,57.0,0,0.0,0,0.0,0.3,330,47.0,0,0,0.0,532.0,67.0,0,0,0.0,452.0,61.0,0.0,0.0,0.0,5545,0,42231,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,67.0,0.0,513.0,55.0,0.0,481.0,41.0,0.0,526.0,67.0,,,,13,,Karl,Hein,Hein,Has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
4,a,,,3.9,734,86.0,-1,1.0,-1,1.0,0.2,359,53.0,0,0,0.0,497.0,49.0,0,0,0.0,415.0,42.0,0.0,0.0,0.0,16872,608,18377,357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,49.0,0.0,476.0,35.0,0.0,444.0,21.0,0.0,491.0,49.0,,,,13,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
6,d,75.0,100.0,6.0,89,6.0,0,0.0,0,0.0,12.6,33,11.0,41,0,3.7,102.0,39.0,1,190,1.0,267.0,88.0,0.2,6.8,0.0,985439,15628,1398696,45558,1.5,2.0,0.29,0.24,0.53,4.72,0.03,0.03,0.06,0.52,185.2,128.0,56.0,35.6,266.0,81.0,16.0,312.0,101.0,23.7,234.0,77.0,,,,13,,William,Saliba,Saliba,Knock - 75% chance of playing,,814,0,0,5,4,0,0,0,0,0,0,10,93,,,,0.0,0.55,0.44,1.11,6.86,11,51,35
23,u,0.0,0.0,5.4,170,107.0,0,0.0,-1,1.0,0.0,655,271.0,0,0,0.0,733.0,321.0,0,0,0.0,719.0,313.0,0.0,0.0,0.0,933,0,4302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,321.0,0.0,732.0,321.0,0.0,728.0,320.0,0.0,733.0,321.0,,,,13,,Fábio,Ferreira Vieira,Fábio Vieira,has joined Hamburger on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
24,a,100.0,100.0,5.2,212,132.0,0,0.0,-3,3.0,0.1,413,138.0,2,0,1.0,423.0,201.0,0,7,0.0,703.0,302.0,0.0,0.4,0.0,4490,61,56720,172,1.0,1.0,0.05,0.0,0.05,0.05,0.32,0.0,0.32,0.32,6.4,415.0,193.0,0.1,425.0,206.0,7.0,351.0,182.0,1.4,421.0,197.0,,,,13,,Christian,Nørgaard,Nørgaard,,,14,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,25.71,0,2,2
33,a,,,4.3,551,29.0,0,0.0,-2,2.0,0.4,250,33.0,7,0,3.5,110.0,11.0,0,22,0.0,495.0,74.0,0.0,1.6,0.0,76098,97,97959,771,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,2.05,25.4,368.0,27.0,0.0,550.0,68.0,0.0,522.0,54.0,2.6,406.0,27.0,,,,13,,Marco,Bizot,M.Bizot,,,180,0,0,1,3,0,0,0,1,0,4,2,23,,,,2.0,0.5,1.5,1.0,0.0,0,4,19
34,u,0.0,0.0,4.0,648,56.0,0,0.0,0,0.0,0.1,439,70.0,0,0,0.0,531.0,66.0,0,0,0.0,451.0,60.0,0.0,0.0,0.0,0,0,14533,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,66.0,0.0,512.0,54.0,0.0,480.0,40.0,0.0,525.0,66.0,,,,13,,Joe,Gauci,Gauci,Has joined Port Vale on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
39,a,,,4.2,611,155.0,0,0.0,-3,3.0,0.4,255,93.0,7,0,0.9,439.0,146.0,0,38,0.3,318.0,107.0,0.1,1.7,0.0,22264,312,72393,659,0.3,0.3,0.25,0.21,0.46,4.1,0.11,0.09,0.2,1.72,57.4,298.0,111.0,79.7,166.0,38.0,29.0,272.0,82.0,16.7,278.0,93.0,,,,13,,Ian,Maatsen,Maatsen,,,214,0,0,0,4,0,0,0,1,0,0,1,34,,,,0.0,0.0,1.68,0.42,9.25,7,15,14
40,i,0.0,0.0,4.3,559,129.0,-1,1.0,-2,2.0,0.7,209,77.0,24,0,3.4,124.0,46.0,1,87,0.0,500.0,205.0,0.0,5.6,0.0,122287,20,169918,1911,0.0,0.0,0.33,0.09,0.42,8.78,0.06,0.02,0.08,1.59,120.2,209.0,83.0,44.6,246.0,72.0,25.0,283.0,89.0,19.0,262.0,87.0,,,,13,,Tyrone,Mings,Mings,Hamstring injury - Expected back 23 Nov,,497,0,0,2,6,0,0,0,0,0,0,6,57,,,,0.0,0.36,1.09,1.09,7.42,2,39,16
54,a,,,5.4,155,97.0,0,0.0,-1,1.0,0.7,215,74.0,40,9,3.1,160.0,69.0,1,179,4.3,69.0,30.0,0.8,7.4,0.0,81221,3405,92059,1618,4.3,4.3,1.01,1.36,2.37,13.99,0.09,0.12,0.21,1.27,172.8,139.0,53.0,274.6,23.0,23.0,83.0,148.0,92.0,53.3,54.0,35.0,6.0,6.0,,13,,John,McGinn,McGinn,,,994,1,1,6,9,0,0,0,2,0,0,13,87,,,,0.0,0.54,0.81,1.18,7.88,18,20,49
56,u,0.0,0.0,5.0,270,165.0,0,0.0,0,0.0,0.0,755,336.0,0,0,0.0,720.0,313.0,0,0,0.0,696.0,298.0,0.0,0.0,0.0,0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,313.0,0.0,718.0,313.0,0.0,710.0,310.0,0.0,720.0,313.0,,,,13,,Enzo,Barrenechea,Barrenechea,Season-long loan to Benfica,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
60,a,,,4.5,468,284.0,0,0.0,0,0.0,0.3,302,103.0,0,0,0.0,674.0,278.0,0,0,0.0,622.0,247.0,0.0,0.0,0.0,31046,370,36650,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,277.0,0.0,662.0,276.0,0.0,648.0,272.0,0.0,671.0,277.0,,,,13,,Ben,Broggio,Broggio,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
189,u,0.0,0.0,4.0,646,173.0,0,0.0,0,0.0,0.0,681,232.0,0,0,0.0,529.0,200.0,0,0,0.0,449.0,172.0,0.0,0.0,0.0,0,0,2200,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,201.0,0.0,510.0,200.0,0.0,478.0,190.0,0.0,523.0,201.0,,,,13,,Owen,Dodgson,Dodgson,Has joined Stockport County on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
190,a,,,4.0,655,177.0,0,0.0,0,0.0,1.0,182,70.0,20,0,2.9,179.0,64.0,1,47,0.0,457.0,175.0,0.0,5.0,0.0,210624,178,142274,3065,0.0,0.0,0.15,0.16,0.31,11.29,0.03,0.03,0.06,1.91,130.2,198.0,80.0,26.4,297.0,97.0,61.0,191.0,43.0,21.7,246.0,79.0,,,,13,,Hjalmar,Ekdal,Ekdal,,,533,0,0,1,12,0,0,0,0,0,0,6,74,,,,0.0,0.17,2.03,1.01,10.13,8,52,14
191,a,,,3.9,716,218.0,0,0.0,-1,1.0,11.6,34,12.0,34,3,2.6,214.0,77.0,0,108,3.0,117.0,41.0,0.8,8.7,0.0,523374,14384,1242426,12335,3.0,3.0,0.19,0.34,0.53,28.93,0.01,0.03,0.04,2.24,263.6,53.0,25.0,40.0,259.0,79.0,38.0,246.0,69.0,34.3,152.0,49.0,,,,13,,Maxime,Estève,Estève,,,1162,0,0,2,27,2,0,0,0,0,0,13,155,,,,0.0,0.15,2.09,1.01,9.99,14,115,34
192,a,,,4.0,659,180.0,0,0.0,0,0.0,1.0,180,68.0,40,3,3.1,151.0,55.0,0,152,1.7,200.0,60.0,0.4,10.0,0.0,130422,4023,74618,2341,1.7,1.7,0.19,1.41,1.6,27.46,0.01,0.11,0.12,2.14,281.4,40.0,16.0,209.0,49.0,9.0,45.0,228.0,61.0,53.6,52.0,10.0,2.0,,,13,,Quilindschy,Hartman,Hartman,,,1157,0,4,2,24,0,0,0,1,0,0,13,114,,,,0.0,0.16,1.87,1.01,7.31,28,66,40
