match_id,match_url,player_id,minutes_played,goals,assists,total_shots,xg,xa,xgot,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,tackles_won_percent,tackles,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,successful_dribbles_percent,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,high_claim,gk_accurate_long_balls,gk_accurate_passes,offsides
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,323,90.0,0.0,0.0,1.0,0.03,0.07,0.0,0.0,1.0,,0.0,66.0,42.0,89.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,7.0,3.0,5.0,63.0,2.0,100.0,2.0,1.0,100.0,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,337,27.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,30.0,18.0,90.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,100.0,1.0,33.0,0.0,0.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,23,90.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.0,,2.0,36.0,20.0,80.0,0.0,2.0,0.0,0.0,2.0,67.0,1.0,50.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,71.0,0.0,0.0,2.0,1.0,100.0,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,15,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,40.0,23.0,70.0,0.0,3.0,0.0,,11.0,52.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,,1.0,0.0,,2.0,2.0,1.81,0.19,0.0,1.0,11.0,23.0,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,4,90.0,0.0,0.0,2.0,0.17,0.47,0.0,0.0,0.0,,7.0,42.0,18.0,75.0,2.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,9.0,1.0,14.0,2.0,40.0,1.0,1.0,0.0,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,597,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,13.0,7.0,78.0,0.0,2.0,0.0,,0.0,,1.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,325,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,44.0,23.0,59.0,0.0,6.0,0.0,,7.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,,0.0,0.0,100.0,1.0,2.0,1.74,0.26,0.0,0.0,7.0,23.0,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,336,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,10.0,83.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,311,90.0,0.0,0.0,2.0,0.05,0.32,0.0,0.0,0.0,,0.0,66.0,34.0,71.0,1.0,8.0,3.0,43.0,4.0,29.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,324,89.0,0.0,0.0,1.0,0.05,0.01,0.0,0.0,0.0,,3.0,59.0,41.0,98.0,0.0,4.0,0.0,,0.0,0.0,2.0,67.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,6.0,4.0,50.0,0.0,0.0,1.0,0.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,335,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,16.0,73.0,0.0,1.0,0.0,0.0,2.0,50.0,1.0,100.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,50.0,1.0,50.0,1.0,0.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,329,63.0,0.0,0.0,1.0,0.08,0.04,0.18,1.0,0.0,,3.0,27.0,16.0,80.0,1.0,2.0,0.0,,0.0,0.0,1.0,100.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,2.0,40.0,0.0,0.0,1.0,2.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,16.0,9.0,90.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,100.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,0.0,0.0,1.0,1.0,,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,2,5.0,0.0,0.0,2.0,0.1,0.0,0.16,1.0,1.0,,4.0,7.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,33.0,0.0,0.0,0.0,1.0,50.0,,,,,,,,,0.0
24-25-prem-arsenal-vs-liverpool,/matches/liverpool-vs-arsenal/2tmaz7#4506403,12,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,,,,,,,,,,0.0
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,99,90.0,2.0,0.0,4.0,0.91,0.38,1.3,3.0,1.0,0.0,2.0,56.0,27.0,69.0,1.0,11.0,1.0,20.0,3.0,75.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,25.0,1.0,33.0,0.0,2.0,50.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,110,90.0,2.0,0.0,4.0,1.43,0.02,1.19,3.0,0.0,1.0,4.0,29.0,13.0,87.0,0.0,3.0,0.0,,1.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,50.0,1.0,33.0,1.0,1.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,272,73.0,1.0,1.0,1.0,0.27,0.07,0.69,1.0,0.0,0.0,3.0,25.0,9.0,60.0,2.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0,25.0,2.0,40.0,1.0,2.0,0.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,98,81.0,0.0,0.0,2.0,0.35,0.5,0.0,0.0,3.0,0.0,5.0,33.0,16.0,100.0,1.0,1.0,1.0,33.0,0.0,,1.0,50.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,70.0,0.0,0.0,2.0,0.0,50.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,89,77.0,0.0,1.0,2.0,0.33,0.32,0.29,1.0,0.0,1.0,2.0,45.0,25.0,81.0,4.0,5.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,33.0,0.0,0.0,1.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,611,73.0,1.0,0.0,3.0,0.64,0.02,0.63,2.0,0.0,1.0,3.0,25.0,11.0,79.0,0.0,3.0,0.0,,0.0,0.0,1.0,100.0,1.0,0.0,6.0,1.0,2.0,2.0,0.0,3.0,3.0,1.0,33.0,2.0,67.0,0.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,268,17.0,1.0,0.0,2.0,0.16,0.0,0.61,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,67.0,0.0,1.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,105,90.0,0.0,1.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,1.0,79.0,54.0,86.0,5.0,12.0,2.0,40.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,50.0,1.0,50.0,0.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,265,73.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,3.0,33.0,16.0,80.0,2.0,2.0,1.0,20.0,0.0,,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,67.0,0.0,0.0,1.0,1.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,94,90.0,0.0,1.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,3.0,62.0,37.0,84.0,2.0,5.0,0.0,0.0,1.0,33.0,2.0,100.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,40.0,1.0,100.0,0.0,1.0,0.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,104,90.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,112.0,84.0,90.0,3.0,4.0,0.0,0.0,4.0,57.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,4.0,0.0,5.0,2.0,0.0,,5.0,71.0,0.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,88,90.0,0.0,0.0,2.0,0.49,0.01,0.0,0.0,0.0,1.0,4.0,106.0,83.0,90.0,0.0,6.0,0.0,,4.0,67.0,1.0,100.0,1.0,0.0,10.0,0.0,4.0,2.0,0.0,8.0,4.0,3.0,60.0,5.0,71.0,2.0,1.0,0.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,264,55.0,0.0,0.0,1.0,0.06,0.01,0.0,0.0,0.0,0.0,2.0,26.0,7.0,64.0,0.0,2.0,0.0,0.0,1.0,50.0,3.0,100.0,3.0,2.0,5.0,0.0,1.0,1.0,1.0,4.0,5.0,4.0,67.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,267,90.0,0.0,1.0,3.0,0.16,0.16,0.0,0.0,0.0,0.0,1.0,55.0,25.0,83.0,2.0,3.0,2.0,33.0,2.0,100.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0,33.0,0.0,0.0,0.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,338,90.0,0.0,0.0,2.0,0.16,0.04,0.57,2.0,0.0,0.0,3.0,67.0,36.0,77.0,0.0,4.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,0.0,7.0,1.0,1.0,50.0,6.0,100.0,1.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,631,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,4.0,67.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,3.0,75.0,2.0,100.0,2.0,0.0,100.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,263,90.0,0.0,0.0,1.0,0.02,0.03,0.11,1.0,0.0,0.0,5.0,55.0,34.0,89.0,1.0,6.0,0.0,,3.0,75.0,1.0,100.0,1.0,2.0,3.0,1.0,11.0,7.0,0.0,3.0,3.0,1.0,100.0,2.0,40.0,0.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,101,78.0,0.0,0.0,3.0,0.29,0.01,0.0,0.0,0.0,1.0,2.0,52.0,28.0,82.0,0.0,2.0,0.0,,0.0,0.0,1.0,100.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,4.0,3.0,2.0,50.0,2.0,67.0,2.0,1.0,0.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,95,12.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,30.0,24.0,92.0,1.0,7.0,1.0,50.0,3.0,75.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,106,13.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0,3.0,100.0,0.0,0.0,100.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,619,89.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,46.0,23.0,77.0,0.0,3.0,0.0,0.0,2.0,50.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,67.0,0.0,0.0,1.0,1.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,359,90.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2.0,0.0,0.0,57.0,29.0,73.0,0.0,10.0,1.0,33.0,2.0,40.0,1.0,50.0,2.0,1.0,5.0,2.0,3.0,2.0,1.0,6.0,6.0,5.0,56.0,1.0,33.0,1.0,3.0,100.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,568,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,13.0,43.0,0.0,6.0,0.0,,5.0,24.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,6.0,4.0,3.35,0.65,1.0,2.0,5.0,13.0,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,632,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,284,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,33.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,91,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,40.0,82.0,0.0,7.0,0.0,,5.0,36.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,2.0,3.0,2.03,0.97,1.0,1.0,5.0,40.0,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,630,90.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,43.0,16.0,59.0,0.0,10.0,0.0,0.0,4.0,44.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,7.0,1.0,2.0,7.0,0.0,0.0,2.0,25.0,0.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,266,69.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,38.0,18.0,78.0,0.0,5.0,0.0,0.0,2.0,50.0,2.0,100.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,40.0,1.0,100.0,0.0,2.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,
24-25-prem-brentford-vs-ipswich-town,/matches/ipswich-town-vs-brentford/396dqp#4506405,314,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,33.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-brighton-hove-albion/2xaiyv#4506406,541,90.0,1.0,0.0,5.0,0.22,0.33,0.39,2.0,3.0,0.0,13.0,50.0,17.0,68.0,4.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,5.0,6.0,55.0,1.0,100.0,2.0,1.0,60.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-brighton-hove-albion/2xaiyv#4506406,544,90.0,0.0,1.0,1.0,0.23,0.02,0.0,0.0,2.0,1.0,1.0,70.0,53.0,91.0,1.0,11.0,0.0,,14.0,82.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,4.0,2.0,4.0,67.0,0.0,0.0,2.0,1.0,100.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-brighton-hove-albion/2xaiyv#4506406,533,90.0,1.0,0.0,1.0,0.06,0.01,0.18,1.0,4.0,0.0,1.0,71.0,45.0,92.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,55.0,0.0,0.0,0.0,1.0,57.0,,,,,,,,,
