gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,home_team_difficulty,away_team_difficulty,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_penalties_missed,away_penalties_missed,home_penalties_saved,away_penalties_saved,home_own_goals,away_own_goals,home_bonus_points,away_bonus_points
5,2024-09-21T16:30:00,31,1741.47,0.0,0.0,1,1778.97,,,True,24-25-prem-crystal-palace-vs-manchester-united,/matches/crystal-palace-vs-manchester-united/3c42bz#4506305,33.0,67.0,1.01,1.01,9.0,9.0,4.0,4.0,3.0,3.0,3.0,3.0,221.0,221.0,71.0,71.0,7.0,7.0,4.0,4.0,0.96,0.96,0.05,0.05,1.01,1.01,0.52,0.52,3.0,3.0,2.0,2.0,0.0,0.0,7.0,7.0,2.0,2.0,313.0,313.0,133.0,133.0,88.0,88.0,24.0,24.0,38.0,38.0,6.0,6.0,43.0,43.0,9.0,9.0,16.0,16.0,1.0,1.0,3.0,3.0,0.0,0.0,10.0,10.0,45.0,45.0,13.0,13.0,3.0,3.0,30.0,30.0,7.0,7.0,50.0,50.0,37.0,37.0,58.0,58.0,13.0,13.0,42.0,42.0,4.0,4.0,40.0,40.0,4506305,True,True,,,,,,,,
5,2024-09-22T15:30:00,43,2060.82,2.0,2.0,3,1959.8,,,True,24-25-prem-manchester-city-vs-arsenal,/matches/manchester-city-vs-arsenal/2rhvvi#4506309,77.0,23.0,2.18,2.18,33.0,33.0,11.0,11.0,5.0,5.0,3.0,3.0,644.0,644.0,91.0,91.0,7.0,7.0,8.0,8.0,1.58,1.58,0.6,0.6,2.18,2.18,2.22,2.22,9.0,9.0,13.0,13.0,1.0,1.0,15.0,15.0,18.0,18.0,705.0,705.0,138.0,138.0,506.0,506.0,21.0,21.0,50.0,50.0,6.0,6.0,25.0,25.0,20.0,20.0,55.0,55.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,50.0,50.0,3.0,3.0,0.0,0.0,9.0,9.0,1.0,1.0,46.0,46.0,30.0,30.0,55.0,55.0,16.0,16.0,57.0,57.0,10.0,10.0,53.0,53.0,4506309,True,True,,,,,,,,
5,2024-09-22T13:00:00,36,1742.92,2.0,2.0,17,1674.19,,,True,24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,70.0,30.0,1.0,1.0,14.0,14.0,3.0,3.0,2.0,2.0,1.0,1.0,475.0,475.0,88.0,88.0,12.0,12.0,9.0,9.0,0.73,0.73,0.28,0.28,1.0,1.0,1.09,1.09,4.0,4.0,7.0,7.0,0.0,0.0,8.0,8.0,6.0,6.0,542.0,542.0,187.0,187.0,288.0,288.0,17.0,17.0,53.0,53.0,9.0,9.0,21.0,21.0,25.0,25.0,31.0,31.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,42.0,42.0,7.0,7.0,1.0,1.0,9.0,9.0,2.0,2.0,49.0,49.0,31.0,31.0,47.0,47.0,18.0,18.0,64.0,64.0,10.0,10.0,59.0,59.0,4506304,True,True,,,,,,,,
5,2024-09-21T11:30:00,21,1735.19,0.0,3.0,8,1825.51,,,True,24-25-prem-west-ham-united-vs-chelsea,/matches/chelsea-vs-west-ham-united/2f5ck5#4506312,53.0,47.0,0.85,0.85,15.0,15.0,7.0,7.0,0.0,0.0,0.0,0.0,444.0,444.0,89.0,89.0,17.0,17.0,6.0,6.0,0.65,0.65,0.2,0.2,0.85,0.85,0.82,0.82,3.0,3.0,5.0,5.0,0.0,0.0,8.0,8.0,7.0,7.0,498.0,498.0,212.0,212.0,232.0,232.0,20.0,20.0,57.0,57.0,6.0,6.0,21.0,21.0,9.0,9.0,36.0,36.0,2.0,2.0,5.0,5.0,0.0,0.0,6.0,6.0,38.0,38.0,8.0,8.0,3.0,3.0,10.0,10.0,2.0,2.0,43.0,43.0,33.0,33.0,44.0,44.0,10.0,10.0,50.0,50.0,9.0,9.0,45.0,45.0,4506312,True,True,,,,,,,,
5,2024-09-21T14:00:00,6,1789.86,3.0,1.0,94,1723.86,,,True,24-25-prem-tottenham-hotspur-vs-brentford,/matches/tottenham-hotspur-vs-brentford/2u5c8b#4506311,48.0,52.0,3.52,3.52,23.0,23.0,10.0,10.0,7.0,7.0,5.0,5.0,355.0,355.0,82.0,82.0,11.0,11.0,9.0,9.0,3.41,3.41,0.11,0.11,3.52,3.52,1.98,1.98,3.0,3.0,10.0,10.0,0.0,0.0,19.0,19.0,4.0,4.0,434.0,434.0,132.0,132.0,223.0,223.0,20.0,20.0,65.0,65.0,4.0,4.0,17.0,17.0,18.0,18.0,61.0,61.0,1.0,1.0,3.0,3.0,0.0,0.0,11.0,11.0,61.0,61.0,17.0,17.0,0.0,0.0,20.0,20.0,5.0,5.0,50.0,50.0,37.0,37.0,45.0,45.0,13.0,13.0,65.0,65.0,11.0,11.0,50.0,50.0,4506311,True,True,,,,,,,,
5,2024-09-21T14:00:00,20,1580.25,1.0,1.0,40,1577.66,,,True,24-25-prem-southampton-vs-ipswich-town,/matches/southampton-vs-ipswich-town/2sg232#4506310,54.0,46.0,2.49,2.49,11.0,11.0,3.0,3.0,4.0,4.0,3.0,3.0,428.0,428.0,87.0,87.0,16.0,16.0,2.0,2.0,2.38,2.38,0.11,0.11,2.49,2.49,1.23,1.23,5.0,5.0,3.0,3.0,1.0,1.0,9.0,9.0,2.0,2.0,492.0,492.0,280.0,280.0,148.0,148.0,15.0,15.0,42.0,42.0,0.0,0.0,0.0,0.0,10.0,10.0,23.0,23.0,3.0,3.0,4.0,4.0,0.0,0.0,7.0,7.0,44.0,44.0,15.0,15.0,3.0,3.0,33.0,33.0,5.0,5.0,50.0,50.0,41.0,41.0,50.0,50.0,9.0,9.0,33.0,33.0,10.0,10.0,67.0,67.0,4506310,True,True,,,,,,,,
5,2024-09-21T14:00:00,13,1644.27,1.0,1.0,11,1673.26,,,True,24-25-prem-leicester-city-vs-everton,/matches/leicester-city-vs-everton/2coib1#4506307,58.0,42.0,0.66,0.66,12.0,12.0,2.0,2.0,2.0,2.0,1.0,1.0,389.0,389.0,85.0,85.0,11.0,11.0,6.0,6.0,0.28,0.28,0.38,0.38,0.66,0.66,0.97,0.97,7.0,7.0,3.0,3.0,0.0,0.0,10.0,10.0,2.0,2.0,460.0,460.0,204.0,204.0,185.0,185.0,25.0,25.0,58.0,58.0,8.0,8.0,28.0,28.0,25.0,25.0,29.0,29.0,2.0,2.0,1.0,1.0,0.0,0.0,17.0,17.0,71.0,71.0,4.0,4.0,6.0,6.0,13.0,13.0,4.0,4.0,61.0,61.0,44.0,44.0,55.0,55.0,17.0,17.0,59.0,59.0,8.0,8.0,47.0,47.0,4506307,True,True,,,,,,,,
5,2024-09-21T14:00:00,54,1717.25,3.0,1.0,4,1819.34,,,True,24-25-prem-fulham-vs-newcastle-united,/matches/fulham-vs-newcastle-united/3crcfp#4506306,39.0,61.0,2.29,2.29,22.0,22.0,11.0,11.0,5.0,5.0,3.0,3.0,283.0,283.0,82.0,82.0,16.0,16.0,6.0,6.0,1.85,1.85,0.45,0.45,2.29,2.29,3.17,3.17,9.0,9.0,2.0,2.0,1.0,1.0,18.0,18.0,4.0,4.0,344.0,344.0,111.0,111.0,172.0,172.0,12.0,12.0,29.0,29.0,7.0,7.0,41.0,41.0,14.0,14.0,38.0,38.0,1.0,1.0,6.0,6.0,0.0,0.0,9.0,9.0,47.0,47.0,6.0,6.0,3.0,3.0,21.0,21.0,4.0,4.0,37.0,37.0,31.0,31.0,50.0,50.0,6.0,6.0,27.0,27.0,4.0,4.0,36.0,36.0,4506306,True,True,,,,,,,,
5,2024-09-21T14:00:00,14,1918.99,3.0,0.0,91,1700.78,,,True,24-25-prem-liverpool-vs-afc-bournemouth,/matches/liverpool-vs-afc-bournemouth/2he69q#4506308,59.0,41.0,2.06,2.06,19.0,19.0,13.0,13.0,4.0,4.0,2.0,2.0,519.0,519.0,89.0,89.0,10.0,10.0,3.0,3.0,2.03,2.03,0.03,0.03,2.06,2.06,3.84,3.84,3.0,3.0,3.0,3.0,1.0,1.0,14.0,14.0,5.0,5.0,584.0,584.0,299.0,299.0,220.0,220.0,24.0,24.0,59.0,59.0,2.0,2.0,25.0,25.0,19.0,19.0,33.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,14.0,70.0,70.0,6.0,6.0,4.0,4.0,21.0,21.0,7.0,7.0,56.0,56.0,47.0,47.0,54.0,54.0,9.0,9.0,60.0,60.0,16.0,16.0,76.0,76.0,4506308,True,True,,,,,,,,
5,2024-09-21T14:00:00,7,1794.24,3.0,1.0,39,1663.8,,,True,24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,53.0,47.0,1.73,1.73,9.0,9.0,4.0,4.0,5.0,5.0,2.0,2.0,393.0,393.0,88.0,88.0,11.0,11.0,6.0,6.0,1.21,1.21,0.52,0.52,1.73,1.73,1.76,1.76,2.0,2.0,3.0,3.0,0.0,0.0,6.0,6.0,3.0,3.0,447.0,447.0,153.0,153.0,240.0,240.0,8.0,8.0,38.0,38.0,4.0,4.0,24.0,24.0,11.0,11.0,31.0,31.0,1.0,1.0,3.0,3.0,0.0,0.0,10.0,10.0,67.0,67.0,5.0,5.0,5.0,5.0,15.0,15.0,3.0,3.0,46.0,46.0,39.0,39.0,49.0,49.0,7.0,7.0,41.0,41.0,9.0,9.0,45.0,45.0,4506303,True,True,,,,,,,,
