match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-efl-cup-bradford-city-vs-newcastle-united,away,481,A.Murphy,10,D,43.7,70.9
25-26-efl-cup-bradford-city-vs-newcastle-united,away,487,Barnes,20,F,70.9,79.8
25-26-efl-cup-bradford-city-vs-newcastle-united,away,674,Ramsdale,45,G,13.5,49.6
25-26-efl-cup-bradford-city-vs-newcastle-united,away,714,Woltemade,21,F,66.9,44.8
25-26-efl-cup-bradford-city-vs-newcastle-united,away,477,Livramento,38,D,52.8,83.8
25-26-efl-cup-bradford-city-vs-newcastle-united,away,475,Botman,109,D,34.7,70.3
25-26-efl-cup-bradford-city-vs-newcastle-united,away,479,Krafth,77,D,53.3,16.4
25-26-efl-cup-bradford-city-vs-newcastle-united,away,485,Gordon,82,F,64.9,70.9
25-26-efl-cup-bradford-city-vs-newcastle-united,away,497,L.Miley,136,M,51.0,46.3
25-26-efl-cup-bradford-city-vs-newcastle-united,away,500,Osula,46,F,66.6,36.8
25-26-efl-cup-bradford-city-vs-newcastle-united,away,,B. Guimarães,123,M,60.7,38.1
25-26-efl-cup-bradford-city-vs-newcastle-united,away,,Joelinton,96,M,59.9,63.2
25-26-efl-cup-bradford-city-vs-newcastle-united,away,478,Trippier,53,D,57.2,16.0
25-26-efl-cup-bradford-city-vs-newcastle-united,away,473,Hall,93,D,48.0,86.0
25-26-efl-cup-bradford-city-vs-newcastle-united,away,486,Elanga,68,F,72.3,22.3
25-26-efl-cup-bradford-city-vs-newcastle-united,away,684,Thiaw,91,D,34.7,35.4
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,T. McIntyre,9,D,23.3,42.7
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,T. Wright,9,F,48.3,78.3
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,J. Neufville,24,M,48.6,11.2
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,N. Byrne,27,D,27.5,25.0
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,S. Walker,49,G,7.0,45.9
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,S. Humphrys,29,F,60.7,38.1
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,C. Kelly,24,D,27.8,69.1
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,M. Pennington,40,D,25.5,45.0
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,B. Pointon,45,F,51.6,67.1
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,M. Power,50,M,44.8,52.0
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,N. Powell,27,M,47.4,34.6
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,B. Halliday,39,M,42.9,24.0
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,A. Sarcevic,16,F,65.0,28.8
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,A. Cook,15,F,65.3,41.7
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,T. Leigh,52,M,42.4,58.6
25-26-efl-cup-bradford-city-vs-newcastle-united,home,,I. Touray,55,M,44.4,79.6
25-26-efl-cup-brighton-hove-albion-vs-barnsley,away,,A. Phillips,19,M,67.1,46.5
25-26-efl-cup-brighton-hove-albion-vs-barnsley,away,,D. Keillor-Dunn,19,F,60.1,42.9
25-26-efl-cup-brighton-hove-albion-vs-barnsley,away,,C. Barratt,18,D,46.0,19.7
25-26-efl-cup-brighton-hove-albion-vs-barnsley,away,,J. Bland,24,M,45.5,36.4
25-26-efl-cup-brighton-hove-albion-vs-barnsley,away,,N. Ogbeta,27,D,44.6,79.7
25-26-efl-cup-brighton-hove-albion-vs-barnsley,away,,R. Cleary,39,M,64.9,84.2
25-26-efl-cup-brighton-hove-albion-vs-barnsley,away,,J. Earl,26,D,30.2,64.0
