match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-efl-cup-bradford-city-vs-newcastle-united,1,substitution,89,,away,475,Botman,481,A.Murphy,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,2,goal,87,,away,500,Osula,,,,,,regular,1,4,
25-26-efl-cup-bradford-city-vs-newcastle-united,3,substitution,80,,home,,,,,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,4,goal,79,,home,,,,,,,,regular,1,3,
25-26-efl-cup-bradford-city-vs-newcastle-united,5,goal,75,,away,,,,,,,,regular,0,3,
25-26-efl-cup-bradford-city-vs-newcastle-united,6,substitution,69,,away,485,Gordon,487,Barnes,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,7,substitution,69,,away,486,Elanga,714,Woltemade,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,8,substitution,62,,home,,,,,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,9,substitution,62,,home,,,,,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,10,substitution,61,,home,,,,,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,11,substitution,61,,away,473,Hall,477,Livramento,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,12,substitution,61,,away,479,Krafth,478,Trippier,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,13,substitution,46,,home,,,,,,,,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,14,card,41,,home,,,,,,,yellow,,,,
25-26-efl-cup-bradford-city-vs-newcastle-united,15,goal,19,,away,500,Osula,,,,,,regular,0,2,
25-26-efl-cup-bradford-city-vs-newcastle-united,16,goal,17,,away,,,,,,,,regular,0,1,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,1,goal,89,,home,166,Ayari,,,,,,regular,6,0,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,2,goal,87,,home,795,Howell,,,,,,regular,5,0,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,3,substitution,81,,away,,,,,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,4,substitution,75,,home,,,795,Howell,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,5,goal,68,,home,,,,,,,,regular,4,0,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,6,substitution,66,,away,,,,,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,7,substitution,65,,home,180,Tzimas,181,Kostoulas,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,8,substitution,65,,home,152,Veltman,151,Van Hecke,,,,,,,
25-26-efl-cup-brighton-hove-albion-vs-barnsley,9,card,63,,home,180,Tzimas,,,,,yellow,,,,
