match_id,minute,value
25-26-efl-cup-bradford-city-vs-newcastle-united,1,-3
25-26-efl-cup-bradford-city-vs-newcastle-united,2,31
25-26-efl-cup-bradford-city-vs-newcastle-united,3,8
25-26-efl-cup-bradford-city-vs-newcastle-united,4,-47
25-26-efl-cup-bradford-city-vs-newcastle-united,5,-39
25-26-efl-cup-bradford-city-vs-newcastle-united,6,-31
25-26-efl-cup-bradford-city-vs-newcastle-united,7,-36
25-26-efl-cup-bradford-city-vs-newcastle-united,8,-55
25-26-efl-cup-bradford-city-vs-newcastle-united,9,-46
25-26-efl-cup-bradford-city-vs-newcastle-united,10,-32
25-26-efl-cup-bradford-city-vs-newcastle-united,11,-24
25-26-efl-cup-bradford-city-vs-newcastle-united,12,-18
25-26-efl-cup-bradford-city-vs-newcastle-united,13,-19
25-26-efl-cup-bradford-city-vs-newcastle-united,14,11
25-26-efl-cup-bradford-city-vs-newcastle-united,15,-4
25-26-efl-cup-bradford-city-vs-newcastle-united,16,58
25-26-efl-cup-bradford-city-vs-newcastle-united,17,11
25-26-efl-cup-bradford-city-vs-newcastle-united,18,-17
25-26-efl-cup-bradford-city-vs-newcastle-united,19,-14
25-26-efl-cup-bradford-city-vs-newcastle-united,20,-39
25-26-efl-cup-bradford-city-vs-newcastle-united,21,-64
25-26-efl-cup-bradford-city-vs-newcastle-united,22,-61
25-26-efl-cup-bradford-city-vs-newcastle-united,23,-65
25-26-efl-cup-bradford-city-vs-newcastle-united,24,-41
25-26-efl-cup-bradford-city-vs-newcastle-united,25,-30
25-26-efl-cup-bradford-city-vs-newcastle-united,26,-83
25-26-efl-cup-bradford-city-vs-newcastle-united,27,-85
25-26-efl-cup-bradford-city-vs-newcastle-united,28,-67
25-26-efl-cup-bradford-city-vs-newcastle-united,29,-51
25-26-efl-cup-bradford-city-vs-newcastle-united,30,-50
25-26-efl-cup-bradford-city-vs-newcastle-united,31,-49
25-26-efl-cup-bradford-city-vs-newcastle-united,32,-82
25-26-efl-cup-bradford-city-vs-newcastle-united,33,-99
25-26-efl-cup-bradford-city-vs-newcastle-united,34,-84
25-26-efl-cup-bradford-city-vs-newcastle-united,35,-93
25-26-efl-cup-bradford-city-vs-newcastle-united,36,-53
25-26-efl-cup-bradford-city-vs-newcastle-united,37,-57
25-26-efl-cup-bradford-city-vs-newcastle-united,38,-36
25-26-efl-cup-bradford-city-vs-newcastle-united,39,-30
25-26-efl-cup-bradford-city-vs-newcastle-united,40,-15
25-26-efl-cup-bradford-city-vs-newcastle-united,41,-19
25-26-efl-cup-bradford-city-vs-newcastle-united,42,-33
25-26-efl-cup-bradford-city-vs-newcastle-united,43,-27
25-26-efl-cup-bradford-city-vs-newcastle-united,44,-41
25-26-efl-cup-bradford-city-vs-newcastle-united,45,-35
25-26-efl-cup-bradford-city-vs-newcastle-united,45.5,38
