match_id,minute,value
25-26-efl-cup-chelsea-vs-arsenal,1,-4
25-26-efl-cup-chelsea-vs-arsenal,2,-6
25-26-efl-cup-chelsea-vs-arsenal,3,-8
25-26-efl-cup-chelsea-vs-arsenal,4,-8
25-26-efl-cup-chelsea-vs-arsenal,5,-9
25-26-efl-cup-chelsea-vs-arsenal,6,-9
25-26-efl-cup-chelsea-vs-arsenal,7,8
25-26-efl-cup-chelsea-vs-arsenal,8,-9
25-26-efl-cup-chelsea-vs-arsenal,9,-8
25-26-efl-cup-chelsea-vs-arsenal,10,15
25-26-efl-cup-chelsea-vs-arsenal,11,23
25-26-efl-cup-chelsea-vs-arsenal,12,32
25-26-efl-cup-chelsea-vs-arsenal,13,23
25-26-efl-cup-chelsea-vs-arsenal,14,7
25-26-efl-cup-chelsea-vs-arsenal,15,-12
25-26-efl-cup-chelsea-vs-arsenal,16,-3
25-26-efl-cup-chelsea-vs-arsenal,17,-29
25-26-efl-cup-chelsea-vs-arsenal,18,-77
25-26-efl-cup-chelsea-vs-arsenal,19,-48
25-26-efl-cup-chelsea-vs-arsenal,20,-60
25-26-efl-cup-chelsea-vs-arsenal,21,-47
25-26-efl-cup-chelsea-vs-arsenal,22,-15
25-26-efl-cup-chelsea-vs-arsenal,23,12
25-26-efl-cup-chelsea-vs-arsenal,24,13
25-26-efl-cup-chelsea-vs-arsenal,25,18
25-26-efl-cup-chelsea-vs-arsenal,26,26
25-26-efl-cup-chelsea-vs-arsenal,27,64
25-26-efl-cup-chelsea-vs-arsenal,28,35
25-26-efl-cup-chelsea-vs-arsenal,29,23
25-26-efl-cup-chelsea-vs-arsenal,30,19
25-26-efl-cup-chelsea-vs-arsenal,31,7
25-26-efl-cup-chelsea-vs-arsenal,32,8
25-26-efl-cup-chelsea-vs-arsenal,33,-12
25-26-efl-cup-chelsea-vs-arsenal,34,-18
25-26-efl-cup-chelsea-vs-arsenal,35,-8
25-26-efl-cup-chelsea-vs-arsenal,36,-5
25-26-efl-cup-chelsea-vs-arsenal,37,4
25-26-efl-cup-chelsea-vs-arsenal,38,21
25-26-efl-cup-chelsea-vs-arsenal,39,30
25-26-efl-cup-chelsea-vs-arsenal,40,31
25-26-efl-cup-chelsea-vs-arsenal,41,22
25-26-efl-cup-chelsea-vs-arsenal,42,47
25-26-efl-cup-chelsea-vs-arsenal,43,30
25-26-efl-cup-chelsea-vs-arsenal,44,46
25-26-efl-cup-chelsea-vs-arsenal,45,36
25-26-efl-cup-chelsea-vs-arsenal,45.5,0
25-26-efl-cup-chelsea-vs-arsenal,46,-2
25-26-efl-cup-chelsea-vs-arsenal,47,21
25-26-efl-cup-chelsea-vs-arsenal,48,24
25-26-efl-cup-chelsea-vs-arsenal,49,12
25-26-efl-cup-chelsea-vs-arsenal,50,3
25-26-efl-cup-chelsea-vs-arsenal,51,-20
25-26-efl-cup-chelsea-vs-arsenal,52,-9
25-26-efl-cup-chelsea-vs-arsenal,53,-2
25-26-efl-cup-chelsea-vs-arsenal,54,-2
25-26-efl-cup-chelsea-vs-arsenal,55,20
25-26-efl-cup-chelsea-vs-arsenal,56,10
25-26-efl-cup-chelsea-vs-arsenal,57,-13
25-26-efl-cup-chelsea-vs-arsenal,58,-8
25-26-efl-cup-chelsea-vs-arsenal,59,-7
25-26-efl-cup-chelsea-vs-arsenal,60,-3
25-26-efl-cup-chelsea-vs-arsenal,61,4
25-26-efl-cup-chelsea-vs-arsenal,62,-8
25-26-efl-cup-chelsea-vs-arsenal,63,8
25-26-efl-cup-chelsea-vs-arsenal,64,2
25-26-efl-cup-chelsea-vs-arsenal,65,52
25-26-efl-cup-chelsea-vs-arsenal,66,30
25-26-efl-cup-chelsea-vs-arsenal,67,24
25-26-efl-cup-chelsea-vs-arsenal,68,13
25-26-efl-cup-chelsea-vs-arsenal,69,-10
25-26-efl-cup-chelsea-vs-arsenal,70,-10
25-26-efl-cup-chelsea-vs-arsenal,71,-19
25-26-efl-cup-chelsea-vs-arsenal,72,-23
25-26-efl-cup-chelsea-vs-arsenal,73,-28
25-26-efl-cup-chelsea-vs-arsenal,74,-13
25-26-efl-cup-chelsea-vs-arsenal,75,-2
25-26-efl-cup-chelsea-vs-arsenal,76,-6
25-26-efl-cup-chelsea-vs-arsenal,77,-11
25-26-efl-cup-chelsea-vs-arsenal,78,-3
25-26-efl-cup-chelsea-vs-arsenal,79,26
25-26-efl-cup-chelsea-vs-arsenal,80,11
25-26-efl-cup-chelsea-vs-arsenal,81,3
25-26-efl-cup-chelsea-vs-arsenal,82,33
25-26-efl-cup-chelsea-vs-arsenal,83,8
25-26-efl-cup-chelsea-vs-arsenal,84,9
25-26-efl-cup-chelsea-vs-arsenal,85,12
25-26-efl-cup-chelsea-vs-arsenal,86,10
25-26-efl-cup-chelsea-vs-arsenal,87,35
25-26-efl-cup-chelsea-vs-arsenal,88,27
25-26-efl-cup-chelsea-vs-arsenal,89,48
25-26-efl-cup-chelsea-vs-arsenal,90,36
25-26-efl-cup-chelsea-vs-arsenal,90.5,21
25-26-efl-cup-newcastle-united-vs-manchester-city,1,-3
25-26-efl-cup-newcastle-united-vs-manchester-city,2,3
25-26-efl-cup-newcastle-united-vs-manchester-city,3,-15
25-26-efl-cup-newcastle-united-vs-manchester-city,4,-15
25-26-efl-cup-newcastle-united-vs-manchester-city,5,-17
25-26-efl-cup-newcastle-united-vs-manchester-city,6,-13
25-26-efl-cup-newcastle-united-vs-manchester-city,7,-12
25-26-efl-cup-newcastle-united-vs-manchester-city,8,-51
25-26-efl-cup-newcastle-united-vs-manchester-city,9,-25
25-26-efl-cup-newcastle-united-vs-manchester-city,10,-25
25-26-efl-cup-newcastle-united-vs-manchester-city,11,-42
25-26-efl-cup-newcastle-united-vs-manchester-city,12,-63
25-26-efl-cup-newcastle-united-vs-manchester-city,13,-25
25-26-efl-cup-newcastle-united-vs-manchester-city,14,-9
25-26-efl-cup-newcastle-united-vs-manchester-city,15,-4
25-26-efl-cup-newcastle-united-vs-manchester-city,16,14
25-26-efl-cup-newcastle-united-vs-manchester-city,17,-14
25-26-efl-cup-newcastle-united-vs-manchester-city,18,-6
25-26-efl-cup-newcastle-united-vs-manchester-city,19,-35
25-26-efl-cup-newcastle-united-vs-manchester-city,20,-67
25-26-efl-cup-newcastle-united-vs-manchester-city,21,-40
25-26-efl-cup-newcastle-united-vs-manchester-city,22,23
25-26-efl-cup-newcastle-united-vs-manchester-city,23,35
25-26-efl-cup-newcastle-united-vs-manchester-city,24,48
25-26-efl-cup-newcastle-united-vs-manchester-city,25,33
25-26-efl-cup-newcastle-united-vs-manchester-city,26,11
25-26-efl-cup-newcastle-united-vs-manchester-city,27,-7
25-26-efl-cup-newcastle-united-vs-manchester-city,28,-9
25-26-efl-cup-newcastle-united-vs-manchester-city,29,-18
25-26-efl-cup-newcastle-united-vs-manchester-city,30,-11
25-26-efl-cup-newcastle-united-vs-manchester-city,31,-1
25-26-efl-cup-newcastle-united-vs-manchester-city,32,-6
25-26-efl-cup-newcastle-united-vs-manchester-city,33,-42
25-26-efl-cup-newcastle-united-vs-manchester-city,34,-30
25-26-efl-cup-newcastle-united-vs-manchester-city,35,-8
25-26-efl-cup-newcastle-united-vs-manchester-city,36,-29
25-26-efl-cup-newcastle-united-vs-manchester-city,37,-20
25-26-efl-cup-newcastle-united-vs-manchester-city,38,-63
25-26-efl-cup-newcastle-united-vs-manchester-city,39,-73
25-26-efl-cup-newcastle-united-vs-manchester-city,40,-62
25-26-efl-cup-newcastle-united-vs-manchester-city,41,-45
25-26-efl-cup-newcastle-united-vs-manchester-city,42,-61
25-26-efl-cup-newcastle-united-vs-manchester-city,43,-38
25-26-efl-cup-newcastle-united-vs-manchester-city,44,-29
25-26-efl-cup-newcastle-united-vs-manchester-city,45,-11
25-26-efl-cup-newcastle-united-vs-manchester-city,45.5,63
25-26-efl-cup-newcastle-united-vs-manchester-city,46,-8
25-26-efl-cup-newcastle-united-vs-manchester-city,47,27
25-26-efl-cup-newcastle-united-vs-manchester-city,48,4
25-26-efl-cup-newcastle-united-vs-manchester-city,49,-10
25-26-efl-cup-newcastle-united-vs-manchester-city,50,-11
25-26-efl-cup-newcastle-united-vs-manchester-city,51,-8
25-26-efl-cup-newcastle-united-vs-manchester-city,52,23
25-26-efl-cup-newcastle-united-vs-manchester-city,53,10
25-26-efl-cup-newcastle-united-vs-manchester-city,54,6
25-26-efl-cup-newcastle-united-vs-manchester-city,55,2
25-26-efl-cup-newcastle-united-vs-manchester-city,56,-8
25-26-efl-cup-newcastle-united-vs-manchester-city,57,-13
25-26-efl-cup-newcastle-united-vs-manchester-city,58,-25
25-26-efl-cup-newcastle-united-vs-manchester-city,59,-24
25-26-efl-cup-newcastle-united-vs-manchester-city,60,-46
25-26-efl-cup-newcastle-united-vs-manchester-city,61,-24
25-26-efl-cup-newcastle-united-vs-manchester-city,62,52
25-26-efl-cup-newcastle-united-vs-manchester-city,63,46
25-26-efl-cup-newcastle-united-vs-manchester-city,64,43
25-26-efl-cup-newcastle-united-vs-manchester-city,65,30
25-26-efl-cup-newcastle-united-vs-manchester-city,66,26
25-26-efl-cup-newcastle-united-vs-manchester-city,67,12
25-26-efl-cup-newcastle-united-vs-manchester-city,68,8
25-26-efl-cup-newcastle-united-vs-manchester-city,69,10
25-26-efl-cup-newcastle-united-vs-manchester-city,70,16
25-26-efl-cup-newcastle-united-vs-manchester-city,71,18
25-26-efl-cup-newcastle-united-vs-manchester-city,72,17
25-26-efl-cup-newcastle-united-vs-manchester-city,73,11
25-26-efl-cup-newcastle-united-vs-manchester-city,74,11
25-26-efl-cup-newcastle-united-vs-manchester-city,75,2
25-26-efl-cup-newcastle-united-vs-manchester-city,76,-2
25-26-efl-cup-newcastle-united-vs-manchester-city,77,-6
25-26-efl-cup-newcastle-united-vs-manchester-city,78,-18
25-26-efl-cup-newcastle-united-vs-manchester-city,79,-11
25-26-efl-cup-newcastle-united-vs-manchester-city,80,-35
25-26-efl-cup-newcastle-united-vs-manchester-city,81,-27
25-26-efl-cup-newcastle-united-vs-manchester-city,82,-16
25-26-efl-cup-newcastle-united-vs-manchester-city,83,-54
25-26-efl-cup-newcastle-united-vs-manchester-city,84,-58
25-26-efl-cup-newcastle-united-vs-manchester-city,85,-52
25-26-efl-cup-newcastle-united-vs-manchester-city,86,-36
25-26-efl-cup-newcastle-united-vs-manchester-city,87,-89
25-26-efl-cup-newcastle-united-vs-manchester-city,88,-96
25-26-efl-cup-newcastle-united-vs-manchester-city,89,-53
25-26-efl-cup-newcastle-united-vs-manchester-city,90,-7
25-26-efl-cup-newcastle-united-vs-manchester-city,90.5,16
