match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-efl-cup-chelsea-vs-arsenal,1,goal,90,,away,30,Havertz,,,,,,regular,0,1,
25-26-efl-cup-chelsea-vs-arsenal,2,substitution,87,,home,228,Gusto,233,Acheampong,,,,,,,
25-26-efl-cup-chelsea-vs-arsenal,3,substitution,75,,home,,,,,,,,,,,
25-26-efl-cup-chelsea-vs-arsenal,4,card,71,,home,,,,,,,yellow,,,,
25-26-efl-cup-chelsea-vs-arsenal,5,substitution,69,,away,18,Madueke,20,Trossard,,,,,,,
25-26-efl-cup-chelsea-vs-arsenal,6,substitution,69,,away,666,Gyökeres,30,Havertz,,,,,,,
25-26-efl-cup-chelsea-vs-arsenal,7,card,68,,home,228,Gusto,,,,,yellow,,,,
25-26-efl-cup-chelsea-vs-arsenal,8,substitution,60,,home,250,Delap,235,Palmer,,,,,,,
25-26-efl-cup-chelsea-vs-arsenal,9,substitution,60,,home,672,Hato,,,,,,,,,
25-26-efl-cup-chelsea-vs-arsenal,10,card,56,,home,250,Delap,,,,,yellow,,,,
25-26-efl-cup-chelsea-vs-arsenal,11,card,-5,,away,,,,,,,yellow,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,1,card,90,,away,,,,,,,yellow,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,2,substitution,83,,away,,,410,Lewis,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,3,card,78,,away,,,,,,,yellow,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,4,substitution,76,,home,478,Trippier,500,Osula,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,5,substitution,72,,away,414,Foden,417,Cherki,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,6,substitution,71,,away,82,Semenyo,430,Haaland,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,7,substitution,71,,away,411,O'Reilly,,,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,8,goal,62,,home,486,Elanga,,,,,,regular,1,3,
25-26-efl-cup-newcastle-united-vs-manchester-city,9,substitution,46,,home,473,Hall,489,J.Murphy,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,10,substitution,46,,home,494,Willock,486,Elanga,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,11,substitution,46,,home,714,Woltemade,135,Wissa,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,12,substitution,46,,away,405,Aké,794,Alleyne,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,13,substitution,44,,home,485,Gordon,487,Barnes,,,,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,14,goal,32,,away,427,Reijnders,,,,,,regular,0,3,
25-26-efl-cup-newcastle-united-vs-manchester-city,15,goal,29,,away,413,Marmoush,,,,,,regular,0,2,
25-26-efl-cup-newcastle-united-vs-manchester-city,16,card,27,,away,407,Matheus N.,,,,,yellow,,,,
25-26-efl-cup-newcastle-united-vs-manchester-city,17,goal,7,,away,413,Marmoush,,,,,,regular,0,1,
