player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
6,25-26-prem-arsenal-vs-newcastle-united,Saliba,7.0,7,0,51,4,0,1,2,1,0,0,0
10,25-26-prem-arsenal-vs-newcastle-united,Lewis-Skelly,6.8,1,0,3,0,0,0,0,0,0,0,0
16,25-26-prem-arsenal-vs-newcastle-united,Saka,6.4,4,1,5,0,2,0,2,0,0,0,0
17,25-26-prem-arsenal-vs-newcastle-united,Ødegaard,7.6,15,0,57,2,1,2,3,0,0,0,0
18,25-26-prem-arsenal-vs-newcastle-united,Madueke,6.5,11,1,24,0,3,3,7,1,0,0,0
21,25-26-prem-arsenal-vs-newcastle-united,Rice,6.6,17,0,53,7,3,2,4,0,1,0,0
30,25-26-prem-arsenal-vs-newcastle-united,Havertz,6.5,4,0,6,0,1,0,0,2,0,0,0
52,25-26-prem-arsenal-vs-newcastle-united,J.Ramsey,6.6,8,0,35,0,1,2,3,1,0,0,0
135,25-26-prem-arsenal-vs-newcastle-united,Wissa,5.8,7,0,3,0,0,3,4,1,0,0,0
266,25-26-prem-arsenal-vs-newcastle-united,Eze,7.5,8,0,11,0,1,2,1,0,0,0,0
469,25-26-prem-arsenal-vs-newcastle-united,Pope,7.1,15,0,32,19,0,0,1,0,1,0,0
475,25-26-prem-arsenal-vs-newcastle-united,Botman,7.4,12,1,65,5,0,0,0,1,0,0,0
476,25-26-prem-arsenal-vs-newcastle-united,Burn,6.9,13,1,35,2,0,0,2,2,1,0,0
486,25-26-prem-arsenal-vs-newcastle-united,Elanga,6.5,3,0,5,1,1,0,2,0,0,0,0
487,25-26-prem-arsenal-vs-newcastle-united,Barnes,6.8,0,0,10,0,1,0,0,0,0,0,0
489,25-26-prem-arsenal-vs-newcastle-united,J.Murphy,6.3,8,0,18,0,3,1,3,1,0,0,0
491,25-26-prem-arsenal-vs-newcastle-united,Tonali,7.0,12,3,62,6,1,0,0,0,0,0,0
494,25-26-prem-arsenal-vs-newcastle-united,Willock,6.7,5,0,25,1,2,0,0,0,0,0,0
497,25-26-prem-arsenal-vs-newcastle-united,L.Miley,6.6,7,0,52,2,5,1,2,0,0,0,0
500,25-26-prem-arsenal-vs-newcastle-united,Osula,6.4,5,0,4,0,1,0,4,2,0,0,0
666,25-26-prem-arsenal-vs-newcastle-united,Gyökeres,6.5,3,1,6,0,0,0,1,5,0,0,0
684,25-26-prem-arsenal-vs-newcastle-united,Thiaw,7.0,7,0,76,4,1,0,0,1,0,0,0
714,25-26-prem-arsenal-vs-newcastle-united,Woltemade,6.7,3,0,4,0,0,1,1,0,0,0,0
725,25-26-prem-arsenal-vs-newcastle-united,Hincapie,7.8,5,0,16,2,1,2,3,1,0,0,0
36,25-26-prem-fulham-vs-aston-villa,Cash,6.5,15,0,52,3,2,0,3,2,0,0,0
37,25-26-prem-fulham-vs-aston-villa,Digne,6.2,15,0,19,0,8,0,1,1,0,0,0
41,25-26-prem-fulham-vs-aston-villa,Pau,7.7,12,0,82,15,0,1,2,3,1,0,0
44,25-26-prem-fulham-vs-aston-villa,Bogarde,6.3,5,0,28,0,0,0,5,0,0,0,0
47,25-26-prem-fulham-vs-aston-villa,Rogers,5.8,21,1,28,0,0,3,7,3,0,0,0
48,25-26-prem-fulham-vs-aston-villa,Tielemans,7.2,10,0,48,4,3,0,2,0,0,0,0
49,25-26-prem-fulham-vs-aston-villa,Bailey,6.4,5,0,6,1,1,1,1,0,0,0,0
54,25-26-prem-fulham-vs-aston-villa,McGinn,7.0,8,0,32,3,3,1,2,2,0,0,0
55,25-26-prem-fulham-vs-aston-villa,Barkley,6.4,3,0,10,0,0,0,1,2,0,0,0
