match_id,minute,value
25-26-europa-league-malmö-ff-vs-nottingham-forest,1,-6
25-26-europa-league-malmö-ff-vs-nottingham-forest,2,-20
25-26-europa-league-malmö-ff-vs-nottingham-forest,3,-28
25-26-europa-league-malmö-ff-vs-nottingham-forest,4,-21
25-26-europa-league-malmö-ff-vs-nottingham-forest,5,-18
25-26-europa-league-malmö-ff-vs-nottingham-forest,6,-56
25-26-europa-league-malmö-ff-vs-nottingham-forest,7,-5
25-26-europa-league-malmö-ff-vs-nottingham-forest,8,-6
25-26-europa-league-malmö-ff-vs-nottingham-forest,9,-46
25-26-europa-league-malmö-ff-vs-nottingham-forest,10,-16
25-26-europa-league-malmö-ff-vs-nottingham-forest,11,9
25-26-europa-league-malmö-ff-vs-nottingham-forest,12,8
25-26-europa-league-malmö-ff-vs-nottingham-forest,13,-6
25-26-europa-league-malmö-ff-vs-nottingham-forest,14,-6
25-26-europa-league-malmö-ff-vs-nottingham-forest,15,-16
25-26-europa-league-malmö-ff-vs-nottingham-forest,16,-22
25-26-europa-league-malmö-ff-vs-nottingham-forest,17,-23
25-26-europa-league-malmö-ff-vs-nottingham-forest,18,-38
25-26-europa-league-malmö-ff-vs-nottingham-forest,19,-9
25-26-europa-league-malmö-ff-vs-nottingham-forest,20,-35
25-26-europa-league-malmö-ff-vs-nottingham-forest,21,-25
25-26-europa-league-malmö-ff-vs-nottingham-forest,22,-28
25-26-europa-league-malmö-ff-vs-nottingham-forest,23,-32
25-26-europa-league-malmö-ff-vs-nottingham-forest,24,-26
25-26-europa-league-malmö-ff-vs-nottingham-forest,25,-65
25-26-europa-league-malmö-ff-vs-nottingham-forest,26,-41
25-26-europa-league-malmö-ff-vs-nottingham-forest,27,-35
25-26-europa-league-malmö-ff-vs-nottingham-forest,28,-49
25-26-europa-league-malmö-ff-vs-nottingham-forest,29,-33
25-26-europa-league-malmö-ff-vs-nottingham-forest,30,-21
25-26-europa-league-malmö-ff-vs-nottingham-forest,31,-57
25-26-europa-league-malmö-ff-vs-nottingham-forest,32,-41
25-26-europa-league-malmö-ff-vs-nottingham-forest,33,-25
25-26-europa-league-malmö-ff-vs-nottingham-forest,34,-29
25-26-europa-league-malmö-ff-vs-nottingham-forest,35,-28
25-26-europa-league-malmö-ff-vs-nottingham-forest,36,-21
25-26-europa-league-malmö-ff-vs-nottingham-forest,37,-47
25-26-europa-league-malmö-ff-vs-nottingham-forest,38,-52
25-26-europa-league-malmö-ff-vs-nottingham-forest,39,-100
25-26-europa-league-malmö-ff-vs-nottingham-forest,40,-91
25-26-europa-league-malmö-ff-vs-nottingham-forest,41,-86
25-26-europa-league-malmö-ff-vs-nottingham-forest,42,-78
25-26-europa-league-malmö-ff-vs-nottingham-forest,43,-40
25-26-europa-league-malmö-ff-vs-nottingham-forest,44,-39
25-26-europa-league-malmö-ff-vs-nottingham-forest,45,-76
25-26-europa-league-malmö-ff-vs-nottingham-forest,45.5,-59
25-26-europa-league-malmö-ff-vs-nottingham-forest,46,-8
25-26-europa-league-malmö-ff-vs-nottingham-forest,47,-6
25-26-europa-league-malmö-ff-vs-nottingham-forest,48,-13
25-26-europa-league-malmö-ff-vs-nottingham-forest,49,-20
