id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
233,a,100.0,100.0,4.8,312,202,0,0,-2,2,2.1,136,45,62,3,2.5,211,88,5,311,2.3,162,65,0.5,12.9,0,1449214,580,1485538,669,2.3,2.3,2.12,0.82,2.94,22.22,0.12,0.05,0.17,1.29,350.2,205,91,183.5,217,144,213.0,157,99,74.9,211,107,,,,37,
385,n,0.0,0.0,6.6,40,19,0,0,-4,4,3.8,100,32,95,0,3.8,69,33,9,333,0.0,795,346,0.0,14.4,1,1844959,253,1957126,20825,0.0,0.0,4.67,3.43,8.1,21.68,0.3,0.22,0.52,1.38,398.4,178,74,451.1,82,63,369.0,90,59,122.1,105,66,,2.0,3.0,37,
679,a,,,4.5,471,297,0,0,0,0,0.0,708,289,0,0,0.0,757,318,0,0,0.0,676,272,0.0,0.0,0,2519,63,1878,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754,317,0.0,751,317,0.0,735,310,0.0,754,317,,,,37,
731,a,,,4.5,485,79,0,0,0,0,0.1,550,190,8,0,1.1,444,151,0,26,0.0,687,247,0.0,1.8,0,15389,163,11598,250,0.0,0.0,0.04,0.49,0.53,6.49,0.01,0.14,0.15,1.85,45.6,440,161,68.4,337,110,7.0,441,161,12.0,428,152,,,,37,
90,i,0.0,0.0,4.8,290,189,0,0,-2,2,0.0,753,314,0,0,0.0,769,328,0,0,0.0,709,294,0.0,0.0,0,507,27,1161,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768,327,0.0,765,327,0.0,754,324,0.0,768,327,,,,37,
92,a,100.0,100.0,4.3,570,118,0,0,-2,2,0.0,614,211,4,1,0.8,533,179,0,5,0.5,335,103,0.1,0.9,0,2990,93,8341,53,0.5,0.5,0.0,0.01,0.01,2.16,0.0,0.01,0.01,2.07,13.6,495,178,2.1,489,178,2.0,472,176,1.7,513,177,,,,37,
93,a,100.0,75.0,4.3,585,130,0,0,-2,2,0.0,706,241,0,0,0.0,671,252,0,0,0.0,555,222,0.0,0.0,0,855,31,3161,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,253,0.0,658,252,0.0,628,248,0.0,664,253,,,,37,
94,i,0.0,0.0,4.8,293,191,0,0,-2,2,0.2,399,134,73,0,2.3,243,102,2,384,0.0,710,295,0.0,15.2,0,112869,10,118872,268,0.0,0.0,0.83,2.38,3.21,37.37,0.03,0.1,0.13,1.49,356.6,199,86,284.2,153,106,131.0,237,135,77.2,201,103,,,,37,
69,a,100.0,100.0,4.5,437,70,0,0,0,0,1.1,198,31,19,6,1.3,417,42,1,68,2.2,172,17,0.5,4.2,0,483587,4223,571424,1596,2.7,1.7,0.96,0.12,1.08,2.03,1.11,0.14,1.25,2.34,56.0,431,42,38.3,384,44,62.0,314,43,15.5,415,42,,,,37,
70,a,100.0,100.0,5.3,157,20,0,0,8,-8,19.2,17,5,128,1,3.5,94,16,10,527,1.8,215,65,0.3,24.2,2,3474945,226713,1432427,15372,2.3,1.3,0.55,2.5,3.05,48.42,0.02,0.07,0.09,1.34,682.6,60,23,618.2,50,8,224.0,150,22,152.4,66,7,,,,37,
