gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,home_team_difficulty,away_team_difficulty,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_penalties_missed,away_penalties_missed,home_penalties_saved,away_penalties_saved,home_own_goals,away_own_goals,home_bonus_points,away_bonus_points
21,2025-01-14T19:30:00,94,1741.68,2.0,2.0,43,1944.19,,,True,24-25-prem-brentford-vs-manchester-city,/matches/manchester-city-vs-brentford/2spwom#4506514,44.0,56.0,2.47,2.47,18.0,18.0,6.0,6.0,3.0,3.0,2.0,2.0,328.0,328.0,81.0,81.0,4.0,4.0,4.0,4.0,2.27,2.27,0.19,0.19,2.47,2.47,1.52,1.52,9.0,9.0,3.0,3.0,0.0,0.0,16.0,16.0,2.0,2.0,404.0,404.0,178.0,178.0,150.0,150.0,27.0,27.0,52.0,52.0,4.0,4.0,21.0,21.0,14.0,14.0,41.0,41.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,6.0,60.0,60.0,10.0,10.0,2.0,2.0,21.0,21.0,6.0,6.0,32.0,32.0,17.0,17.0,44.0,44.0,15.0,15.0,50.0,50.0,3.0,3.0,33.0,33.0,4506514,True,True,,,,,,,,
21,2025-01-15T19:30:00,11,1704.53,0.0,1.0,7,1802.28,,,True,24-25-prem-everton-vs-aston-villa,/matches/everton-vs-aston-villa/2ykmb4#4506515,50.0,50.0,1.09,1.09,10.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,341.0,341.0,82.0,82.0,17.0,17.0,8.0,8.0,0.71,0.71,0.38,0.38,1.09,1.09,0.88,0.88,6.0,6.0,1.0,1.0,0.0,0.0,7.0,7.0,3.0,3.0,418.0,418.0,172.0,172.0,169.0,169.0,30.0,30.0,56.0,56.0,4.0,4.0,20.0,20.0,20.0,20.0,15.0,15.0,5.0,5.0,2.0,2.0,0.0,0.0,9.0,9.0,47.0,47.0,10.0,10.0,4.0,4.0,23.0,23.0,2.0,2.0,46.0,46.0,30.0,30.0,40.0,40.0,16.0,16.0,46.0,46.0,1.0,1.0,13.0,13.0,4506515,True,True,,,,,,,,
21,2025-01-16T20:00:00,1,1763.57,3.0,1.0,20,1557.1,,,True,24-25-prem-manchester-united-vs-southampton,/matches/southampton-vs-manchester-united/2wecfr#4506522,60.0,40.0,3.42,3.42,23.0,23.0,9.0,9.0,6.0,6.0,3.0,3.0,504.0,504.0,85.0,85.0,7.0,7.0,4.0,4.0,3.39,3.39,0.02,0.02,3.42,3.42,2.58,2.58,2.0,2.0,12.0,12.0,0.0,0.0,17.0,17.0,6.0,6.0,594.0,594.0,334.0,334.0,170.0,170.0,14.0,14.0,33.0,33.0,3.0,3.0,23.0,23.0,19.0,19.0,49.0,49.0,2.0,2.0,1.0,1.0,0.0,0.0,10.0,10.0,59.0,59.0,12.0,12.0,4.0,4.0,22.0,22.0,5.0,5.0,44.0,44.0,35.0,35.0,44.0,44.0,9.0,9.0,31.0,31.0,8.0,8.0,50.0,50.0,4506522,True,True,,,,,,,,
21,2025-01-14T20:00:00,17,1779.32,1.0,1.0,14,2002.21,,,True,24-25-prem-nottingham-forest-vs-liverpool,/matches/liverpool-vs-nottingham-forest/2xthvt#4506518,29.0,71.0,0.31,0.31,6.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,159.0,159.0,68.0,68.0,7.0,7.0,0.0,0.0,0.27,0.27,0.05,0.05,0.31,0.31,0.93,0.93,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,235.0,235.0,79.0,79.0,80.0,80.0,23.0,23.0,37.0,37.0,0.0,0.0,0.0,0.0,21.0,21.0,17.0,17.0,2.0,2.0,2.0,2.0,0.0,0.0,15.0,15.0,75.0,75.0,9.0,9.0,7.0,7.0,58.0,58.0,5.0,5.0,46.0,46.0,36.0,36.0,63.0,63.0,10.0,10.0,36.0,36.0,6.0,6.0,46.0,46.0,4506518,True,True,,,,,,,,
21,2025-01-16T19:30:00,40,1611.27,0.0,2.0,36,1757.93,,,True,24-25-prem-ipswich-town-vs-brighton-&-hove-albion,/matches/ipswich-town-vs-brighton-hove-albion/3ccoit#4506516,47.0,53.0,0.29,0.29,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,341.0,341.0,82.0,82.0,13.0,13.0,1.0,1.0,0.14,0.14,0.14,0.14,0.29,0.29,0.44,0.44,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,415.0,415.0,251.0,251.0,90.0,90.0,16.0,16.0,38.0,38.0,2.0,2.0,29.0,29.0,13.0,13.0,8.0,8.0,1.0,1.0,2.0,2.0,0.0,0.0,8.0,8.0,57.0,57.0,9.0,9.0,6.0,6.0,25.0,25.0,3.0,3.0,46.0,46.0,31.0,31.0,46.0,46.0,15.0,15.0,50.0,50.0,5.0,5.0,36.0,36.0,4506516,True,True,,,,,,,,
21,2025-01-15T19:30:00,4,1848.97,3.0,0.0,39,1673.98,,,True,24-25-prem-newcastle-united-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-newcastle-united/2xxjcy#4506521,61.0,39.0,2.11,2.11,17.0,17.0,5.0,5.0,3.0,3.0,1.0,1.0,507.0,507.0,87.0,87.0,10.0,10.0,4.0,4.0,1.91,1.91,0.2,0.2,2.11,2.11,1.79,1.79,5.0,5.0,7.0,7.0,1.0,1.0,11.0,11.0,6.0,6.0,584.0,584.0,269.0,269.0,238.0,238.0,20.0,20.0,57.0,57.0,5.0,5.0,29.0,29.0,15.0,15.0,34.0,34.0,3.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,79.0,79.0,12.0,12.0,2.0,2.0,16.0,16.0,7.0,7.0,59.0,59.0,41.0,41.0,49.0,49.0,18.0,18.0,75.0,75.0,16.0,16.0,73.0,73.0,4506521,True,True,,,,,,,,
21,2025-01-14T19:30:00,8,1863.02,2.0,2.0,91,1778.71,,,True,24-25-prem-chelsea-vs-afc-bournemouth,/matches/chelsea-vs-afc-bournemouth/2fe5n5#4506520,57.0,43.0,2.5,2.5,26.0,26.0,10.0,10.0,5.0,5.0,4.0,4.0,355.0,355.0,83.0,83.0,15.0,15.0,9.0,9.0,1.6,1.6,0.9,0.9,2.5,2.5,3.15,3.15,7.0,7.0,9.0,9.0,1.0,1.0,16.0,16.0,10.0,10.0,426.0,426.0,205.0,205.0,150.0,150.0,33.0,33.0,62.0,62.0,5.0,5.0,31.0,31.0,22.0,22.0,33.0,33.0,2.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,64.0,64.0,5.0,5.0,1.0,1.0,8.0,8.0,1.0,1.0,56.0,56.0,41.0,41.0,54.0,54.0,15.0,15.0,56.0,56.0,14.0,14.0,50.0,50.0,4506520,True,True,,,,,,,,
21,2025-01-14T19:30:00,21,1727.54,3.0,2.0,54,1765.94,,,True,24-25-prem-west-ham-united-vs-fulham,/matches/west-ham-united-vs-fulham/2u9b5i#4506519,44.0,56.0,0.95,0.95,4.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,349.0,349.0,83.0,83.0,9.0,9.0,0.0,0.0,0.95,0.95,0.0,0.0,0.95,0.95,2.12,2.12,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,423.0,423.0,239.0,239.0,110.0,110.0,32.0,32.0,53.0,53.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,5.0,5.0,3.0,3.0,0.0,0.0,8.0,8.0,62.0,62.0,7.0,7.0,6.0,6.0,27.0,27.0,2.0,2.0,56.0,56.0,41.0,41.0,62.0,62.0,15.0,15.0,48.0,48.0,10.0,10.0,77.0,77.0,4506519,True,True,,,,,,,,
21,2025-01-15T19:30:00,13,1624.59,0.0,2.0,31,1757.97,,,True,24-25-prem-leicester-city-vs-crystal-palace,/matches/leicester-city-vs-crystal-palace/2opi6m#4506517,57.0,43.0,1.52,1.52,21.0,21.0,4.0,4.0,3.0,3.0,3.0,3.0,515.0,515.0,85.0,85.0,7.0,7.0,4.0,4.0,1.31,1.31,0.21,0.21,1.52,1.52,0.43,0.43,11.0,11.0,6.0,6.0,1.0,1.0,13.0,13.0,8.0,8.0,603.0,603.0,277.0,277.0,238.0,238.0,22.0,22.0,47.0,47.0,6.0,6.0,27.0,27.0,22.0,22.0,28.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,63.0,63.0,9.0,9.0,2.0,2.0,15.0,15.0,2.0,2.0,49.0,49.0,35.0,35.0,49.0,49.0,14.0,14.0,52.0,52.0,11.0,11.0,61.0,61.0,4506517,True,True,,,,,,,,
21,2025-01-15T20:00:00,3,1985.78,2.0,1.0,6,1791.26,,,True,24-25-prem-arsenal-vs-tottenham-hotspur,/matches/tottenham-hotspur-vs-arsenal/2sx06r#4506513,53.0,47.0,1.42,1.42,14.0,14.0,4.0,4.0,4.0,4.0,4.0,4.0,356.0,356.0,84.0,84.0,16.0,16.0,10.0,10.0,1.23,1.23,0.18,0.18,1.42,1.42,0.27,0.27,4.0,4.0,6.0,6.0,0.0,0.0,11.0,11.0,3.0,3.0,425.0,425.0,126.0,126.0,230.0,230.0,20.0,20.0,53.0,53.0,6.0,6.0,25.0,25.0,12.0,12.0,47.0,47.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,12.0,57.0,57.0,10.0,10.0,3.0,3.0,13.0,13.0,1.0,1.0,52.0,52.0,38.0,38.0,51.0,51.0,14.0,14.0,64.0,64.0,8.0,8.0,44.0,44.0,4506513,True,True,,,,,,,,
