id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
1,David,Raya Martín,Raya,a,,,5.7,120,,29.2,9,,5.0,,,6,0,,2,,51696,9814,0.9,8.1,6.0,5.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,6,90,0,0,1,0,0,0,0,0,0,1,1,0,25,111152,31570,0.0,0.0,0.0,0.0,0.46999999999999975,15.0,0.09999999999999964,0.0,1.5,0,2,10,12
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.2,608,,0.5,238,,0.0,,,0,-1,,-3,,67,655,0.0,0.0,1.0,0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3,Karl,Hein,Hein,u,Has joined Werder Bremen on loan for the rest of the season.,,4.0,655,,0.3,310,,0.0,,,0,0,,0,,0,476,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4,Tommy,Setford,Setford,a,,,4.0,682,,0.2,349,,0.0,,,0,0,,0,,141,348,0.0,0.0,1.0,0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5,Gabriel,dos Santos Magalhães,Gabriel,a,Thigh injury - 75% chance of playing,,6.4,65,,35.4,4,,10.8,,,9,0,,4,,81793,40944,1.7,10.6,11.8,8.5,,,,100.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,9,9,90,0,0,1,0,0,0,0,0,0,0,1,3,32,290086,93390,0.0,0.09999999999999998,0.030000000000000013,0.13,0.46999999999999975,27.19999999999999,11.2,9.0,4.700000000000003,0,9,0,9
6,William,Saliba,Saliba,a,,,6.0,87,,12.7,34,,3.5,,,1,0,,0,,21468,15051,0.6,5.3,4.5,4.0,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,9,1,45,0,0,0,0,0,0,0,0,0,0,1,0,10,45731,30315,0.0,0.0,0.01999999999999999,0.020000000000000018,0.08000000000000007,7.3999999999999915,1.5,0.0,0.8999999999999986,0,1,1,2
7,Riccardo,Calafiori,Calafiori,a,Hip injury - 75% chance of playing,,5.8,115,,15.4,25,,4.8,,,6,0,,3,,35476,9971,0.8,9.3,5.8,5.3,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,6,81,0,0,1,0,0,0,0,0,0,0,1,0,26,87395,31108,0.0,0.07000000000000006,0.01999999999999999,0.0900000000000003,0.45999999999999996,4.599999999999994,3.799999999999997,2.0,1.0,0,1,6,7
8,Jurriën,Timber,J.Timber,a,,,6.0,86,,22.9,14,,6.2,,,6,0,,5,,99120,7804,1.0,10.0,7.2,6.7,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,6,90,0,0,1,0,0,0,0,0,0,0,1,0,25,257353,26210,0.0,0.0,0.039999999999999925,0.040000000000000036,0.46999999999999975,11.799999999999983,16.69999999999999,2.0,3.1000000000000014,2,2,4,8
9,Jakub,Kiwior,Kiwior,u,has joined Porto on loan for the rest of the season.,,5.4,180,,0.1,563,,0.0,,,0,0,,-1,,0,34,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
307,Coby,Ebere,Ebere,a,,,4.4,548,,0.0,589,,0.0,,,0,0,,-1,,39,64,0.0,0.0,0.5,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
10,Myles,Lewis-Skelly,Lewis-Skelly,a,,,5.2,228,,1.7,141,,0.8,,,1,0,,-3,,1514,2619,0.2,1.0,1.8,1.3,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3063,6265,0.0,0.0,0.0,0.0,0.009999999999999898,0.20000000000000018,0.2999999999999998,0.0,0.10000000000000009,0,0,1,1
435,Dermot,Mee,Mee,a,,,4.0,651,,0.1,469,,0.0,,,0,0,,0,,32,78,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
501,Sean,Neave,Neave,a,,,4.4,573,,0.2,336,,0.0,,,0,0,,-1,,211,422,0.0,0.0,0.5,0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
566,Brandon,Austin,Austin,a,,,3.9,707,,0.3,302,,0.0,,,0,0,,-1,,786,296,0.0,0.0,-0.5,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
11,Benjamin,White,White,a,,,5.4,168,,0.4,260,,0.0,,,0,0,,-1,,496,682,0.0,1.1,1.0,0.5,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
13,Brayden,Clarke,Clarke,a,,,3.9,735,,0.5,242,,0.0,,,0,0,,-1,,357,830,0.0,0.0,1.0,0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14,Maldini,Kacurri,Kacurri,u,has joined Morecambe on loan for the rest of the season.,,3.9,740,,0.1,415,,0.0,,,0,0,,-1,,0,286,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
15,Josh,Nichols,Nichols,a,,,3.9,722,,0.2,362,,0.0,,,0,0,,-1,,86,362,0.0,0.0,1.0,0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
16,Bukayo,Saka,Saka,a,,,10.0,5,,16.6,24,,5.0,,,3,0,,0,,52571,15209,0.5,3.0,6.0,5.5,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,9,3,65,0,0,1,0,0,0,0,0,0,0,1,0,8,290448,30022,0.0,0.020000000000000018,0.009999999999999787,0.029999999999999805,0.07999999999999963,2.1999999999999886,1.9000000000000057,3.0,0.7000000000000028,2,0,5,7
17,Martin,Ødegaard,Ødegaard,i,Knee injury - Unknown return date,,7.9,17,,1.5,151,,1.2,,,0,0,,-1,,35,3198,0.2,1.6,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,8750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
