id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
595,a,0.0,0.0,4.5,484,,0,,0,,0.2,380,,0,0,,,,0,0,0.0,,,0.0,0.0,,1541,470,4507,1517,0.0,-0.5,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2,,Callum,Olusesi,Olusesi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
172,a,100.0,100.0,5.0,331,,0,,0,,0.0,626,,0,0,,,,0,0,0.0,,,0.0,0.0,,176,47,615,205,-0.5,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2,,Tom,Watson,Watson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
1,a,0.0,0.0,5.5,130,,0,,0,,21.5,18,,16,6,,,,3,66,8.0,,,1.5,2.9,,354674,77335,120510,61830,7.5,9.0,0.0,0.0,0.0,1.69,,,,,62.6,,,0.0,,,0.0,,,6.2,,,,,,2,,David,Raya Martín,Raya,,,180,0,0,2,0,0,0,0,1,0,8,2,17,,,,,,,,,0,1,16
2,a,0.0,0.0,4.5,382,,0,,0,,0.8,200,,0,0,,,,0,0,0.0,,,0.0,0.0,,2722,592,18118,6154,-0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
3,a,0.0,0.0,4.0,634,,0,,0,,0.6,228,,0,0,,,,0,0,0.0,,,0.0,0.0,,5288,1453,8204,3048,-0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2,,Karl,Hein,Hein,Has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
4,a,0.0,0.0,4.0,679,,0,,0,,0.2,425,,0,0,,,,0,0,0.0,,,0.0,0.0,,1354,372,2356,841,-0.5,1.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,2,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0
5,a,0.0,0.0,6.1,80,,1,,1,,20.8,20,,12,6,,,,0,49,6.0,,,1.0,2.0,,403664,68127,149887,69289,5.5,7.0,0.04,0.01,0.05,1.69,,,,,36.2,,,3.6,,,10.0,,,5.0,,,,,,2,,Gabriel,dos Santos Magalhães,Gabriel,Thigh injury - 75% chance of playing,,180,0,0,2,0,0,0,0,0,0,0,2,15,,,,,,,,,1,9,5
6,a,0.0,0.0,6.1,82,,1,,1,,18.1,26,,15,6,,,,1,52,7.5,,,1.2,2.5,,380273,69040,122649,59118,7.0,8.5,0.0,0.01,0.01,1.69,,,,,49.8,,,2.2,,,2.0,,,5.5,,,,,,2,,William,Saliba,Saliba,,,180,0,0,2,0,0,0,0,0,0,0,2,26,,,,,,,,,4,15,7
7,a,0.0,0.0,5.6,118,,1,,1,,6.7,61,,26,13,,,,3,71,13.0,,,2.3,4.6,,480626,205077,51261,24969,12.5,14.0,1.3,0.02,1.32,1.04,,,,,74.2,,,23.5,,,57.0,,,15.4,,,,,,2,,Riccardo,Calafiori,Calafiori,Hip injury - 75% chance of playing,,134,1,2,2,0,0,0,0,1,0,0,2,11,,,,,,,,,1,4,6
8,a,0.0,0.0,5.5,164,,0,,0,,4.9,76,,24,24,,,,3,65,12.0,,,2.2,4.4,,276354,261773,59321,21729,11.5,13.0,0.81,0.05,0.86,0.83,,,,,98.0,,,28.8,,,75.0,,,20.2,,,,,,2,,Jurriën,Timber,J.Timber,,,82,2,1,1,0,0,0,0,1,0,0,1,11,,,,,,,,,6,3,2
