match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-efl-cup-brentford-vs-afc-bournemouth,1,card,90,,away,,,,,,,yellowRed,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,2,card,87,,home,110,Kayode,,,,,yellow,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,3,substitution,86,,home,128,Onyeka,129,Yarmoliuk,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,4,card,80,,home,,,,,,,yellow,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,5,substitution,74,,away,87,Christie,85,Adams,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,6,card,70,,home,,,,,,,yellow,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,7,card,70,,away,,,,,,,yellow,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,8,substitution,66,,away,81,Kluivert,86,Brooks,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,9,substitution,66,,away,,,,,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,10,goal,65,,home,,,,,,,,regular,2,0,
25-26-efl-cup-brentford-vs-afc-bournemouth,11,substitution,60,,home,111,Pinnock,,,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,12,substitution,59,,home,116,Hickey,83,O.Dango,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,13,substitution,59,,home,122,Milambo,110,Kayode,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,14,substitution,59,,home,120,Schade,106,Collins,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,15,card,51,,away,697,Adli,,,,,yellow,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,16,substitution,46,,away,391,Gannon-Doak,82,Semenyo,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,17,substitution,46,,away,685,Diakité,,,,,,,,,
25-26-efl-cup-brentford-vs-afc-bournemouth,18,goal,34,,home,,,,,,,,regular,1,0,
25-26-efl-cup-bristol-city-vs-fulham,1,substitution,87,,away,325,Smith Rowe,332,Lukić,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,2,substitution,74,,home,,,,,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,3,substitution,70,,away,319,Castagne,,,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,4,substitution,69,,away,,,,,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,5,substitution,64,,away,329,Wilson,324,Iwobi,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,6,substitution,64,,away,328,Sessegnon,318,Bassey,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,7,substitution,60,,home,,,,,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,8,substitution,60,,home,,,,,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,9,substitution,46,,home,,,,,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,10,card,39,,away,319,Castagne,,,,,yellow,,,,
25-26-efl-cup-bristol-city-vs-fulham,11,goal,21,,away,,,,,,,,regular,0,2,
25-26-efl-cup-bristol-city-vs-fulham,12,substitution,14,,home,,,,,,,,,,,
25-26-efl-cup-bristol-city-vs-fulham,13,goal,8,,away,,,,,,,,ownGoal,0,1,
