match_id,minute,home_xg,away_xg,home_cumulative_xg,away_cumulative_xg
26-27-prem-brentford-vs-chelsea,5,0.077,0.0,0.077,0.0
26-27-prem-brentford-vs-chelsea,10,0.0,0.29,0.077,0.29
26-27-prem-brentford-vs-chelsea,23,0.065,0.0,0.141,0.29
26-27-prem-brentford-vs-chelsea,30,0.0,0.048,0.141,0.339
26-27-prem-brentford-vs-chelsea,37,0.048,0.0,0.189,0.339
26-27-prem-brentford-vs-chelsea,39,0.047,0.0,0.236,0.339
26-27-prem-brentford-vs-chelsea,41,0.0,0.066,0.236,0.405
26-27-prem-brentford-vs-chelsea,43,0.155,0.0,0.391,0.405
26-27-prem-brentford-vs-chelsea,52,0.0,0.018,0.391,0.423
26-27-prem-brentford-vs-chelsea,59,0.04,0.04,0.431,0.463
26-27-prem-brentford-vs-chelsea,61,0.963,0.0,1.394,0.463
26-27-prem-brentford-vs-chelsea,64,0.056,0.0,1.449,0.463
26-27-prem-brentford-vs-chelsea,66,0.0,0.043,1.449,0.505
26-27-prem-brentford-vs-chelsea,68,0.0,0.039,1.449,0.545
26-27-prem-brentford-vs-chelsea,76,0.0,0.027,1.449,0.571
26-27-prem-brentford-vs-chelsea,78,0.0,0.101,1.449,0.673
26-27-prem-brentford-vs-chelsea,80,0.0,0.029,1.449,0.702
26-27-prem-brentford-vs-chelsea,83,1.02,0.0,2.47,0.702
26-27-prem-brentford-vs-chelsea,90,0.429,0.132,2.898,0.834
