match_id,match_url,player_id,minutes_played,goals,assists,total_shots,xg,xa,xgot,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,tackles_won_percent,tackles,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,successful_dribbles_percent,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,high_claim,gk_accurate_long_balls,gk_accurate_passes,offsides
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,53,62.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,1.0,29.0,16.0,80.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,100.0,0.0,0.0,2.0,0.0,100.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,36,45.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,28.0,16.0,89.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,50.0,1.0,50.0,1.0,2.0,100.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,233,62.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,40.0,22.0,85.0,0.0,2.0,0.0,,1.0,50.0,3.0,75.0,4.0,0.0,4.0,3.0,1.0,0.0,1.0,6.0,7.0,5.0,56.0,1.0,25.0,1.0,1.0,,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,29,28.0,0.0,0.0,1.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,26.0,16.0,100.0,0.0,5.0,0.0,,0.0,,1.0,33.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,50.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,642,90.0,0.0,0.0,1.0,0.06,0.01,0.0,0.0,1.0,0.0,1.0,53.0,37.0,95.0,0.0,0.0,0.0,,2.0,100.0,2.0,67.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,100.0,0.0,0.0,4.0,0.0,100.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,28,45.0,0.0,0.0,1.0,0.07,0.33,0.0,0.0,1.0,0.0,7.0,29.0,15.0,88.0,1.0,1.0,1.0,100.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,50.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,566,65.0,0.0,0.0,2.0,0.05,0.01,0.13,1.0,0.0,0.0,3.0,12.0,6.0,75.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,4.0,67.0,0.0,1.0,,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,542,90.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,1.0,67.0,50.0,89.0,1.0,3.0,0.0,,2.0,33.0,1.0,50.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,6.0,2.0,4.0,67.0,2.0,100.0,1.0,1.0,100.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,563,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,40.0,0.0,0.0,0.0,,0.0,0.0,1.0,25.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,557,90.0,0.0,0.0,2.0,0.19,0.02,0.84,2.0,0.0,0.0,2.0,39.0,14.0,74.0,0.0,1.0,1.0,100.0,1.0,100.0,2.0,40.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,7.0,8.0,5.0,45.0,2.0,50.0,0.0,1.0,0.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,48,45.0,0.0,0.0,1.0,0.03,0.19,0.0,0.0,0.0,0.0,0.0,19.0,13.0,81.0,0.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,35,90.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,76.0,60.0,88.0,0.0,3.0,0.0,,1.0,33.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,,1.0,100.0,0.0,0.0,,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,548,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,60.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,45,45.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,3.0,29.0,13.0,87.0,0.0,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,533,90.0,0.0,0.0,3.0,0.13,0.02,0.0,0.0,2.0,0.0,4.0,59.0,34.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,50.0,0.0,0.0,0.0,2.0,100.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,535,71.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,2.0,28.0,16.0,94.0,2.0,2.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,43.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,559,90.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,56.0,32.0,82.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,33.0,0.0,0.0,0.0,2.0,50.0,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,204,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,67.0,0.0,4.0,0.0,,4.0,29.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,3.0,1.76,1.24,0.0,0.0,4.0,20.0,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,100.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,564,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,57.0,0.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,
24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,544,8.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,11.0,3.0,60.0,0.0,2.0,0.0,,1.0,33.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,126,90.0,1.0,0.0,1.0,0.12,0.15,0.48,1.0,0.0,0.0,1.0,54.0,44.0,92.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,50.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,148,90.0,1.0,0.0,3.0,0.39,0.07,0.62,2.0,2.0,1.0,7.0,37.0,23.0,92.0,1.0,1.0,0.0,,0.0,,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,40.0,0.0,0.0,1.0,2.0,67.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,434,90.0,0.0,0.0,1.0,0.11,0.03,0.0,0.0,3.0,0.0,5.0,34.0,14.0,70.0,1.0,2.0,0.0,,0.0,0.0,1.0,100.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,83.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,136,90.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,2.0,0.0,4.0,61.0,30.0,77.0,2.0,3.0,2.0,25.0,1.0,100.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,71.0,0.0,0.0,1.0,1.0,67.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,620,31.0,1.0,0.0,1.0,0.45,0.0,0.49,1.0,0.0,0.0,1.0,11.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,67.0,0.0,0.0,1.0,1.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,120,90.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,111.0,96.0,93.0,0.0,13.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,100.0,2.0,67.0,1.0,0.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,436,90.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,2.0,0.0,0.0,57.0,26.0,72.0,1.0,8.0,0.0,,3.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,7.0,2.0,4.0,3.0,2.0,40.0,2.0,100.0,0.0,1.0,100.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,447,72.0,1.0,0.0,1.0,0.79,0.0,0.89,1.0,0.0,0.0,1.0,17.0,6.0,55.0,0.0,1.0,0.0,,1.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,,4.0,40.0,0.0,0.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,122,82.0,0.0,0.0,1.0,0.02,0.17,0.0,0.0,0.0,0.0,2.0,72.0,40.0,93.0,2.0,5.0,4.0,29.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,596,45.0,0.0,1.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,3.0,14.0,4.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,1.0,33.0,0.0,0.0,0.0,1.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,144,90.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,100.0,88.0,90.0,0.0,18.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,5.0,100.0,0.0,0.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,145,90.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.0,66.0,32.0,76.0,0.0,4.0,0.0,0.0,3.0,43.0,1.0,33.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,5.0,4.0,57.0,3.0,60.0,1.0,3.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,146,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,26.0,96.0,0.0,1.0,0.0,,2.0,67.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,1.0,100.0,0.0,0.0,,2.0,2.0,1.68,0.32,3.0,1.0,2.0,26.0,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,149,28.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,30.0,25.0,89.0,1.0,4.0,0.0,,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,100.0,0.0,0.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,423,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,9.0,69.0,0.0,1.0,0.0,,0.0,,2.0,67.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,8.0,1.0,7.0,88.0,1.0,100.0,3.0,0.0,100.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,113,62.0,0.0,0.0,1.0,0.04,0.02,0.0,0.0,0.0,0.0,4.0,39.0,15.0,79.0,1.0,1.0,0.0,0.0,0.0,,1.0,50.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,33.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,573,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23.0,100.0,0.0,2.0,0.0,,2.0,100.0,1.0,100.0,1.0,1.0,1.0,3.0,8.0,3.0,0.0,2.0,0.0,1.0,100.0,1.0,100.0,0.0,0.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,618,71.0,0.0,0.0,5.0,0.38,0.05,0.0,0.0,2.0,0.0,5.0,44.0,22.0,85.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,7.0,4.0,44.0,0.0,0.0,2.0,1.0,67.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,135,28.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2.0,0.0,2.0,25.0,6.0,67.0,1.0,1.0,3.0,33.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,40.0,0.0,0.0,0.0,0.0,67.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,449,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,15.0,88.0,0.0,2.0,0.0,,0.0,0.0,1.0,50.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,60.0,0.0,0.0,0.0,1.0,100.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,115,62.0,0.0,0.0,1.0,0.02,0.01,0.0,0.0,1.0,0.0,0.0,39.0,20.0,83.0,0.0,4.0,0.0,,1.0,50.0,1.0,33.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,56.0,1.0,33.0,1.0,2.0,100.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,437,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,33.0,1.0,100.0,0.0,1.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,653,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,67.0,0.0,0.0,0.0,,0.0,0.0,1.0,100.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,26,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,67.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,67.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,432,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,100.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,129,19.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,1.0,0.0,1.0,21.0,8.0,73.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,50.0,0.0,0.0,1.0,0.0,100.0,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,422,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.0,62.0,0.0,2.0,0.0,0.0,1.0,20.0,0.0,0.0,4.0,1.0,2.0,0.0,5.0,3.0,4.0,4.0,8.0,4.0,36.0,0.0,0.0,0.0,1.0,,,,,,,,,,
24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,531,45.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,20.0,13.0,76.0,0.0,5.0,0.0,,1.0,33.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,33.0,0.0,0.0,0.0,1.0,,,,,,,,,,
