match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,Talisca,21,M,63.4,54.7
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,E. Álvarez,28,M,48.3,55.3
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,D. Nene,28,F,62.9,27.1
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,Y. E. Demir,34,D,55.0,27.4
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,İ. Yüksek,108,M,44.2,56.4
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,Fred,131,M,48.7,52.1
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,K. Aktürkoğlu,37,F,60.8,81.2
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,Ederson,43,G,10.1,51.7
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,J. Durán,48,F,63.4,46.9
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,M. Asensio,65,M,57.8,44.6
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,N. Semedo,50,D,51.6,83.8
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,M. Müldür,68,D,49.5,40.8
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,M. Škriniar,98,D,32.9,34.5
25-26-europa-league-aston-villa-vs-fenerbahçe,away,,J. Oosterwolde,86,D,40.3,71.6
25-26-europa-league-aston-villa-vs-fenerbahçe,home,42,A.García,14,D,61.6,13.8
25-26-europa-league-aston-villa-vs-fenerbahçe,home,677,Guessand,11,F,64.9,31.9
25-26-europa-league-aston-villa-vs-fenerbahçe,home,59,Onana,19,M,42.3,44.2
25-26-europa-league-aston-villa-vs-fenerbahçe,home,40,Mings,41,D,35.5,59.9
25-26-europa-league-aston-villa-vs-fenerbahçe,home,47,Rogers,65,M,56.4,48.3
25-26-europa-league-aston-villa-vs-fenerbahçe,home,456,Sancho,52,M,55.1,29.5
25-26-europa-league-aston-villa-vs-fenerbahçe,home,39,Maatsen,9,D,61.2,65.8
25-26-europa-league-aston-villa-vs-fenerbahçe,home,33,M.Bizot,56,G,7.6,50.7
25-26-europa-league-aston-villa-vs-fenerbahçe,home,36,Cash,57,D,43.8,13.7
25-26-europa-league-aston-villa-vs-fenerbahçe,home,48,Tielemans,58,M,51.7,60.4
25-26-europa-league-aston-villa-vs-fenerbahçe,home,719,Lindelöf,50,D,27.9,38.2
25-26-europa-league-aston-villa-vs-fenerbahçe,home,64,Watkins,47,F,65.4,53.4
25-26-europa-league-aston-villa-vs-fenerbahçe,home,,E. Buendía,59,M,52.8,69.5
25-26-europa-league-aston-villa-vs-fenerbahçe,home,44,Bogarde,46,M,40.8,33.4
25-26-europa-league-aston-villa-vs-fenerbahçe,home,37,Digne,47,D,41.0,84.8
25-26-europa-league-nottingham-forest-vs-braga,away,,F. Navarro,17,F,49.3,42.4
25-26-europa-league-nottingham-forest-vs-braga,away,,M. Dorgeles,16,M,45.9,31.1
25-26-europa-league-nottingham-forest-vs-braga,away,,P. Víctor,17,F,67.4,42.5
25-26-europa-league-nottingham-forest-vs-braga,away,,R. Horta,55,F,57.2,31.2
25-26-europa-league-nottingham-forest-vs-braga,away,,F. Grillitsch,57,M,41.6,52.0
25-26-europa-league-nottingham-forest-vs-braga,away,,V. Carvalho,43,D,26.7,51.3
25-26-europa-league-nottingham-forest-vs-braga,away,,J. Moutinho,35,M,56.7,63.5
