match_id,minute,value
25-26-europa-league-aston-villa-vs-fenerbahçe,1,-8
25-26-europa-league-aston-villa-vs-fenerbahçe,2,-20
25-26-europa-league-aston-villa-vs-fenerbahçe,3,-20
25-26-europa-league-aston-villa-vs-fenerbahçe,4,-23
25-26-europa-league-aston-villa-vs-fenerbahçe,5,-23
25-26-europa-league-aston-villa-vs-fenerbahçe,6,32
25-26-europa-league-aston-villa-vs-fenerbahçe,7,5
25-26-europa-league-aston-villa-vs-fenerbahçe,8,-10
25-26-europa-league-aston-villa-vs-fenerbahçe,9,-6
25-26-europa-league-aston-villa-vs-fenerbahçe,10,-52
25-26-europa-league-aston-villa-vs-fenerbahçe,11,-38
25-26-europa-league-aston-villa-vs-fenerbahçe,12,-17
25-26-europa-league-aston-villa-vs-fenerbahçe,13,-12
25-26-europa-league-aston-villa-vs-fenerbahçe,14,-10
25-26-europa-league-aston-villa-vs-fenerbahçe,15,-6
25-26-europa-league-aston-villa-vs-fenerbahçe,16,-6
25-26-europa-league-aston-villa-vs-fenerbahçe,17,40
25-26-europa-league-aston-villa-vs-fenerbahçe,18,64
25-26-europa-league-aston-villa-vs-fenerbahçe,19,84
25-26-europa-league-aston-villa-vs-fenerbahçe,20,61
25-26-europa-league-aston-villa-vs-fenerbahçe,21,31
25-26-europa-league-aston-villa-vs-fenerbahçe,22,15
25-26-europa-league-aston-villa-vs-fenerbahçe,23,-15
25-26-europa-league-aston-villa-vs-fenerbahçe,24,-11
25-26-europa-league-aston-villa-vs-fenerbahçe,25,29
25-26-europa-league-aston-villa-vs-fenerbahçe,26,8
25-26-europa-league-aston-villa-vs-fenerbahçe,27,-9
25-26-europa-league-aston-villa-vs-fenerbahçe,28,9
25-26-europa-league-aston-villa-vs-fenerbahçe,29,-13
25-26-europa-league-aston-villa-vs-fenerbahçe,30,-12
25-26-europa-league-aston-villa-vs-fenerbahçe,31,-7
25-26-europa-league-aston-villa-vs-fenerbahçe,32,-4
25-26-europa-league-aston-villa-vs-fenerbahçe,33,-32
25-26-europa-league-aston-villa-vs-fenerbahçe,34,-33
25-26-europa-league-aston-villa-vs-fenerbahçe,35,-20
25-26-europa-league-aston-villa-vs-fenerbahçe,36,-12
25-26-europa-league-aston-villa-vs-fenerbahçe,37,-11
25-26-europa-league-aston-villa-vs-fenerbahçe,38,-24
25-26-europa-league-aston-villa-vs-fenerbahçe,39,-8
25-26-europa-league-aston-villa-vs-fenerbahçe,40,-5
25-26-europa-league-aston-villa-vs-fenerbahçe,41,-30
25-26-europa-league-aston-villa-vs-fenerbahçe,42,-18
25-26-europa-league-aston-villa-vs-fenerbahçe,43,-18
25-26-europa-league-aston-villa-vs-fenerbahçe,44,44
25-26-europa-league-aston-villa-vs-fenerbahçe,45,20
25-26-europa-league-aston-villa-vs-fenerbahçe,45.5,19
25-26-europa-league-aston-villa-vs-fenerbahçe,46,-3
25-26-europa-league-aston-villa-vs-fenerbahçe,47,37
25-26-europa-league-aston-villa-vs-fenerbahçe,48,28
25-26-europa-league-aston-villa-vs-fenerbahçe,49,18
25-26-europa-league-aston-villa-vs-fenerbahçe,50,11
25-26-europa-league-aston-villa-vs-fenerbahçe,51,1
25-26-europa-league-aston-villa-vs-fenerbahçe,52,-9
25-26-europa-league-aston-villa-vs-fenerbahçe,53,-9
25-26-europa-league-aston-villa-vs-fenerbahçe,54,-14
25-26-europa-league-aston-villa-vs-fenerbahçe,55,-13
25-26-europa-league-aston-villa-vs-fenerbahçe,56,-48
25-26-europa-league-aston-villa-vs-fenerbahçe,57,-38
25-26-europa-league-aston-villa-vs-fenerbahçe,58,-17
25-26-europa-league-aston-villa-vs-fenerbahçe,59,-10
25-26-europa-league-aston-villa-vs-fenerbahçe,60,-47
25-26-europa-league-aston-villa-vs-fenerbahçe,61,-35
25-26-europa-league-aston-villa-vs-fenerbahçe,62,-50
25-26-europa-league-aston-villa-vs-fenerbahçe,63,68
25-26-europa-league-aston-villa-vs-fenerbahçe,64,59
25-26-europa-league-aston-villa-vs-fenerbahçe,65,33
25-26-europa-league-aston-villa-vs-fenerbahçe,66,16
25-26-europa-league-aston-villa-vs-fenerbahçe,67,7
25-26-europa-league-aston-villa-vs-fenerbahçe,68,-90
25-26-europa-league-aston-villa-vs-fenerbahçe,69,-65
25-26-europa-league-aston-villa-vs-fenerbahçe,70,-57
25-26-europa-league-aston-villa-vs-fenerbahçe,71,-39
25-26-europa-league-aston-villa-vs-fenerbahçe,72,-71
25-26-europa-league-aston-villa-vs-fenerbahçe,73,-77
25-26-europa-league-aston-villa-vs-fenerbahçe,74,-49
25-26-europa-league-aston-villa-vs-fenerbahçe,75,-32
25-26-europa-league-aston-villa-vs-fenerbahçe,76,-81
25-26-europa-league-aston-villa-vs-fenerbahçe,77,53
25-26-europa-league-aston-villa-vs-fenerbahçe,78,5
25-26-europa-league-aston-villa-vs-fenerbahçe,79,-5
25-26-europa-league-aston-villa-vs-fenerbahçe,80,-15
25-26-europa-league-aston-villa-vs-fenerbahçe,81,-16
25-26-europa-league-aston-villa-vs-fenerbahçe,82,-31
25-26-europa-league-aston-villa-vs-fenerbahçe,83,-19
25-26-europa-league-aston-villa-vs-fenerbahçe,84,-21
25-26-europa-league-aston-villa-vs-fenerbahçe,85,-16
25-26-europa-league-aston-villa-vs-fenerbahçe,86,-38
25-26-europa-league-aston-villa-vs-fenerbahçe,87,22
25-26-europa-league-aston-villa-vs-fenerbahçe,88,1
25-26-europa-league-aston-villa-vs-fenerbahçe,89,-21
25-26-europa-league-aston-villa-vs-fenerbahçe,90,23
25-26-europa-league-aston-villa-vs-fenerbahçe,90.5,3
25-26-europa-league-nottingham-forest-vs-braga,1,-1
25-26-europa-league-nottingham-forest-vs-braga,2,-3
25-26-europa-league-nottingham-forest-vs-braga,3,-11
25-26-europa-league-nottingham-forest-vs-braga,4,-10
25-26-europa-league-nottingham-forest-vs-braga,5,16
25-26-europa-league-nottingham-forest-vs-braga,6,1
25-26-europa-league-nottingham-forest-vs-braga,7,-38
25-26-europa-league-nottingham-forest-vs-braga,8,-17
25-26-europa-league-nottingham-forest-vs-braga,9,-16
25-26-europa-league-nottingham-forest-vs-braga,10,31
25-26-europa-league-nottingham-forest-vs-braga,11,21
25-26-europa-league-nottingham-forest-vs-braga,12,8
25-26-europa-league-nottingham-forest-vs-braga,13,2
25-26-europa-league-nottingham-forest-vs-braga,14,4
25-26-europa-league-nottingham-forest-vs-braga,15,3
25-26-europa-league-nottingham-forest-vs-braga,16,26
25-26-europa-league-nottingham-forest-vs-braga,17,22
25-26-europa-league-nottingham-forest-vs-braga,18,7
25-26-europa-league-nottingham-forest-vs-braga,19,9
25-26-europa-league-nottingham-forest-vs-braga,20,8
25-26-europa-league-nottingham-forest-vs-braga,21,29
25-26-europa-league-nottingham-forest-vs-braga,22,22
25-26-europa-league-nottingham-forest-vs-braga,23,18
25-26-europa-league-nottingham-forest-vs-braga,24,8
25-26-europa-league-nottingham-forest-vs-braga,25,-5
25-26-europa-league-nottingham-forest-vs-braga,26,-5
25-26-europa-league-nottingham-forest-vs-braga,27,-1
25-26-europa-league-nottingham-forest-vs-braga,28,4
25-26-europa-league-nottingham-forest-vs-braga,29,8
25-26-europa-league-nottingham-forest-vs-braga,30,9
25-26-europa-league-nottingham-forest-vs-braga,31,1
25-26-europa-league-nottingham-forest-vs-braga,32,-4
25-26-europa-league-nottingham-forest-vs-braga,33,-1
25-26-europa-league-nottingham-forest-vs-braga,34,5
25-26-europa-league-nottingham-forest-vs-braga,35,-5
25-26-europa-league-nottingham-forest-vs-braga,36,-12
25-26-europa-league-nottingham-forest-vs-braga,37,-33
25-26-europa-league-nottingham-forest-vs-braga,38,-48
25-26-europa-league-nottingham-forest-vs-braga,39,-29
25-26-europa-league-nottingham-forest-vs-braga,40,-12
25-26-europa-league-nottingham-forest-vs-braga,41,-13
25-26-europa-league-nottingham-forest-vs-braga,42,-16
25-26-europa-league-nottingham-forest-vs-braga,43,-25
25-26-europa-league-nottingham-forest-vs-braga,44,-23
25-26-europa-league-nottingham-forest-vs-braga,45,-21
25-26-europa-league-nottingham-forest-vs-braga,45.5,-37
25-26-europa-league-nottingham-forest-vs-braga,46,-9
25-26-europa-league-nottingham-forest-vs-braga,47,-14
25-26-europa-league-nottingham-forest-vs-braga,48,-20
25-26-europa-league-nottingham-forest-vs-braga,49,-32
25-26-europa-league-nottingham-forest-vs-braga,50,-3
25-26-europa-league-nottingham-forest-vs-braga,51,-2
25-26-europa-league-nottingham-forest-vs-braga,52,-1
25-26-europa-league-nottingham-forest-vs-braga,53,57
25-26-europa-league-nottingham-forest-vs-braga,54,32
25-26-europa-league-nottingham-forest-vs-braga,55,13
25-26-europa-league-nottingham-forest-vs-braga,56,4
25-26-europa-league-nottingham-forest-vs-braga,57,6
25-26-europa-league-nottingham-forest-vs-braga,58,8
25-26-europa-league-nottingham-forest-vs-braga,59,-4
25-26-europa-league-nottingham-forest-vs-braga,60,13
25-26-europa-league-nottingham-forest-vs-braga,61,36
25-26-europa-league-nottingham-forest-vs-braga,62,71
25-26-europa-league-nottingham-forest-vs-braga,63,51
25-26-europa-league-nottingham-forest-vs-braga,64,39
25-26-europa-league-nottingham-forest-vs-braga,65,13
25-26-europa-league-nottingham-forest-vs-braga,66,-27
