match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-europa-league-aston-villa-vs-fenerbahçe,1,card,90,,home,44,Bogarde,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,2,substitution,90,,home,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,3,card,89,,home,48,Tielemans,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,4,card,88,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,5,card,79,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,6,card,77,,home,719,Lindelöf,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,7,substitution,75,,home,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,8,substitution,75,,home,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,9,substitution,75,,home,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,10,substitution,75,,home,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,11,substitution,73,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,12,substitution,56,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,13,substitution,56,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,14,card,53,,home,37,Digne,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,15,card,45,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,16,card,44,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-fenerbahçe,17,goal,25,,home,456,Sancho,,,,,,regular,1,0,
25-26-europa-league-nottingham-forest-vs-braga,1,card,90,,home,521,Sangaré,,,,,yellow,,,,
25-26-europa-league-nottingham-forest-vs-braga,2,card,90,,home,517,Anderson,,,,,red,,,,
25-26-europa-league-nottingham-forest-vs-braga,3,card,89,,home,669,Ndoye,,,,,yellow,,,,
25-26-europa-league-nottingham-forest-vs-braga,4,substitution,86,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,5,card,84,,home,508,N.Williams,,,,,yellow,,,,
25-26-europa-league-nottingham-forest-vs-braga,6,substitution,83,,home,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,7,substitution,75,,home,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,8,substitution,75,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,9,substitution,69,,home,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,10,substitution,68,,home,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,11,substitution,68,,home,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,12,substitution,62,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,13,substitution,62,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,14,goal,54,,away,522,Yates,,,,,,ownGoal,0,1,
25-26-europa-league-nottingham-forest-vs-braga,15,card,50,,away,,,,,,,yellow,,,,
25-26-europa-league-nottingham-forest-vs-braga,16,substitution,46,,away,,,,,,,,,,,
25-26-europa-league-nottingham-forest-vs-braga,17,card,8,,away,,,,,,,yellow,,,,
25-26-europa-league-nottingham-forest-vs-braga,18,card,-5,,away,,,,,,,yellow,,,,
