player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
33,25-26-europa-league-aston-villa-vs-fenerbahçe,M.Bizot,8.8,10,0,24,18,0,0,0,0,0,0,0
36,25-26-europa-league-aston-villa-vs-fenerbahçe,Cash,7.0,8,0,16,0,1,2,6,0,0,0,0
37,25-26-europa-league-aston-villa-vs-fenerbahçe,Digne,6.6,11,0,23,4,3,0,4,3,1,0,0
39,25-26-europa-league-aston-villa-vs-fenerbahçe,Maatsen,6.7,3,0,3,0,0,0,1,0,0,0,0
40,25-26-europa-league-aston-villa-vs-fenerbahçe,Mings,7.7,5,0,16,1,0,0,4,1,0,0,0
42,25-26-europa-league-aston-villa-vs-fenerbahçe,A.García,6.8,3,0,5,0,1,1,1,0,0,0,0
44,25-26-europa-league-aston-villa-vs-fenerbahçe,Bogarde,7.2,5,0,26,1,0,0,2,0,1,0,0
47,25-26-europa-league-aston-villa-vs-fenerbahçe,Rogers,6.8,14,0,32,0,3,2,10,2,0,0,0
48,25-26-europa-league-aston-villa-vs-fenerbahçe,Tielemans,6.8,10,0,34,4,7,1,6,0,1,0,0
59,25-26-europa-league-aston-villa-vs-fenerbahçe,Onana,7.1,1,0,6,0,0,1,1,0,0,0,0
64,25-26-europa-league-aston-villa-vs-fenerbahçe,Watkins,6.6,14,1,18,1,0,5,9,1,0,0,0
456,25-26-europa-league-aston-villa-vs-fenerbahçe,Sancho,7.5,14,2,23,0,1,4,4,1,0,0,0
677,25-26-europa-league-aston-villa-vs-fenerbahçe,Guessand,6.6,2,0,6,0,0,1,1,0,0,0,0
719,25-26-europa-league-aston-villa-vs-fenerbahçe,Lindelöf,7.1,5,0,26,2,0,0,1,0,1,0,0
754,25-26-europa-league-aston-villa-vs-fenerbahçe,George Hemmings,,0,0,0,0,0,0,0,0,0,0,0
426,25-26-europa-league-nottingham-forest-vs-braga,McAtee,7.2,7,0,20,0,0,2,2,0,0,0,0
502,25-26-europa-league-nottingham-forest-vs-braga,Sels,6.3,11,0,28,13,0,0,0,0,0,0,0
505,25-26-europa-league-nottingham-forest-vs-braga,Milenković,6.5,4,1,57,4,0,0,5,2,0,0,0
507,25-26-europa-league-nottingham-forest-vs-braga,Aina,6.2,10,0,24,0,0,4,4,0,0,0,0
508,25-26-europa-league-nottingham-forest-vs-braga,N.Williams,6.6,4,0,14,1,3,0,3,1,1,0,0
515,25-26-europa-league-nottingham-forest-vs-braga,Gibbs-White,6.1,13,0,32,5,0,2,8,6,0,0,0
516,25-26-europa-league-nottingham-forest-vs-braga,Hudson-Odoi,7.0,2,0,11,1,2,1,1,0,0,0,0
517,25-26-europa-league-nottingham-forest-vs-braga,Anderson,6.6,7,0,27,3,2,0,1,0,0,1,0
519,25-26-europa-league-nottingham-forest-vs-braga,Dominguez,6.4,2,0,7,1,0,0,3,2,0,0,0
521,25-26-europa-league-nottingham-forest-vs-braga,Sangaré,6.5,2,0,5,1,1,0,0,0,1,0,0
522,25-26-europa-league-nottingham-forest-vs-braga,Yates,5.6,6,0,40,2,0,0,5,0,0,0,0
669,25-26-europa-league-nottingham-forest-vs-braga,Ndoye,6.2,8,0,15,0,0,2,5,1,1,0,0
716,25-26-europa-league-nottingham-forest-vs-braga,Savona,6.4,9,0,46,3,1,0,4,0,0,0,0
734,25-26-europa-league-nottingham-forest-vs-braga,Bakwa,6.3,9,1,13,0,3,2,5,0,0,0,0
