match_id,minute,value
25-26-champions-league-barcelona-vs-chelsea,1,-4
25-26-champions-league-barcelona-vs-chelsea,2,-2
25-26-champions-league-barcelona-vs-chelsea,3,3
25-26-champions-league-barcelona-vs-chelsea,4,-29
25-26-champions-league-barcelona-vs-chelsea,5,-14
25-26-champions-league-barcelona-vs-chelsea,6,23
25-26-champions-league-barcelona-vs-chelsea,7,33
25-26-champions-league-barcelona-vs-chelsea,8,-50
25-26-champions-league-barcelona-vs-chelsea,9,-13
25-26-champions-league-barcelona-vs-chelsea,10,-4
25-26-champions-league-barcelona-vs-chelsea,11,18
25-26-champions-league-barcelona-vs-chelsea,12,12
25-26-champions-league-barcelona-vs-chelsea,13,41
25-26-champions-league-barcelona-vs-chelsea,14,22
25-26-champions-league-barcelona-vs-chelsea,15,-23
25-26-champions-league-barcelona-vs-chelsea,16,19
25-26-champions-league-barcelona-vs-chelsea,17,-8
25-26-champions-league-barcelona-vs-chelsea,18,-1
25-26-champions-league-barcelona-vs-chelsea,19,6
25-26-champions-league-barcelona-vs-chelsea,20,-15
25-26-champions-league-barcelona-vs-chelsea,21,-37
25-26-champions-league-barcelona-vs-chelsea,22,-27
25-26-champions-league-barcelona-vs-chelsea,23,-22
25-26-champions-league-barcelona-vs-chelsea,24,-36
25-26-champions-league-barcelona-vs-chelsea,25,-23
25-26-champions-league-barcelona-vs-chelsea,26,-35
25-26-champions-league-barcelona-vs-chelsea,27,-50
25-26-champions-league-barcelona-vs-chelsea,28,-48
25-26-champions-league-barcelona-vs-chelsea,29,-51
25-26-champions-league-barcelona-vs-chelsea,30,-65
25-26-champions-league-barcelona-vs-chelsea,31,-59
25-26-champions-league-barcelona-vs-chelsea,32,-24
25-26-champions-league-barcelona-vs-chelsea,33,-1
25-26-champions-league-barcelona-vs-chelsea,34,23
25-26-champions-league-barcelona-vs-chelsea,35,12
25-26-champions-league-barcelona-vs-chelsea,36,12
25-26-champions-league-barcelona-vs-chelsea,37,12
25-26-champions-league-barcelona-vs-chelsea,38,12
25-26-champions-league-barcelona-vs-chelsea,39,-11
25-26-champions-league-barcelona-vs-chelsea,40,9
25-26-champions-league-barcelona-vs-chelsea,41,16
25-26-champions-league-barcelona-vs-chelsea,42,18
25-26-champions-league-barcelona-vs-chelsea,43,17
25-26-champions-league-barcelona-vs-chelsea,44,-36
25-26-champions-league-barcelona-vs-chelsea,45,-21
25-26-champions-league-barcelona-vs-chelsea,45.5,0
25-26-champions-league-barcelona-vs-chelsea,46,8
25-26-champions-league-barcelona-vs-chelsea,47,-28
25-26-champions-league-barcelona-vs-chelsea,48,-25
25-26-champions-league-barcelona-vs-chelsea,49,-19
25-26-champions-league-barcelona-vs-chelsea,50,-15
25-26-champions-league-barcelona-vs-chelsea,51,-23
25-26-champions-league-barcelona-vs-chelsea,52,-6
25-26-champions-league-barcelona-vs-chelsea,53,-6
25-26-champions-league-barcelona-vs-chelsea,54,-31
25-26-champions-league-barcelona-vs-chelsea,55,-89
25-26-champions-league-barcelona-vs-chelsea,56,-54
25-26-champions-league-barcelona-vs-chelsea,57,-37
25-26-champions-league-barcelona-vs-chelsea,58,-34
25-26-champions-league-barcelona-vs-chelsea,59,-22
25-26-champions-league-barcelona-vs-chelsea,60,-14
25-26-champions-league-barcelona-vs-chelsea,61,-11
25-26-champions-league-barcelona-vs-chelsea,62,-5
25-26-champions-league-barcelona-vs-chelsea,63,5
