match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-champions-league-barcelona-vs-chelsea,away,250,Delap,18,F,64.5,60.4
25-26-champions-league-barcelona-vs-chelsea,away,233,Acheampong,11,D,51.3,16.1
25-26-champions-league-barcelona-vs-chelsea,away,228,Gusto,27,D,49.1,17.6
25-26-champions-league-barcelona-vs-chelsea,away,,A. Garnacho,36,F,70.2,80.0
25-26-champions-league-barcelona-vs-chelsea,away,,A. Santos,38,M,45.7,43.2
25-26-champions-league-barcelona-vs-chelsea,away,225,James,65,D,55.2,34.9
25-26-champions-league-barcelona-vs-chelsea,away,,J. Gittens,10,M,76.1,78.6
25-26-champions-league-barcelona-vs-chelsea,away,,R. Sánchez,53,G,12.1,45.9
25-26-champions-league-barcelona-vs-chelsea,away,,M. Cucurella,113,D,48.3,82.9
25-26-champions-league-barcelona-vs-chelsea,away,,Estêvão,62,M,69.7,23.8
25-26-champions-league-barcelona-vs-chelsea,away,,M. Caicedo,102,M,47.0,61.1
25-26-champions-league-barcelona-vs-chelsea,away,243,George,4,F,59.8,19.5
25-26-champions-league-barcelona-vs-chelsea,away,230,Fofana,63,D,42.4,30.6
25-26-champions-league-barcelona-vs-chelsea,away,,P. Neto,43,M,65.3,54.7
25-26-champions-league-barcelona-vs-chelsea,away,226,Chalobah,80,D,31.6,54.3
25-26-champions-league-barcelona-vs-chelsea,away,237,Enzo,90,M,57.0,66.3
25-26-champions-league-barcelona-vs-chelsea,home,,A. Christensen,16,D,50.0,53.2
25-26-champions-league-barcelona-vs-chelsea,home,,F. Torres,23,F,54.8,71.6
25-26-champions-league-barcelona-vs-chelsea,home,,R. Lewandowski,24,F,46.3,57.1
25-26-champions-league-barcelona-vs-chelsea,home,,Raphinha,18,M,41.8,38.5
25-26-champions-league-barcelona-vs-chelsea,home,,F. López,39,M,45.0,32.6
25-26-champions-league-barcelona-vs-chelsea,home,,R. Araújo,34,D,29.7,30.2
25-26-champions-league-barcelona-vs-chelsea,home,,M. Rashford,22,F,53.4,67.1
25-26-champions-league-barcelona-vs-chelsea,home,,D. Olmo,9,M,38.3,74.7
25-26-champions-league-barcelona-vs-chelsea,home,,A. Balde,59,D,34.8,84.1
25-26-champions-league-barcelona-vs-chelsea,home,,G. Martín,15,D,27.9,83.8
25-26-champions-league-barcelona-vs-chelsea,home,,L. Yamal,77,M,46.9,14.6
25-26-champions-league-barcelona-vs-chelsea,home,,E. García,49,D,35.2,34.5
25-26-champions-league-barcelona-vs-chelsea,home,,J. Koundé,84,D,34.1,19.7
25-26-champions-league-barcelona-vs-chelsea,home,,P. Cubarsí,85,D,27.2,67.9
25-26-champions-league-barcelona-vs-chelsea,home,,F. de Jong,78,M,42.9,53.4
25-26-champions-league-barcelona-vs-chelsea,home,,J. García,57,G,9.8,50.5
25-26-champions-league-bayer-leverkusen-vs-manchester-city,away,413,Marmoush,20,F,75.4,40.2
25-26-champions-league-bayer-leverkusen-vs-manchester-city,away,410,Lewis,23,D,63.6,42.6
25-26-champions-league-bayer-leverkusen-vs-manchester-city,away,182,Trafford,26,G,18.5,47.3
25-26-champions-league-bayer-leverkusen-vs-manchester-city,away,411,O'Reilly,39,D,59.7,75.1
25-26-champions-league-bayer-leverkusen-vs-manchester-city,away,414,Foden,35,M,67.9,47.6
25-26-champions-league-bayer-leverkusen-vs-manchester-city,away,424,Bobb,42,M,72.5,18.9
25-26-champions-league-bayer-leverkusen-vs-manchester-city,away,430,Haaland,12,F,76.4,49.1
