match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-europa-league-aston-villa-vs-feyenoord,away,,B. Nieuwkoop,19,D,56.5,21.2
25-26-europa-league-aston-villa-vs-feyenoord,away,,A. Sliti,19,M,60.6,73.8
25-26-europa-league-aston-villa-vs-feyenoord,away,,C. Larin,11,F,66.7,46.0
25-26-europa-league-aston-villa-vs-feyenoord,away,,S. Steijn,43,M,58.7,45.1
25-26-europa-league-aston-villa-vs-feyenoord,away,,A. Ahmedhodžić,44,D,33.8,31.0
25-26-europa-league-aston-villa-vs-feyenoord,away,,A. Ueda,35,F,65.7,47.4
25-26-europa-league-aston-villa-vs-feyenoord,away,,J. Bos,15,D,49.1,84.3
25-26-europa-league-aston-villa-vs-feyenoord,away,,H. In-beom,38,M,54.4,46.4
25-26-europa-league-aston-villa-vs-feyenoord,away,,L. Sauer,36,F,54.3,81.1
25-26-europa-league-aston-villa-vs-feyenoord,away,,O. Targhalline,46,M,55.5,34.7
25-26-europa-league-aston-villa-vs-feyenoord,away,,G. Read,51,D,48.0,16.1
25-26-europa-league-aston-villa-vs-feyenoord,away,,L. Valente,61,M,50.3,58.7
25-26-europa-league-aston-villa-vs-feyenoord,away,,G. Smal,68,D,42.1,75.5
25-26-europa-league-aston-villa-vs-feyenoord,away,,A. H. Moussa,51,M,66.8,16.2
25-26-europa-league-aston-villa-vs-feyenoord,away,,T. Wellenreuther,44,G,10.6,51.2
25-26-europa-league-aston-villa-vs-feyenoord,away,,T. Watanabe,66,D,37.5,58.3
25-26-europa-league-aston-villa-vs-feyenoord,home,44,Bogarde,20,M,31.5,30.4
25-26-europa-league-aston-villa-vs-feyenoord,home,37,Digne,16,D,26.3,80.2
25-26-europa-league-aston-villa-vs-feyenoord,home,47,Rogers,61,M,54.5,47.6
25-26-europa-league-aston-villa-vs-feyenoord,home,719,Lindelöf,11,D,38.7,13.7
25-26-europa-league-aston-villa-vs-feyenoord,home,64,Watkins,36,F,59.3,61.8
25-26-europa-league-aston-villa-vs-feyenoord,home,53,Malen,16,F,45.4,62.4
25-26-europa-league-aston-villa-vs-feyenoord,home,36,Cash,58,D,41.6,13.8
25-26-europa-league-aston-villa-vs-feyenoord,home,389,Elliott,13,M,45.0,33.1
25-26-europa-league-aston-villa-vs-feyenoord,home,,E. Konsa,107,D,30.5,31.7
25-26-europa-league-aston-villa-vs-feyenoord,home,54,McGinn,77,M,46.1,39.4
25-26-europa-league-aston-villa-vs-feyenoord,home,41,Pau,86,D,27.0,68.6
25-26-europa-league-aston-villa-vs-feyenoord,home,58,Kamara,93,M,38.9,57.7
25-26-europa-league-aston-villa-vs-feyenoord,home,,E. Buendía,58,M,51.7,71.0
25-26-europa-league-aston-villa-vs-feyenoord,home,33,M.Bizot,66,G,8.7,48.2
25-26-europa-league-aston-villa-vs-feyenoord,home,677,Guessand,42,F,59.1,21.4
25-26-europa-league-aston-villa-vs-feyenoord,home,39,Maatsen,62,D,43.4,85.9
