match_id,incident_index,incident_type,minute,added_time,team_side,player_id,player_name,secondary_player_id,secondary_player_name,assist_player_id,assist_player_name,card_type,goal_type,home_score,away_score,text
25-26-europa-league-aston-villa-vs-feyenoord,1,period,90,,,,,,,,,,,2,0,FT
25-26-europa-league-aston-villa-vs-feyenoord,2,card,90,3,home,719,Lindelöf,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-feyenoord,3,injuryTime,90,,,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,4,substitution,86,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,5,substitution,86,,home,54,McGinn,389,Elliott,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,6,substitution,86,,home,36,Cash,719,Lindelöf,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,7,card,85,,home,47,Rogers,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-feyenoord,8,card,85,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-feyenoord,9,card,82,,home,33,M.Bizot,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-feyenoord,10,goal,79,,home,54,McGinn,,,,,,regular,2,0,
25-26-europa-league-aston-villa-vs-feyenoord,11,substitution,77,,home,39,Maatsen,37,Digne,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,12,substitution,75,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,13,substitution,71,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,14,substitution,71,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,15,substitution,71,,home,64,Watkins,44,Bogarde,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,16,substitution,71,,home,,,53,Malen,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,17,goal,61,,home,,,,,,,,regular,1,0,
25-26-europa-league-aston-villa-vs-feyenoord,18,card,49,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-feyenoord,19,substitution,46,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,20,period,45,,,,,,,,,,,0,0,HT
25-26-europa-league-aston-villa-vs-feyenoord,21,injuryTime,45,,,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,22,varDecision,15,,away,,,,,,,,,,,
25-26-europa-league-aston-villa-vs-feyenoord,23,card,13,,away,,,,,,,yellow,,,,
25-26-europa-league-aston-villa-vs-feyenoord,24,card,-5,,home,,,,,,,yellow,,,,
