player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
33,25-26-europa-league-aston-villa-vs-feyenoord,M.Bizot,8.9,5,0,43,13,0,0,0,0,0,0,1
36,25-26-europa-league-aston-villa-vs-feyenoord,Cash,7.1,5,0,37,2,3,0,1,0,0,0,0
37,25-26-europa-league-aston-villa-vs-feyenoord,Digne,6.8,2,0,11,0,0,1,0,0,0,0,0
39,25-26-europa-league-aston-villa-vs-feyenoord,Maatsen,7.0,13,1,24,1,1,4,5,0,0,0,0
41,25-26-europa-league-aston-villa-vs-feyenoord,Pau,6.9,6,0,67,7,0,0,5,3,0,0,0
44,25-26-europa-league-aston-villa-vs-feyenoord,Bogarde,6.8,1,0,17,1,0,1,0,0,0,0,0
47,25-26-europa-league-aston-villa-vs-feyenoord,Rogers,7.0,15,0,38,1,0,7,3,0,0,0,0
53,25-26-europa-league-aston-villa-vs-feyenoord,Malen,6.8,5,0,5,1,1,4,1,0,0,0,0
54,25-26-europa-league-aston-villa-vs-feyenoord,McGinn,7.9,9,1,55,4,1,0,2,0,0,0,0
58,25-26-europa-league-aston-villa-vs-feyenoord,Kamara,7.5,5,0,63,2,0,3,3,1,0,0,0
64,25-26-europa-league-aston-villa-vs-feyenoord,Watkins,6.4,7,0,15,0,0,1,4,1,0,0,0
389,25-26-europa-league-aston-villa-vs-feyenoord,Elliott,6.5,2,0,9,0,0,0,2,1,0,0,0
677,25-26-europa-league-aston-villa-vs-feyenoord,Guessand,6.3,11,0,25,0,0,1,4,1,0,0,0
719,25-26-europa-league-aston-villa-vs-feyenoord,Lindelöf,6.6,1,0,9,0,0,0,1,0,0,0,0
