id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
137,Iwan,Morgan,Morgan,a,,,4.4,578,,0.4,257,,0.0,,,0,0,,-1,,1585,1255,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6746,4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1,David,Raya Martín,Raya,a,,,5.5,138,,24.0,15,,4.0,,,2,0,,0,,95889,32409,0.7,4.7,4.0,4.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,2,90,0,0,0,1,0,0,0,0,0,2,1,0,13,160846,111953,0.0,0.0,0.009999999999999998,0.009999999999999998,0.8899999999999997,21.39999999999999,0.0,0.0,2.0999999999999996,0,1,6,7
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.4,522,,0.6,227,,0.0,,,0,0,,-1,,189,1438,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,5510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3,Karl,Hein,Hein,u,Has joined Werder Bremen on loan for the rest of the season.,,4.0,660,,0.4,272,,0.0,,,0,0,,0,,0,926,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4,Tommy,Setford,Setford,a,,,4.0,699,,0.2,343,,0.0,,,0,0,,0,,951,511,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3103,1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
5,Gabriel,dos Santos Magalhães,Gabriel,a,Thigh injury - 75% chance of playing,,6.1,84,,22.4,17,,4.8,,,2,0,,1,,73868,26778,0.8,4.1,4.8,4.8,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,2,90,0,0,0,1,0,0,0,0,0,0,1,0,13,157240,95662,0.0,0.0,0.010000000000000002,0.010000000000000009,0.8899999999999997,19.60000000000001,2.3,0.0,2.200000000000001,1,7,1,9
281,Kaden,Rodney,Rodney,a,,,4.5,463,,0.0,593,,0.0,,,0,0,,0,,81,118,0.0,0.0,-1.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
562,Ahmed,Abdullahi,Abdullahi,a,,,4.4,597,,0.4,258,,0.0,,,0,0,,-1,,823,1166,0.0,0.0,-0.5,-0.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3496,4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6,William,Saliba,Saliba,a,,,6.0,87,,12.5,33,,2.2,,,2,0,,0,,14672,15443,0.4,3.0,2.2,2.2,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,5,2,90,0,0,0,1,0,0,0,0,0,0,1,0,15,23324,122893,0.0,0.13,0.019999999999999997,0.15,0.8900000000000001,22.0,3.0,4.0,2.8999999999999995,4,5,8,17
7,Riccardo,Calafiori,Calafiori,a,Hip injury - 75% chance of playing,,5.7,124,,14.1,26,,5.5,,,2,0,,2,,45082,19302,1.0,6.1,5.5,5.5,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5,2,90,0,0,0,1,0,0,0,0,0,0,1,0,7,135946,80450,0.0,0.14000000000000012,0.049999999999999996,0.18999999999999995,0.8899999999999999,3.5999999999999943,6.200000000000003,19.0,2.900000000000002,3,2,6,11
