player_id,match_id,player_name,rating,possession_lost,attacking_shots_blocked,total_passes,total_long_balls,total_crosses,total_dribbles,ground_duels_lost,aerial_duels_lost,yellow_cards,red_cards,goalkeeper_punches
119,25-26-prem-brighton-hove-albion-vs-manchester-united,Mbeumo,6.7,7,0,13,1,1,2,2,2,0,0,0
139,25-26-prem-brighton-hove-albion-vs-manchester-united,Verbruggen,6.3,5,0,37,12,0,0,0,0,0,0,0
145,25-26-prem-brighton-hove-albion-vs-manchester-united,De Cuyper,6.7,5,0,13,1,5,0,1,0,0,0,0
146,25-26-prem-brighton-hove-albion-vs-manchester-united,Dunk,6.9,3,0,75,3,0,0,3,0,0,0,0
148,25-26-prem-brighton-hove-albion-vs-manchester-united,F.Kadıoğlu,6.0,8,0,43,0,0,0,1,0,0,0,0
151,25-26-prem-brighton-hove-albion-vs-manchester-united,Van Hecke,7.0,12,0,69,12,2,0,1,0,0,0,0
158,25-26-prem-brighton-hove-albion-vs-manchester-united,Georginio,6.4,3,1,5,0,0,1,1,0,0,0,0
159,25-26-prem-brighton-hove-albion-vs-manchester-united,March,6.8,6,0,10,1,3,0,2,0,0,0,0
160,25-26-prem-brighton-hove-albion-vs-manchester-united,Minteh,6.4,9,0,8,0,6,2,5,1,0,0,0
163,25-26-prem-brighton-hove-albion-vs-manchester-united,Hinshelwood,6.3,6,0,14,0,0,0,2,0,0,0,0
167,25-26-prem-brighton-hove-albion-vs-manchester-united,Baleba,7.3,8,1,18,1,0,2,3,0,0,0,0
170,25-26-prem-brighton-hove-albion-vs-manchester-united,Milner,6.3,4,0,43,2,0,0,5,0,0,0,0
173,25-26-prem-brighton-hove-albion-vs-manchester-united,Wieffer,6.4,12,0,35,0,1,0,1,1,0,0,0
178,25-26-prem-brighton-hove-albion-vs-manchester-united,Welbeck,6.0,5,0,10,0,0,1,4,1,0,0,0
181,25-26-prem-brighton-hove-albion-vs-manchester-united,Kostoulas,7.1,6,2,9,0,1,2,1,0,0,0,0
437,25-26-prem-brighton-hove-albion-vs-manchester-united,Martinez,7.1,7,0,48,7,0,0,0,2,0,0,0
438,25-26-prem-brighton-hove-albion-vs-manchester-united,Mazraoui,7.0,10,0,37,4,1,2,2,0,0,0,0
441,25-26-prem-brighton-hove-albion-vs-manchester-united,Dorgu,8.1,9,0,18,1,1,2,2,3,0,0,0
442,25-26-prem-brighton-hove-albion-vs-manchester-united,Maguire,7.2,9,0,52,9,1,0,2,1,0,0,0
443,25-26-prem-brighton-hove-albion-vs-manchester-united,Shaw,6.9,4,0,29,2,0,1,2,3,0,0,0
444,25-26-prem-brighton-hove-albion-vs-manchester-united,Yoro,6.9,0,0,2,0,0,0,1,0,0,0,0
448,25-26-prem-brighton-hove-albion-vs-manchester-united,Malacia,6.8,1,0,6,0,0,0,1,1,0,0,0
452,25-26-prem-brighton-hove-albion-vs-manchester-united,Amad,7.5,8,0,34,0,1,2,3,0,0,0,0
455,25-26-prem-brighton-hove-albion-vs-manchester-united,Mount,7.4,11,0,43,3,3,0,1,0,0,0,0
458,25-26-prem-brighton-hove-albion-vs-manchester-united,Mainoo,7.2,19,1,58,3,0,5,6,0,1,0,0
466,25-26-prem-brighton-hove-albion-vs-manchester-united,Zirkzee,6.4,4,0,4,0,0,0,0,0,0,0,0
733,25-26-prem-brighton-hove-albion-vs-manchester-united,Lammens,6.9,16,0,30,21,0,0,0,0,0,0,0
755,25-26-prem-brighton-hove-albion-vs-manchester-united,Lacey,6.7,4,0,8,2,0,1,3,0,0,0,0
771,25-26-prem-brighton-hove-albion-vs-manchester-united,Fletcher,6.6,1,0,12,1,0,0,0,0,0,0,0
783,25-26-prem-brighton-hove-albion-vs-manchester-united,Groß,6.3,14,1,53,3,2,0,3,1,0,0,0
449,25-26-prem-brighton-hove-albion-vs-manchester-united,B.Fernandes,8.5,10,0,53,7,4,0,1,1,0,0,0
183,25-26-prem-burnley-vs-wolverhampton-wanderers,Weiss,8.4,6,0,34,10,0,0,0,0,0,0,0
187,25-26-prem-burnley-vs-wolverhampton-wanderers,Walker,7.0,10,0,79,10,0,0,1,0,0,0,0
193,25-26-prem-burnley-vs-wolverhampton-wanderers,Humphreys,7.1,9,0,60,1,1,1,2,1,0,0,0
198,25-26-prem-burnley-vs-wolverhampton-wanderers,Tuanzebe,6.9,7,0,54,5,0,0,1,3,0,0,0
200,25-26-prem-burnley-vs-wolverhampton-wanderers,Anthony,6.4,21,0,48,4,5,6,8,0,0,0,0
202,25-26-prem-burnley-vs-wolverhampton-wanderers,Bruun Larsen,6.7,2,1,6,0,1,0,0,0,0,0,0
206,25-26-prem-burnley-vs-wolverhampton-wanderers,Edwards,7.0,1,0,16,0,1,1,0,0,0,0,0
207,25-26-prem-burnley-vs-wolverhampton-wanderers,Hannibal,7.6,14,0,43,4,2,1,2,0,1,0,0
210,25-26-prem-burnley-vs-wolverhampton-wanderers,Tchaouna,6.3,15,1,28,2,6,1,4,2,0,0,0
215,25-26-prem-burnley-vs-wolverhampton-wanderers,Flemming,7.8,8,1,17,1,0,0,1,0,0,0,0
216,25-26-prem-burnley-vs-wolverhampton-wanderers,Amdouni,6.3,5,0,7,1,0,2,3,1,0,0,0
218,25-26-prem-burnley-vs-wolverhampton-wanderers,Barnes,6.6,0,0,2,0,0,0,0,1,1,0,0
614,25-26-prem-burnley-vs-wolverhampton-wanderers,Ward-Prowse,6.9,3,0,20,2,5,0,0,0,0,0,0
637,25-26-prem-burnley-vs-wolverhampton-wanderers,Toti,6.9,1,0,9,1,0,0,0,0,0,0,0
642,25-26-prem-burnley-vs-wolverhampton-wanderers,Hee Chan,6.9,14,1,24,3,1,2,3,1,1,0,0
676,25-26-prem-burnley-vs-wolverhampton-wanderers,Ugochukwu,6.8,3,1,33,4,1,1,3,0,0,0,0
682,25-26-prem-burnley-vs-wolverhampton-wanderers,Møller Wolfe,6.8,5,0,15,3,2,0,0,0,0,0,0
709,25-26-prem-burnley-vs-wolverhampton-wanderers,Krejčí,6.5,12,1,27,7,2,0,1,2,0,0,0
720,25-26-prem-burnley-vs-wolverhampton-wanderers,Tolu,6.6,4,1,4,0,0,0,0,0,0,0,0
749,25-26-prem-burnley-vs-wolverhampton-wanderers,Mané,8.3,16,1,16,1,14,2,3,3,0,0,0
809,25-26-prem-burnley-vs-wolverhampton-wanderers,Abbey,6.7,4,0,5,2,0,0,0,0,0,0,0
816,25-26-prem-burnley-vs-wolverhampton-wanderers,Angel,6.9,6,0,21,0,0,1,2,0,0,0,0
817,25-26-prem-burnley-vs-wolverhampton-wanderers,Armstrong,6.6,10,0,5,1,1,1,1,0,0,0,0
636,25-26-prem-burnley-vs-wolverhampton-wanderers,S.Bueno,6.6,5,0,23,4,1,0,3,2,0,0,0
633,25-26-prem-burnley-vs-wolverhampton-wanderers,H.Bueno,6.7,3,1,3,1,1,0,0,0,0,0,0
640,25-26-prem-burnley-vs-wolverhampton-wanderers,Pedro Lima,6.9,0,0,1,0,0,0,0,0,0,0,0
722,25-26-prem-burnley-vs-wolverhampton-wanderers,Florentino,7.3,12,0,60,9,2,0,2,2,0,0,0
634,25-26-prem-burnley-vs-wolverhampton-wanderers,Mosquera,7.1,10,1,14,5,0,1,3,3,1,0,0
628,25-26-prem-burnley-vs-wolverhampton-wanderers,José Sá,7.5,10,0,22,16,0,0,0,0,0,0,1
635,25-26-prem-burnley-vs-wolverhampton-wanderers,R.Gomes,6.4,7,0,15,1,0,4,5,0,0,0,0
195,25-26-prem-burnley-vs-wolverhampton-wanderers,Lucas Pires,6.5,15,2,52,2,4,3,4,0,0,0,0
7,25-26-prem-crystal-palace-vs-arsenal,Calafiori,6.8,6,0,28,3,0,2,1,0,0,0,0
10,25-26-prem-crystal-palace-vs-arsenal,Lewis-Skelly,6.9,4,0,57,2,0,0,1,1,0,0,0
18,25-26-prem-crystal-palace-vs-arsenal,Madueke,7.6,13,2,36,1,3,5,4,0,0,0,0
